attr_conc.mean,attr_conc.sd,attr_ent.mean,attr_ent.sd,attr_to_inst,best_node.mean,best_node.sd,can_cor.mean,can_cor.sd,cat_to_num,class_conc.mean,class_conc.sd,class_ent,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,elite_nn.mean,elite_nn.sd,eq_num_attr,freq_class.mean,freq_class.sd,g_mean.mean,g_mean.sd,gravity,h_mean.mean,h_mean.sd,inst_to_attr,iq_range.mean,iq_range.sd,joint_ent.mean,joint_ent.sd,kurtosis.mean,kurtosis.sd,leaves,leaves_branch.mean,leaves_branch.sd,leaves_corrob.mean,leaves_corrob.sd,leaves_homo.mean,leaves_homo.sd,leaves_per_class.mean,leaves_per_class.sd,lh_trace,linear_discr.mean,linear_discr.sd,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,mut_inf.mean,mut_inf.sd,naive_bayes.mean,naive_bayes.sd,nodes,nodes_per_attr,nodes_per_inst,nodes_per_level.mean,nodes_per_level.sd,nodes_repeated.mean,nodes_repeated.sd,nr_attr,nr_bin,nr_cat,nr_class,nr_cor_attr,nr_disc,nr_inst,nr_norm,nr_num,nr_outliers,ns_ratio,num_to_cat,one_nn.mean,one_nn.sd,p_trace,random_node.mean,random_node.sd,range.mean,range.sd,roy_root,sd.mean,sd.sd,sd_ratio,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t_mean.mean,t_mean.sd,tree_depth.mean,tree_depth.sd,tree_imbalance.mean,tree_imbalance.sd,tree_shape.mean,tree_shape.sd,var.mean,var.sd,var_importance.mean,var_importance.sd,w_lambda,worst_node.mean,worst_node.sd
1.0,0.36407114165933024,0.7458427645290999,0.48128372377678097,0.009393806157781424,0.6134615974302996,0.3084252520883016,0.0,0.0,1.0,0.1528696006836917,0.24110190386521058,0.9999831422316264,0.9999999999999999,0.7952934750521036,0.0,5.251148777633667e-09,0.0,0.0,0.516064968249536,0.1541336366106223,0.05632868306399251,0.0,0.0034992001621644633,9.473153480030348e-06,3.759964237185171e-06,5.245535992958521e-05,8.181069158154188e-06,3.478112223015935e-06,0.11824880177408972,0.0,7.528366129829728e-06,0.7275005691697757,0.47392694717527967,0.0009108948001823077,0.003894017589549746,0.35150571131879543,0.6516955600001662,0.23606173023784807,0.02487122982158029,0.018678380745107217,6.233180434509574e-08,7.028445773703412e-08,0.0,0.0,0.0,0.5889336445152981,0.33654425749886513,0.0,4.083360450862515e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46945865434015466,0.1347369541461989,0.5450415094653551,0.39352843680662725,0.3515057113187954,0.2301467102312768,1.0,0.4399164093967367,0.41943434640349797,0.22763269639065817,1.0000000000000002,0.023622047244094488,0.0,1.0,0.0,0.9600000000000001,0.0,0.0738274464389114,0.0,0.01968503937007874,0.051282051282051294,0.05371393989762925,1.0,0.3971842904831817,0.19079885466324015,0.0,0.5853143669635021,0.32262345255512365,0.0,0.0,0.0,0.0,0.0,0.0,0.06821918460056939,0.019004821069306604,0.10053927592285004,0.5932022320532916,5.479257081953907e-05,2.944870812717411e-06,0.6485127598910329,0.22812136626670848,0.1334421008087527,0.09634405326855283,0.040631946971091654,0.12352369246416323,0.0,0.0,0.19370078740157481,0.30624236477764427,0.0,0.14592576206122554,0.2857227542124408
0.526556204095395,1.0,0.48177913144994355,0.9999999999999999,0.014929084535894751,0.6518627860472256,0.8531185293539779,0.0,0.0,0.0,0.12070320867292941,0.742203582038498,0.9679301966061559,0.36466981711795615,0.997099607662318,4.86532060982222e-07,1.5977313255207438e-06,1.028310580152102e-06,2.2736158575678763e-06,0.5194459604119548,0.7002590290802875,0.20805471112988655,0.0,0.19064934464404965,0.0,0.0,0.003049110934293444,0.0,0.0,0.07741612418627943,0.0005026868088789102,0.001039540223423691,0.4974477175163081,1.0,0.10304456383766658,0.33576942584525743,0.6822429906542057,0.635506634348991,0.15979069210936334,0.006397792134479082,0.020597832385606665,3.367538792305297e-08,3.182585549244756e-08,0.0,0.01049733264498381,0.0,0.7964084337397902,0.27503153620210896,0.0005462146684279315,0.0010963137320348627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15788166830641684,0.30338406110043953,0.5319905986745588,0.2531600107058482,0.6822429906542056,0.10943686334806842,0.536771459453306,0.9708937317161357,0.9999999999999999,0.12991378755709967,0.9289117285446289,0.14960629921259844,0.0,0.0,0.0,0.2603076923076923,0.0,0.3257882823603727,0.058823529411764705,0.14960629921259844,0.3247863247863248,0.11599362170277418,0.0,0.2845630543726396,0.26146347153752947,0.0,0.44523669801501997,0.3061611399937301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31513032975579247,0.14965248223437663,0.46155037766275736,0.0,5.443657511050689e-05,0.631730350117729,0.15658579091145403,0.1721484968081309,0.16051479312050138,0.016721292897160556,0.0,0.0,0.0,0.04251968503937008,0.12001135674596682,0.0,0.07151005093629048,0.0
0.5909346488742466,0.28212102958192853,0.470297902746179,0.48673340683354127,0.0,0.9774491830149569,0.028141555451466356,0.0,0.0,0.0,1.0000000000000002,0.8690051259973897,0.8638365734116072,0.8497840876970312,0.41035998524787876,2.4279306136753106e-06,2.8923857362947844e-07,4.642474013319958e-09,2.912017818332036e-09,0.9217969343768324,0.0,0.0,0.0,0.39139360111742527,0.0,0.0,0.0010940919863714435,0.0,0.0,1.0,0.00013109610118214343,2.8256689134147766e-05,0.3843575030369568,0.46516117769730586,0.00027874782679313204,0.0006643122493436265,0.32398753894080995,0.5580495827495888,0.199716740095611,0.02803738317757009,0.19361241289342607,1.2141388327732935e-08,6.8199840087817596e-09,0.0,0.19461183977313004,0.0,0.991825959555405,0.0,2.5739440000856214e-05,2.5951756485226487e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4065916691528757,0.9543720009901051,0.0,0.32398753894080995,0.23645190452801448,0.007539902579861563,0.48614535055714414,0.44049589954931834,0.23395848077376744,0.4144743905577204,0.027559055118110236,0.0,0.0,0.0,0.9999999999999999,0.0,1.0,0.0,0.027559055118110236,0.05982905982905984,0.0,0.0,0.9545249066845471,0.0,0.0,0.9897552129352822,0.026046945221038068,0.0,0.0,0.0,0.0,0.0,0.0,0.07902394956666364,0.015372091349463195,0.00014554806658660928,0.0004520434210042383,0.00013388980641901386,1.2649504971418813e-05,0.5538830181367848,0.19335487900460785,0.20628582083301536,0.19862738831646404,0.05337030466989111,0.08145048462916574,0.0,0.0,0.2160979877515311,0.6459773269765952,0.0,0.8461664133187574,0.05369336627469075
0.1498759668295343,0.26928915947111903,0.6698256079034598,0.12565581970662196,1.0,0.850579949962374,0.19096101072977922,0.0,0.0,0.0,0.11157542838729691,0.20910303310002593,0.999957431333857,0.31154882164061937,0.4963325050058844,4.115053397431566e-09,7.485587539684634e-09,7.105534910664601e-11,1.7398791581533172e-10,0.7694096600848188,0.12889956079352227,0.13205432724994953,0.0,0.00605018873534977,0.0,0.0,0.00046660158873434765,0.0,0.0,0.0,7.738747884681576e-06,7.5888066559291504e-06,0.6760283470743519,0.1479818047206952,0.0007755429820011446,0.0028626251937413495,0.004672897196261681,0.06526390327099962,0.08828232172681247,0.7464953271028038,1.0,3.711801414810553e-12,1.0097349631524571e-12,0.0,0.0,0.0,0.9827488544112405,0.11251012430657395,1.869100227552998e-05,8.138337724892693e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2507904830254938,0.3360436859347702,0.807019489051795,0.24859059589211613,0.004672897196261683,0.0,0.06028428435499954,0.0,0.008397360782860401,0.0,0.0,1.0,0.0,0.0,0.0,0.09308823529411764,0.0,0.0013686371532347225,0.0,1.0,1.0000000000000002,0.10113132475029572,0.0,0.9756082726164466,0.0596148148380479,0.0,0.002691249925923511,0.11710261245946652,0.0,0.0,0.0,0.0,0.0,0.0,0.07824051504786636,0.0378123876354453,0.0003003954229276669,0.0014852194749964342,1.9869123490100445e-05,6.486273707436923e-06,0.06411429228589804,0.07805159759566416,0.6175201682048199,1.0,0.8407608138993582,0.7894931322521433,0.0,0.0,0.0,0.014886958625013186,0.0,0.18527374795698281,0.33080580199737725
0.09423200067566907,0.28450923600996425,0.0,0.4901043385855656,0.06319253588433221,0.6382938161229833,0.0,0.0,0.0,0.0,0.22955716690767577,1.0,0.6339504483878781,0.0,0.0,7.264778499371779e-06,2.119892902778928e-05,1.01229976675898e-06,1.1487964841279908e-06,0.4926357307910223,1.0,0.8250113462366325,0.0,0.6329720656086879,0.0013855736780126764,0.0018784069377681479,0.015013756108931362,0.0014998707047080154,0.0020449183084488096,0.018503946395784152,0.0006463982139985528,0.0009399386330184657,0.0,0.4922076967788567,9.497808239906798e-05,0.0,0.29595015576323985,0.8528768744740944,0.37559065065150377,0.03184145024186352,0.0800546453110319,2.1477880026129765e-06,3.224477051075752e-06,0.0,0.27509341579693336,0.0,0.7321694521325349,0.09692930806012179,0.0005737655777806515,0.0008013738433098113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10311746071003733,0.6145013400324733,0.1053471983323551,0.29595015576323985,0.04028018023789694,0.8392598227519528,0.2847722118134306,0.25396705855403,0.04789920661526428,0.6860905494211516,0.18110236220472442,1.0,0.0,0.0,0.010212765957446808,0.0,0.073037848081276,0.11764705882352941,0.18110236220472442,0.3333333333333333,0.11433389668914469,0.0,0.45312167661984537,0.10455437441793287,0.0,0.6169348835231772,0.0015937104516717763,0.0,0.0,0.0,0.0,0.0,0.0,0.05973944051773944,0.0,1.0,0.9999999999999999,0.0014241754131468604,0.0018619517604841333,0.8521330536689072,0.364651029096506,0.0549334528429444,0.20848697162752589,0.03162813666717605,0.23980275925156008,0.0,0.0,0.03412073490813648,0.05174414601975759,0.0,0.5660173130418584,0.004287938972370292
0.1640544502126669,0.2668120274991633,1.0,0.025286026108163225,0.000885414500488274,1.0,0.6641846799005734,0.0,0.0,0.0,0.019999781060440557,0.1119439541466143,0.9743541674823176,0.5015949974499578,0.9999999999999999,1.0,1.0,1.0,1.0,0.9676188904730887,0.5025161145351336,0.15115438822463415,0.0,0.1704484323275753,1.0,1.0,1.0,1.0,1.0,0.5893268474139781,1.0,1.0,0.9999999999999999,0.17387767996207867,0.0022501266194518495,0.004100489554576221,0.15109034267912771,0.4995408579004047,0.2007497317294791,0.07207723505554577,0.3163398760895307,3.1696132466015243e-09,1.86095616556394e-09,0.0,0.08853410740203191,0.0,0.9682020223366982,0.42101526659511107,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.218265132174926,0.9999999999999999,0.6362420016051928,1.0,0.15109034267912774,0.1295278365045807,0.0,0.21968341621235812,0.18974286437110868,0.12668524416135882,0.22592241616023934,0.023622047244094488,0.0,0.0,0.0,0.36,0.0,0.5071327051639732,0.0,0.023622047244094488,0.042735042735042736,0.17504164807998057,0.0,0.0,0.5705246198539268,0.0,0.13425407802832656,0.11893753079491609,0.0,0.0,0.0,0.0,0.0,0.0,0.09102989462499311,0.033917419434184866,0.005893492067439491,0.03401706112866639,1.0,1.0,0.4955875645550213,0.1927584145819436,0.19210999756783984,0.13080741902073262,0.1053276089109288,0.27195826370356346,0.0,0.0,0.2440944881889764,1.0,0.0,0.03760940156962822,0.1477589996813101
0.03019117572046342,0.02811804158309764,0.912361505698901,0.038863011707014686,0.006554606530818214,0.8305816621990413,0.5722344546655795,0.0,0.0,0.0,0.024182503774546397,0.05447947922420687,0.3109466876609618,0.3760197228205445,0.45862053358478166,1.0178119536761308e-07,1.0100962464114044e-07,1.1947365345929043e-08,1.4245362377854687e-08,0.8184528421540449,0.1825855784176284,0.13944574617405778,0.0,0.8496971227173147,0.0,0.0,0.0016417378641015471,0.0,0.0,0.16159954217039846,9.031425404024746e-05,9.73850092400452e-05,0.8400347561957514,0.05352189710010918,9.066818817621392e-05,0.00018288181316270498,0.08411214953271028,0.393235670341719,0.1405282881760251,0.1308411214953271,0.35354466155388864,3.4638401290027056e-10,1.2010946307624276e-10,0.0,0.1241351241351244,0.0,0.923059287124279,0.3136657940630231,0.00011291557331809719,0.00010334470998101567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13461256556813078,0.2601565432450988,0.9521131582526245,0.17789652969399689,0.08411214953271029,0.043599388631101105,0.02298277828537286,0.14525194753969034,0.12206979578747473,0.04047619047619048,0.11986588043485556,0.047244094488188976,0.0,0.0,0.0,0.09494505494505494,0.0,0.22606200979101965,0.0,0.047244094488188976,0.09401709401709403,0.24450991423625063,0.0,0.7197572766716391,0.46245372697223813,0.0,0.8373510565317803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06117892518163724,0.00970321732745507,0.007046781771424534,0.04827913882318312,0.00011849522913699696,7.790729054058742e-05,0.38904858014129273,0.1344390354512479,0.27686457047158386,0.2235279659042732,0.16058342157192884,0.4207902025259507,0.0,0.0,0.13610798650168726,0.2400697406988352,0.0,0.8083109446543857,0.0023100936193512956
0.15520524851177536,0.1603439943399418,0.9926271603995256,5.070396781224296e-06,0.0016549384689923576,0.5961668770185403,0.0941015928998872,0.0,0.0,0.0,0.013413845908630456,0.023030597311017302,0.8768657927814117,0.4510363147243969,0.7767720263405717,8.985045520240306e-05,4.8103391752047783e-05,8.969482178237634e-07,4.6010199279253027e-07,0.4495024584255076,0.04442012663275598,0.2750335398738068,0.0,0.37244997028250226,0.0,0.0,0.0043037436756855705,0.0,0.0,0.4341226124901639,0.0016624591870708304,0.0006016851995692745,0.9923593139151695,0.02821608849267317,0.000574785005130458,0.0009097787260269293,1.0,1.0000000000000002,0.4692497974862956,0.0,0.002039278958358641,3.073508661331637e-05,3.1105355498919454e-05,0.0,0.20422230099649477,0.0,0.6176025973518503,0.03467954794318919,0.0016402923144526226,0.0006283384861837812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10673661670161519,0.16017016381707416,0.53042496316049,0.023412662817339933,1.0,0.6398385546799923,0.5706025579924069,0.9999999999999998,0.7657841643254579,0.6386624203821656,0.49324013976875725,0.031496062992125984,0.0,0.0,0.0,0.32,0.0,0.46449439385166075,0.0,0.031496062992125984,0.05982905982905984,0.31716521322308583,0.0,0.5278208685026704,0.03513065426994178,0.0,0.4937054450867744,0.061267509267220834,0.0,0.0,0.0,0.0,0.0,0.0,0.06821144616595065,0.024620755991871166,5.322400153156828e-05,0.00031240032375471884,0.0012706621987809087,0.0008940685123885095,0.9999999999999999,0.45992812738191363,0.06351056379107733,0.0014796241920334574,0.0,0.01571599233683213,0.0,0.0,0.19370078740157476,0.1685273877127867,0.0,0.3537675779533762,0.08897518623922547
0.4187250078508762,0.35623174145545755,0.8202608143590888,0.14612326947481866,0.008903133092267151,0.9993733814279476,0.24031221583497178,0.0,0.0,0.0,0.07920804279690628,0.08977515377587628,0.0,0.46906605287259956,0.7646914193348906,0.20213895273486573,0.2007812390862648,0.0017244485845549678,0.0017907601613085895,1.0,0.225526672714072,0.05468567216613443,0.0,1.0,0.0035963360660535727,0.0019475739959320638,0.2245969323618556,0.0015670332040073755,0.0008031093612883514,0.12401173188353959,0.010462267888624175,0.0059658002601003035,0.7038563200398512,0.1700177395579939,0.07334103425864111,0.23855674399888246,0.0628245067497404,0.403729695157788,0.206403193751285,0.1709712048497095,0.5892647190700598,5.02620173356414e-10,1.9446035667765525e-10,0.0,0.3804573804573805,0.0,0.9335471244687318,0.16790624308852156,0.006867760480552733,0.0037583312054976182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20131300437351263,0.1732379886782426,0.8294373526402796,0.5048711859674504,0.06282450674974038,0.047769876353385865,0.07519479871076494,0.09192058639844852,0.05988192523022143,0.044660297239915075,0.1271580561662976,0.031496062992125984,0.0,0.0,0.0,0.41600000000000004,0.0,0.10793809548876138,0.0,0.031496062992125984,0.07692307692307693,0.15487592562068264,0.0,0.8946971737521494,0.11931684598913227,0.0,0.9999999999999998,0.882653029709379,0.0,0.0,0.0,0.0,0.0,0.0,0.2524954035311512,0.3691042831318446,0.004013702217466913,0.01384287085062517,0.004299524695109218,0.0023226409077093703,0.4004075703302692,0.19548459077798014,0.24754772890324458,0.24789082703730675,0.21900052978030637,0.49578869831774275,0.0,0.0,0.19370078740157476,0.4401044713178266,0.0,1.0000000000000002,0.15576192726558155
0.32999716043764227,0.14787651633434948,0.6907610671163454,8.715768485516735e-06,0.014964512574776368,0.8411206126153506,0.32838815995571224,0.0,0.0,0.0,0.1281697522449517,0.22426839128853068,0.983059859105459,0.6886141653495648,0.5726144901623836,3.917229415652299e-06,1.052363146395332e-06,9.774833315956403e-09,4.7493444506972486e-09,0.7321450054091851,0.3224879066156931,0.06349490344296452,0.0,0.1384137020462588,0.0,0.0,0.0005763682048527176,0.0,0.0,0.07724443808569999,0.00025309449904138584,4.658581555804857e-05,0.675359745310035,0.12670908280093857,0.00011018041277051648,0.00014755790966331246,0.0,0.0,0.0,1.0,0.7801540498198857,0.0,0.0,0.0,0.5213675213675216,0.0,0.9976964598978327,0.06746643372715616,0.0002812351049888753,5.523594394955415e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43171983958360516,0.7192300401243112,0.7426307620397885,0.3127020158962722,0.0,0.020872573515279647,0.023485120376788585,0.009818699198444789,0.0,0.017675159235668793,0.057987633925753214,0.007874015748031496,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.007874015748031496,0.008547008547008548,0.05470023459167947,0.0,1.0,0.0020730091557688256,0.0,0.2912060623308832,0.04614210708874028,0.0,0.0,0.0,0.0,0.0,0.0,0.058178992233009916,0.01638143965756612,0.0001242336676169969,0.0002474045890582832,6.981117941326417e-05,1.9286877313598872e-05,0.0,0.0,0.9999999999999999,0.6655137991380684,1.0,1.0,0.0,0.0,0.49606299212598415,0.7153049697435035,0.0,0.013101175119617281,0.012613567559209674
