abs-error-CC,abs-error-CC-predicted,abs-error-ACC,abs-error-ACC-predicted,abs-error-PACC,abs-error-PACC-predicted,abs-error-PCC,abs-error-PCC-predicted,abs-error-SMM,abs-error-SMM-predicted,abs-error-HDy,abs-error-HDy-predicted,abs-error-DyS,abs-error-DyS-predicted,abs-error-SORD,abs-error-SORD-predicted,abs-error-MS,abs-error-MS-predicted,abs-error-MS2,abs-error-MS2-predicted,abs-error-MAX,abs-error-MAX-predicted,abs-error-X,abs-error-X-predicted,abs-error-ideal,quantifier-ideal,quantifier-ideal-num,abs-error-recommended,quantifier-recommended,quantifier-recommended-num,rank-1,rank-2,rank-3,rank-4,rank-5,rank-6,rank-7,rank-8,rank-9,rank-10,rank-11,rank-12
0.5,0.4128815,0.5,0.37959649999999995,0.37884999999999996,0.2999885000000003,0.37884999999999996,0.3148120000000001,0.3578,0.3536020000000001,0.5,0.3835679999999999,0.5,0.3020064999999999,0.5,0.3668319999999998,0.5,0.4011905,0.5,0.41818349999999993,0.5,0.316963,0.5,0.30360849999999984,0.3578,SMM,4,0.2999885000000003,PACC,2,2,6,11,3,10,4,7,1,5,8,0,9
0.19024999999999997,0.32152212500000005,0.09505000000000001,0.18577219999999997,0.1727,0.2911847500000002,0.21675,0.2588012500000001,0.07755,0.08688561071428572,0.086,0.15383004166666667,0.0776,0.11051716666666675,0.07985,0.10100150000000001,0.07735,0.1697676666666666,0.32780000000000004,0.36018124999999995,0.0942,0.12954308333333336,0.09725,0.13931687500000003,0.07735,MS,8,0.08688561071428572,SMM,4,4,7,6,10,11,5,8,1,3,2,0,9
0.22625,0.2413765000000002,0.051550000000000006,0.24683866666666662,0.4239,0.24991999999999995,0.20149999999999998,0.21241675000000013,0.0599,0.15684649999999992,0.048600000000000004,0.1651103095238093,0.04285,0.16753550000000011,0.055999999999999994,0.18216899999999991,0.0575,0.20057749999999996,0.35090000000000005,0.40190037500000003,0.09945,0.20225449999999984,0.09945,0.20574349999999988,0.04285,DyS,6,0.15684649999999992,SMM,4,4,5,6,7,8,10,11,3,0,1,2,9
0.0762,0.20658599999999994,0.08215,0.1553544999999999,0.11939999999999999,0.24655150000000017,0.1431,0.1847229999999999,0.1272,0.11755925000000003,0.08395,0.15322724999999993,0.10305,0.1649007499999999,0.1297,0.13446450000000007,0.09325000000000001,0.166155375,0.301,0.2646422500000001,0.1637,0.11391099999999996,0.22315000000000002,0.16351299999999994,0.0762,CC,0,0.11391099999999996,MAX,10,10,4,7,5,1,11,6,8,3,0,2,9
0.215,0.3053461666666667,0.1593,0.15244698333333342,0.19690000000000002,0.23353245833333328,0.25105,0.2633015,0.14265,0.148207,0.1579,0.14901240000000004,0.16005,0.13936320833333332,0.1413,0.11679099999999995,0.15915,0.11248858333333324,0.5,0.3866445,0.1593,0.22192299999999995,0.1593,0.16519833333333334,0.1413,SORD,7,0.11248858333333324,MS,8,8,7,6,4,5,1,11,10,2,3,0,9
0.42034999999999995,0.4273010000000001,0.233,0.38188050000000007,0.08875,0.2951442500000002,0.34299999999999997,0.38712549999999984,0.07339999999999999,0.11539350000000002,0.18760000000000002,0.18205300000000005,0.1091,0.24134724999999999,0.055650000000000005,0.095716,0.11305,0.35188149999999996,0.24684999999999999,0.35713900000000004,0.059699999999999996,0.14454224999999996,0.06535,0.18483149999999995,0.055650000000000005,SORD,7,0.095716,SORD,7,7,4,10,5,11,6,2,8,9,1,3,0
0.22795,0.15763600000000008,0.0868,0.10256400000000003,0.19565000000000002,0.16189249999999997,0.21080000000000002,0.18137449999999997,0.046349999999999995,0.09601799999999995,0.17495000000000002,0.17276049999999998,0.060899999999999996,0.10226483333333329,0.04945,0.10113083333333328,0.047400000000000005,0.11460900000000002,0.30219999999999997,0.2457870000000001,0.09065,0.10201924999999998,0.2327,0.078988,0.046349999999999995,SMM,4,0.078988,X,11,11,4,7,10,6,1,8,0,2,5,3,9
0.24815,0.26032566666666646,0.1085,0.09464050000000013,0.12925,0.15104600000000015,0.23125,0.22121249999999992,0.0582,0.0720059999999999,0.06165,0.0781625000000001,0.0487,0.06510399999999997,0.0541,0.06614149999999995,0.07475,0.07520350000000002,0.27605,0.2963102500000003,0.066,0.0689735000000001,0.066,0.07138204166666673,0.0487,DyS,6,0.06510399999999997,DyS,6,6,7,10,11,4,8,5,1,2,3,0,9
0.5,0.4168298333333334,0.5,0.39190100000000005,0.3151,0.3482080000000002,0.3151,0.2876575000000001,0.33135,0.3009345,0.5,0.24204850000000008,0.5,0.27931750000000005,0.5,0.3079759999999997,0.5,0.35047900000000004,0.5,0.43180649999999987,0.5,0.29377400000000004,0.5,0.343118,0.3151,PACC,2,0.24204850000000008,HDy,5,5,6,3,10,4,7,11,2,8,1,0,9
0.08525,0.14640224999999996,0.0762,0.08120963333333332,0.0802,0.1119708333333333,0.14595,0.1688780416666666,0.054000000000000006,0.06264087500000003,0.0356,0.11422350000000003,0.0451,0.051330524999999995,0.0611,0.06027142500000002,0.05625,0.056420083333333315,0.21865,0.21607525000000002,0.06480000000000001,0.06518200000000002,0.08495000000000001,0.05777049999999997,0.0356,HDy,5,0.051330524999999995,DyS,6,6,8,11,7,4,10,1,2,5,0,3,9
0.023399999999999997,0.04528066666666664,0.0361,0.03809010000000001,0.08814999999999999,0.066902,0.08985,0.08784130000000002,0.0369,0.05946850000000001,0.0736,0.08015850000000002,0.0251,0.04430449999999999,0.03555,0.03569949999999999,0.036000000000000004,0.04752163333333332,0.10060000000000001,0.090781875,0.0361,0.04581995,0.04845,0.059101,0.023399999999999997,CC,0,0.03569949999999999,SORD,7,7,1,6,0,10,8,11,4,2,5,3,9
0.14825000000000002,0.20884194999999994,0.06365,0.12232633333333333,0.1509,0.20839998333333334,0.1834,0.20943904166666666,0.05835,0.07120887499999996,0.06875,0.11479900000000004,0.0509,0.10800600000000005,0.05055,0.06687237500000005,0.0572,0.10560625000000001,0.27105,0.28872833333333325,0.0518,0.09888774999999995,0.0721,0.10494787499999995,0.05055,SORD,7,0.06687237500000005,SORD,7,7,4,10,11,8,6,5,1,2,0,3,9
0.13335,0.17719866666666678,0.061500000000000006,0.06092091666666668,0.11689999999999999,0.18758583333333342,0.1875,0.22107707142857144,0.049550000000000004,0.054354916666666656,0.055600000000000004,0.10784770000000005,0.04595,0.05772850000000001,0.049699999999999994,0.04812950000000006,0.049400000000000006,0.06621033333333332,0.2788,0.21768875000000001,0.06185,0.059797374999999986,0.059500000000000004,0.08814066666666667,0.04595,DyS,6,0.04812950000000006,SORD,7,7,4,6,10,1,8,11,5,0,2,9,3
0.22665,0.29027804999999984,0.109,0.12372720000000008,0.2889,0.1886183571428572,0.22920000000000001,0.24277650000000014,0.0739,0.08688183333333327,0.0852,0.17642266666666673,0.067,0.07750908333333334,0.06975,0.09179950000000012,0.07425,0.10636,0.31905,0.33324299999999996,0.09985,0.10373583333333335,0.0848,0.12441033333333337,0.067,DyS,6,0.07750908333333334,DyS,6,6,4,7,10,8,1,11,5,2,3,0,9
0.00975,0.020238500000000003,0.00975,0.020904500000000013,0.036750000000000005,0.049441,0.036750000000000005,0.043641500000000014,0.0161,0.020724999999999983,0.0231,0.04387050000000002,0.0104,0.021317999999999983,0.0102,0.010119499999999997,0.010050000000000002,0.04869299999999999,0.01155,0.02683450000000001,0.0007000000000000001,0.03500699999999999,0.0007000000000000001,0.051545999999999995,0.0007000000000000001,MAX,10,0.010119499999999997,SORD,7,7,0,4,1,6,9,10,3,5,8,2,11
0.02005,0.059434666666666705,0.044950000000000004,0.08683500000000005,0.02125,0.07458200000000001,0.06725,0.0913423333333333,0.05405,0.12727349999999998,0.052250000000000005,0.133714,0.014650000000000002,0.09606449999999997,0.04020000000000001,0.15823049999999994,0.04445,0.13968550000000007,0.03325,0.116099625,0.0228,0.14688449999999986,0.02165,0.12791899999999998,0.014650000000000002,DyS,6,0.059434666666666705,CC,0,0,2,1,3,6,9,4,11,5,8,10,7
0.0,0.103857,0.0,0.0918525,0.0029,0.13334900000000002,0.0029,0.10894150000000004,0.003,0.07248712500000001,0.008150000000000001,0.18558984999999997,0.0012,0.07914850000000001,0.0,0.07378849999999998,0.0,0.09768849999999997,0.0,0.09302170000000004,0.00395,0.0447055,0.00395,0.08411900000000001,0.0,CC,0,0.0447055,MAX,10,10,4,7,6,11,1,9,8,0,3,2,5
0.5,0.4556789999999999,0.5,0.4329995,0.386,0.3254190000000001,0.386,0.2930525000000001,0.44875,0.19991699999999996,0.281,0.322008,0.281,0.3754084999999999,0.5,0.2407629999999999,0.5,0.430099,0.5,0.42458499999999977,0.5,0.3521619999999998,0.5,0.3852964999999999,0.281,HDy,5,0.19991699999999996,SMM,4,4,7,3,5,2,10,6,11,9,8,1,0
0.0151,0.06179083333333328,0.01115,0.056991499999999966,0.011200000000000002,0.12299083333333342,0.01955,0.10730999999999996,0.009250000000000001,0.05779375,0.0083,0.05149854166666665,0.008150000000000001,0.06917175000000002,0.0087,0.04112999999999998,0.00885,0.04533087500000001,0.030300000000000004,0.12371337500000008,0.01085,0.05435999999999999,0.01115,0.06401950000000002,0.008150000000000001,DyS,6,0.04112999999999998,SORD,7,7,8,5,10,1,4,0,11,6,3,2,9
0.1303,0.22819950000000003,0.028650000000000002,0.11730275000000001,0.3148,0.21261025000000014,0.20795000000000002,0.22992799999999988,0.06945,0.07595775000000002,0.035,0.10968650000000009,0.02625,0.08347383333333337,0.03,0.08065399999999995,0.0294,0.10459699999999997,0.1555,0.27346975000000007,0.028650000000000002,0.10851883333333336,0.07339999999999999,0.13080600000000003,0.02625,DyS,6,0.07595775000000002,SMM,4,4,7,6,8,10,5,1,11,2,0,3,9
0.01665,0.032307499999999975,0.013500000000000002,0.028243499999999994,0.0245,0.048067,0.0348,0.06813400000000001,0.0175,0.02747500000000001,0.012,0.028002250000000006,0.0098,0.01768249999999999,0.014750000000000001,0.020711499999999997,0.015150000000000002,0.029051249999999973,0.0638,0.09728124999999999,0.014750000000000001,0.025803999999999997,0.01645,0.03438250000000001,0.0098,DyS,6,0.01768249999999999,DyS,6,6,7,10,4,5,1,8,0,11,2,3,9
0.053899999999999997,0.13686500000000001,0.04475,0.07734766666666669,0.087,0.12078349999999999,0.11964999999999999,0.18637099999999993,0.0275,0.07011200000000004,0.02675,0.10352200000000006,0.0317,0.0821931666666667,0.0317,0.060641499999999994,0.03065,0.0706115,0.13615,0.20570450000000004,0.0455,0.06590624999999997,0.03445,0.089967,0.02675,HDy,5,0.060641499999999994,SORD,7,7,10,4,8,1,6,11,5,2,0,3,9
0.5,0.35598308333333334,0.5,0.30884499999999987,0.30655,0.3742165000000001,0.30655,0.3046850000000002,0.44585,0.2744739999999999,0.48200000000000004,0.2878475000000001,0.48200000000000004,0.22589349999999997,0.47705,0.26564499999999996,0.5,0.2819744999999998,0.5,0.422361,0.5,0.26889909999999995,0.5,0.26681449999999995,0.30655,PACC,2,0.22589349999999997,DyS,6,6,7,11,10,4,8,5,3,1,0,2,9
0.31489999999999996,0.15177200000000007,0.0575,0.12329250000000004,0.42200000000000004,0.17950700000000008,0.2455,0.17089899999999997,0.1134,0.13701850000000002,0.059050000000000005,0.15793800000000002,0.05935000000000001,0.13994549999999992,0.11349999999999999,0.12891450000000004,0.0575,0.131522,0.3077,0.2609149999999999,0.0575,0.134519,0.0575,0.1694145,0.0575,ACC,1,0.12329250000000004,ACC,1,1,7,8,10,4,6,0,5,11,3,2,9
0.2978,0.12997119999999987,0.23575,0.0896998333333333,0.2546,0.19442299999999996,0.29675,0.16305699999999995,0.24850000000000003,0.07946250000000003,0.4188,0.122505,0.27855,0.06633399999999995,0.20695,0.07088500000000006,0.30265000000000003,0.07257020000000002,0.3454,0.2734339999999999,0.1764,0.10444650000000003,0.23235,0.14324733333333334,0.1764,MAX,10,0.06633399999999995,DyS,6,6,7,8,4,1,10,5,0,11,3,2,9
0.00995,0.028656166666666653,0.0137,0.0395877,0.04545,0.09076666666666666,0.05965,0.094941,0.0177,0.0449335,0.0124,0.047278499999999994,0.01075,0.028116,0.016300000000000002,0.03887950000000001,0.01665,0.04462249999999998,0.044000000000000004,0.11125349999999998,0.03625,0.04215485,0.03625,0.05736600000000003,0.00995,CC,0,0.028116,DyS,6,6,0,7,1,10,8,4,5,11,2,3,9
0.16845,0.29993249999999994,0.08505000000000001,0.24784549999999989,0.1422,0.27371925000000025,0.22094999999999998,0.21191990833333332,0.0733,0.12383689999999994,0.05785,0.12861410000000006,0.05915,0.13350583333333327,0.06935000000000001,0.08029300000000003,0.09140000000000001,0.2519710000000001,0.3159,0.23961983333333334,0.0743,0.09719170833333336,0.07165,0.11623099999999993,0.05785,HDy,5,0.08029300000000003,SORD,7,7,10,11,4,5,6,3,9,1,8,2,0
0.2118,0.19460883333333331,0.044000000000000004,0.12883999999999995,0.0528,0.14612399999999998,0.20085,0.1926545,0.04975,0.08870000000000008,0.0694,0.18121921428571444,0.034050000000000004,0.0839704,0.051550000000000006,0.07034250000000009,0.05115,0.09512425000000004,0.25505,0.21553849999999997,0.0471,0.05802620000000003,0.049400000000000006,0.08081800000000001,0.034050000000000004,DyS,6,0.05802620000000003,MAX,10,10,7,11,6,4,8,1,2,5,3,0,9
0.217,0.2025125000000001,0.051100000000000007,0.0965305,0.053399999999999996,0.09780900000000001,0.18739999999999998,0.22440599999999997,0.0475,0.05963425000000002,0.2005,0.13827700000000015,0.09325,0.059308999999999994,0.0384,0.05875000000000006,0.044000000000000004,0.08466699999999996,0.22089999999999999,0.23210550000000005,0.049,0.08675050000000006,0.04135,0.08020750000000007,0.0384,SORD,7,0.05875000000000006,SORD,7,7,6,4,11,8,10,1,2,5,0,3,9
0.2162,0.15908350000000007,0.049550000000000004,0.04516374999999998,0.051500000000000004,0.0655465,0.2167,0.18903500000000004,0.04015,0.04828950000000003,0.15835000000000002,0.10020299999999996,0.07445,0.05086716666666668,0.0415,0.038681000000000056,0.04145000000000001,0.046976499999999956,0.20614999999999997,0.18984725000000005,0.058899999999999994,0.042674999999999984,0.05135,0.04683649999999999,0.04015,SMM,4,0.038681000000000056,SORD,7,7,10,1,11,8,4,6,2,5,0,3,9
0.20975000000000002,0.2088485,0.051100000000000007,0.11144550000000003,0.0682,0.0838515,0.2046,0.23625909999999997,0.0558,0.05554850000000002,0.18265,0.1576480000000001,0.0449,0.11196399999999997,0.04335,0.05076462500000003,0.0501,0.069179375,0.23725000000000002,0.2128270000000001,0.04365,0.09174866666666669,0.05,0.08044900000000005,0.04335,SORD,7,0.05076462500000003,SORD,7,7,4,8,11,2,10,1,6,5,0,9,3
