abs-error-CC,abs-error-CC-predicted,abs-error-ACC,abs-error-ACC-predicted,abs-error-PACC,abs-error-PACC-predicted,abs-error-PCC,abs-error-PCC-predicted,abs-error-SMM,abs-error-SMM-predicted,abs-error-HDy,abs-error-HDy-predicted,abs-error-DyS,abs-error-DyS-predicted,abs-error-SORD,abs-error-SORD-predicted,abs-error-MS,abs-error-MS-predicted,abs-error-MS2,abs-error-MS2-predicted,abs-error-MAX,abs-error-MAX-predicted,abs-error-X,abs-error-X-predicted,abs-error-ideal,quantifier-ideal,quantifier-ideal-num,abs-error-recommended,quantifier-recommended,quantifier-recommended-num,rank-1,rank-2,rank-3,rank-4,rank-5,rank-6,rank-7,rank-8,rank-9,rank-10,rank-11,rank-12
0.1832,0.2185731166666666,0.05115,0.10215620000000002,0.06924999999999999,0.14690333333333336,0.2022,0.22091287500000006,0.0507,0.07712494999999998,0.09570000000000001,0.13871095833333333,0.05055,0.09949086666666668,0.04745,0.06655874166666666,0.052199999999999996,0.10098874999999995,0.22644999999999998,0.2575342500000001,0.060149999999999995,0.10062395833333328,0.0554,0.10582198333333338,0.04745,SORD,7,0.06655874166666666,SORD,7,7,4,6,10,8,1,11,5,2,0,3,9
0.19905,0.350663,0.24215,0.32182499999999997,0.1721,0.35302950000000005,0.24004999999999999,0.28265450000000025,0.12605,0.13511950000000003,0.15245,0.1936368749999999,0.1334,0.2258094999999999,0.12585000000000002,0.12433550000000004,0.1784,0.24955850000000002,0.3971,0.3768725,0.20010000000000003,0.2259279999999999,0.2396,0.2624959999999999,0.12585000000000002,SORD,7,0.12433550000000004,SORD,7,7,4,5,6,10,8,11,3,1,0,2,9
0.28845,0.2353517499999999,0.0691,0.07876624999999994,0.07915,0.21189701666666674,0.2829,0.28888241666666664,0.047599999999999996,0.06393275,0.20850000000000002,0.16162600000000013,0.055099999999999996,0.08943733333333334,0.044950000000000004,0.061726107142857145,0.05595,0.08349583333333334,0.26785,0.2639938333333333,0.051100000000000007,0.07634666666666672,0.044199999999999996,0.09058574999999999,0.044199999999999996,X,11,0.061726107142857145,SORD,7,7,4,10,1,8,6,11,5,2,0,9,3
0.5,0.36646149999999994,0.5,0.2334995,0.37799999999999995,0.2146587499999999,0.37799999999999995,0.3063841666666669,0.08564999999999999,0.14411700000000005,0.24285,0.18667500000000012,0.5,0.16503526666666662,0.08275,0.10663650000000004,0.5,0.23335250000000002,0.5,0.29975449999999976,0.2872,0.19885620833333337,0.2872,0.18128924999999996,0.08275,SORD,7,0.10663650000000004,SORD,7,7,4,6,11,5,10,2,8,1,9,3,0
0.27,0.2279229999999999,0.16895,0.14400483333333333,0.3455,0.20105800000000001,0.24945,0.22333349999999993,0.09040000000000001,0.1307865,0.17855000000000001,0.2572215000000001,0.064,0.19109549999999992,0.09140000000000001,0.12486299999999996,0.09300000000000001,0.11456133333333338,0.32905,0.29007825,0.1384,0.14459750000000007,0.41255000000000003,0.14586099999999994,0.064,DyS,6,0.11456133333333338,MS,8,8,7,4,1,10,11,6,2,3,0,5,9
0.38815,0.4705655000000003,0.09465,0.4298734999999997,0.35215,0.33321299999999987,0.4645,0.4372619999999997,0.12895,0.28655999999999976,0.31605,0.33272350000000017,0.16495,0.3479105000000002,0.1315,0.2951144999999997,0.16005,0.3989770000000001,0.3111,0.30513900000000005,0.06735000000000001,0.19104949999999996,0.06735000000000001,0.21690699999999985,0.06735000000000001,MAX,10,0.19104949999999996,MAX,10,10,11,4,7,9,5,2,6,8,1,3,0
0.33715000000000006,0.17477000000000004,0.1259,0.14785900000000005,0.1609,0.1854390000000001,0.3023,0.18791649999999996,0.17015,0.11818900000000002,0.47275,0.1993355000000001,0.43655,0.12074824999999999,0.1464,0.12094849999999997,0.17365000000000003,0.10967924999999994,0.2723,0.24960250000000006,0.15035,0.12588700000000008,0.07525,0.1803965,0.07525,X,11,0.10967924999999994,MS,8,8,4,6,7,10,1,0,11,2,3,5,9
0.5,0.30849224999999975,0.5,0.13887525000000014,0.37835,0.1520245999999999,0.37835,0.2906696666666667,0.0876,0.1107899,0.309,0.3017300000000003,0.337,0.18637289999999992,0.0643,0.13083887499999997,0.5,0.10354145833333334,0.5,0.2652344999999998,0.5,0.07546593333333336,0.5,0.14918125,0.0643,SORD,7,0.07546593333333336,MAX,10,10,8,4,7,1,11,2,6,9,3,5,0
0.12955,0.17341149999999994,0.0659,0.11225416666666665,0.22175,0.19924250000000007,0.18434999999999999,0.17175049999999994,0.06755,0.11073250000000007,0.15635,0.13851500000000003,0.05145,0.10815450000000001,0.05355000000000001,0.10513600000000002,0.0649,0.097189,0.27685,0.24937849999999986,0.06245,0.10548,0.09040000000000001,0.13945049999999998,0.05145,DyS,6,0.097189,MS,8,8,7,10,6,4,1,5,11,3,0,2,9
0.5,0.44343300000000013,0.5,0.2636375000000001,0.43575,0.3477470000000001,0.43575,0.37155849999999985,0.25135,0.11936449999999998,0.263,0.25168750000000006,0.263,0.21812125000000004,0.21739999999999998,0.09388150000000006,0.5,0.23353299999999988,0.5,0.33112699999999995,0.5,0.09964624999999998,0.5,0.138886,0.21739999999999998,SORD,7,0.09388150000000006,SORD,7,7,10,4,11,6,8,5,1,9,2,3,0
0.49939999999999996,0.4194900000000002,0.4918,0.2321225000000001,0.3433,0.34714125000000023,0.4905,0.4285960000000002,0.40909999999999996,0.1605794999999999,0.43215000000000003,0.30697550000000023,0.4756,0.21361449999999998,0.4868,0.15723700000000007,0.49895,0.24825299999999964,0.24960000000000002,0.33349149999999983,0.13140000000000002,0.19438149999999993,0.13140000000000002,0.2549390000000001,0.13140000000000002,MAX,10,0.15723700000000007,SORD,7,7,4,10,6,1,8,11,5,9,2,0,3
0.43395000000000006,0.4155832499999999,0.30079999999999996,0.285738,0.17335,0.268338,0.3901,0.35585049999999996,0.1449,0.11322141666666666,0.45155,0.31231383333333357,0.32255,0.1553212499999999,0.17525,0.09388862500000006,0.23855,0.247941,0.28059999999999996,0.3931675,0.05815000000000001,0.1982918333333334,0.19835,0.2598349999999999,0.05815000000000001,MAX,10,0.09388862500000006,SORD,7,7,4,6,10,8,11,2,1,5,3,9,0
0.1975,0.1980875833333333,0.1638,0.11479183333333344,0.18795,0.1998381000000001,0.2235,0.22626216666666665,0.12435,0.083980975,0.1843,0.13712100000000008,0.12465,0.08339950000000002,0.13055,0.09595275000000003,0.127,0.08413249999999999,0.2999,0.30031816666666666,0.19795000000000001,0.09562866666666663,0.18635000000000002,0.1179715833333333,0.12435,SMM,4,0.08339950000000002,DyS,6,6,4,8,10,7,1,11,5,0,2,3,9
0.5,0.42575750000000007,0.5,0.340745,0.21975,0.3355445000000002,0.39935000000000004,0.3642430000000001,0.38785000000000003,0.14687149999999988,0.47240000000000004,0.3574045000000001,0.45439999999999997,0.2921305,0.48465,0.14936033333333332,0.5,0.311614,0.31705,0.383825,0.0661,0.25759600000000005,0.13545,0.27830183333333325,0.0661,MAX,10,0.14687149999999988,SMM,4,4,7,10,11,6,8,2,1,5,3,9,0
0.39299999999999996,0.31851679999999993,0.32155,0.303398,0.49924999999999997,0.2768315000000003,0.26195,0.2668011666666667,0.18635000000000002,0.18313799999999997,0.307,0.29569549999999994,0.26505,0.28322350000000013,0.16865,0.175664,0.28385,0.31363699999999994,0.34945,0.3594099999999998,0.11245000000000001,0.22105775000000003,0.12895,0.2612159999999999,0.11245000000000001,MAX,10,0.175664,SORD,7,7,4,10,11,3,2,6,5,1,8,0,9
0.0,0.0596815,0.0,0.020763000000000004,0.0209,0.08920433333333332,0.0209,0.07857500000000005,0.02645,0.039708000000000014,0.0,0.0666545,0.0,0.034241499999999994,0.0,0.027272000000000015,0.0,0.057266499999999984,0.0,0.04868699999999998,0.0,0.019175499999999995,0.0,0.0438535,0.0,CC,0,0.019175499999999995,MAX,10,10,1,7,6,4,11,9,8,0,5,3,2
0.37205,0.3903905,0.15875,0.38501699999999983,0.5,0.3312115000000004,0.2787,0.2766850000000001,0.16845,0.3343344999999999,0.2003,0.30929500000000004,0.16190000000000002,0.3304675,0.1576,0.29581749999999973,0.15535,0.34296450000000006,0.45715000000000006,0.4084762500000001,0.19435,0.2902045000000001,0.32435,0.3651214999999998,0.15535,MS,8,0.2766850000000001,PCC,3,3,10,7,5,6,2,4,8,11,1,0,9
0.0317,0.12888275,0.01905,0.13186866666666672,0.06105000000000001,0.11532913333333329,0.06305,0.15464814285714273,0.038599999999999995,0.14972075000000007,0.02915,0.17285400000000006,0.022000000000000002,0.13578725000000005,0.0235,0.11440224999999997,0.02825,0.13397055000000008,0.12925,0.2016209999999999,0.01905,0.21029958333333337,0.021949999999999997,0.169216,0.01905,ACC,1,0.11440224999999997,SORD,7,7,2,0,1,8,6,4,3,11,5,9,10
0.00885,0.09438500000000008,0.0059499999999999996,0.08281950000000003,0.0291,0.07490249999999994,0.03345,0.08095799999999995,0.0067,0.04123599999999999,0.0149,0.059479999999999984,0.0084,0.034822999999999986,0.00605,0.03070100000000004,0.0059499999999999996,0.05533199999999998,0.00885,0.09681299999999998,0.0068000000000000005,0.03797100000000001,0.0086,0.02979249999999999,0.0059499999999999996,ACC,1,0.02979249999999999,X,11,11,7,6,10,4,8,5,2,3,1,0,9
0.3398,0.24669299999999994,0.25365,0.09197374999999999,0.17215,0.183111,0.2864,0.2413285000000001,0.18015,0.08793399999999998,0.36719999999999997,0.2940320000000002,0.27835,0.13271200000000005,0.16325,0.09799150000000001,0.17995,0.12345250000000008,0.18830000000000002,0.2498129999999999,0.13685,0.09044683333333337,0.08025,0.136957,0.08025,X,11,0.08793399999999998,SMM,4,4,10,1,7,8,6,11,2,3,0,9,5
0.42095,0.2913160416666667,0.25875,0.32593216666666663,0.5,0.28598462500000005,0.26495,0.23224125000000007,0.36835,0.09352970833333334,0.0654,0.21878874999999995,0.1765,0.22725491666666667,0.15744999999999998,0.08667933333333334,0.3043,0.27989250000000004,0.5,0.34288450833333345,0.17170000000000002,0.3113945,0.4052,0.30497375000000004,0.0654,HDy,5,0.08667933333333334,SORD,7,7,4,5,6,3,8,2,0,11,10,1,9
0.00955,0.019816500000000004,0.0072499999999999995,0.016091500000000016,0.0165,0.03241800000000003,0.02035,0.02824900000000001,0.00645,0.01904499999999999,0.00845,0.02939250000000001,0.00515,0.01111699999999999,0.0053,0.012493499999999998,0.00555,0.015405000000000002,0.011699999999999999,0.031062500000000007,0.0083,0.013712000000000002,0.0059,0.013788000000000005,0.00515,DyS,6,0.01111699999999999,DyS,6,6,7,10,11,8,1,4,0,3,5,9,2
0.4485,0.3918431666666667,0.20375,0.3474705,0.5,0.4098640000000001,0.29164999999999996,0.28049550000000023,0.0765,0.16677225,0.2327,0.23808258333333335,0.08265,0.23406250000000006,0.0787,0.18053558333333336,0.14429999999999998,0.28981849999999987,0.3429,0.3730224999999998,0.09494999999999999,0.18944237500000002,0.0993,0.28577949999999996,0.0765,SMM,4,0.16677225,SMM,4,4,7,10,6,5,3,11,8,1,9,0,2
0.3601,0.2855988333333332,0.11505000000000001,0.1359913333333334,0.48835,0.23894100000000001,0.26844999999999997,0.2548436666666667,0.06865,0.13904854166666664,0.36210000000000003,0.3269370000000001,0.08945,0.19936949999999995,0.05885,0.14499699999999996,0.2969,0.12480600000000003,0.2998,0.32630649999999994,0.18945,0.15214625000000007,0.1253,0.18380600000000005,0.05885,SORD,7,0.12480600000000003,MS,8,8,1,4,7,10,11,6,2,3,0,9,5
0.0,0.024982499999999998,0.0,0.011914166666666668,0.003,0.04158599999999999,0.003,0.05085849999999999,0.02275,0.02721283333333335,0.01665,0.05624674999999999,0.0,0.026862,0.0,0.006387999999999998,0.0,0.035492625000000014,0.0,0.03468924999999999,0.0,0.017095,0.0,0.023744500000000005,0.0,CC,0,0.006387999999999998,SORD,7,7,1,10,11,0,6,4,9,8,2,3,5
0.5,0.42841249999999986,0.5,0.333141,0.361,0.2998619999999999,0.361,0.36218462499999987,0.17415,0.11860824999999998,0.317,0.3035455000000001,0.317,0.23508900000000008,0.48625,0.11854174999999995,0.5,0.28968249999999984,0.5,0.3604139999999999,0.5,0.11766749999999992,0.5,0.13096083333333336,0.17415,SMM,4,0.11766749999999992,MAX,10,10,7,4,11,6,8,2,5,1,9,3,0
0.5,0.4236059999999999,0.5,0.3767575,0.37884999999999996,0.31704900000000025,0.37884999999999996,0.31431250000000005,0.3578,0.33864900000000003,0.5,0.38066299999999986,0.5,0.3482875000000001,0.5,0.3625294999999998,0.5,0.355541,0.5,0.430677,0.5,0.33632399999999985,0.5,0.2856249999999998,0.3578,SMM,4,0.2856249999999998,X,11,11,3,2,10,4,6,8,7,1,5,0,9
0.19024999999999997,0.3079394083333334,0.09505000000000001,0.1848026666666667,0.1727,0.2998022666666669,0.21675,0.2555659166666668,0.07755,0.08819255833333331,0.086,0.14853769999999997,0.0776,0.1278928333333333,0.07985,0.09288316666666668,0.07735,0.1564188333333333,0.32780000000000004,0.359049625,0.0942,0.13870495833333335,0.09725,0.157969875,0.07735,MS,8,0.08819255833333331,SMM,4,4,7,6,10,5,8,11,1,3,2,0,9
0.22625,0.2681408333333336,0.051550000000000006,0.25314016666666656,0.4239,0.23912337499999992,0.20149999999999998,0.2207383333333334,0.0599,0.15662739999999986,0.048600000000000004,0.1542849999999998,0.04285,0.18505600000000008,0.055999999999999994,0.17276699999999995,0.0575,0.21103699999999992,0.35090000000000005,0.4006415,0.09945,0.21132899999999988,0.09945,0.18966149999999998,0.04285,DyS,6,0.1542849999999998,HDy,5,5,4,7,6,11,8,10,3,2,1,0,9
0.0762,0.19231599999999996,0.08215,0.13799499999999987,0.11939999999999999,0.2181185000000002,0.1431,0.19523399999999988,0.1272,0.131585,0.08395,0.17103149999999995,0.10305,0.17804799999999987,0.1297,0.1284065000000001,0.09325000000000001,0.19575899999999993,0.301,0.25414775,0.1637,0.10581299999999998,0.22315000000000002,0.14262900000000003,0.0762,CC,0,0.10581299999999998,MAX,10,10,7,4,1,11,5,6,0,3,8,2,9
0.215,0.2711092500000001,0.1593,0.19492725,0.19690000000000002,0.25970266666666686,0.25105,0.2534344,0.14265,0.14141175000000003,0.1579,0.15541675,0.16005,0.14404016666666658,0.1413,0.11238999999999993,0.15915,0.12929533333333332,0.5,0.38383373333333337,0.1593,0.21902308333333345,0.1593,0.1874903333333333,0.1413,SORD,7,0.11238999999999993,SORD,7,7,8,4,6,5,11,1,10,3,2,0,9
0.42034999999999995,0.4536279999999999,0.233,0.39383900000000005,0.08875,0.3231765,0.34299999999999997,0.38559350000000003,0.07339999999999999,0.12665083333333332,0.18760000000000002,0.21762800000000024,0.1091,0.2667280000000001,0.055650000000000005,0.09621250000000005,0.11305,0.3599934999999999,0.24684999999999999,0.38951820000000004,0.059699999999999996,0.16262787499999992,0.06535,0.20822049999999995,0.055650000000000005,SORD,7,0.09621250000000005,SORD,7,7,4,10,11,5,6,2,8,3,9,1,0
0.22795,0.19355249999999993,0.0868,0.11181050000000008,0.19565000000000002,0.16360849999999996,0.21080000000000002,0.20804899999999985,0.046349999999999995,0.12569449999999993,0.17495000000000002,0.16057,0.060899999999999996,0.10579149999999997,0.04945,0.11735149999999991,0.047400000000000005,0.12860299999999997,0.30219999999999997,0.24048250000000004,0.09065,0.11115125000000002,0.2327,0.09024350000000003,0.046349999999999995,SMM,4,0.09024350000000003,X,11,11,6,10,1,7,4,8,5,2,0,3,9
0.24815,0.2551492499999997,0.1085,0.10951800000000017,0.12925,0.17149350000000013,0.23125,0.2244024999999998,0.0582,0.07101999999999987,0.06165,0.08976500000000014,0.0487,0.0805519999999999,0.0541,0.06999169999999999,0.07475,0.08146000000000006,0.27605,0.2889100000000004,0.066,0.07300350000000007,0.066,0.07592575000000007,0.0487,DyS,6,0.06999169999999999,SORD,7,7,4,10,11,6,8,5,1,2,3,0,9
0.5,0.4356601666666668,0.5,0.37709649999999995,0.3151,0.3502440000000003,0.3151,0.2838830000000001,0.33135,0.30837,0.5,0.30048900000000006,0.5,0.30766550000000004,0.5,0.2903539999999999,0.5,0.3271005,0.5,0.4385915000000001,0.5,0.311068,0.5,0.346801,0.3151,PACC,2,0.2838830000000001,PCC,3,3,7,5,6,4,10,8,11,2,1,0,9
0.08525,0.14905300000000002,0.0762,0.07497033333333332,0.0802,0.11596211666666666,0.14595,0.16423536666666666,0.054000000000000006,0.059645433333333324,0.0356,0.086561125,0.0451,0.061674000000000014,0.0611,0.06007891666666668,0.05625,0.06407321666666668,0.21865,0.2112553999999999,0.06480000000000001,0.06331549999999998,0.08495000000000001,0.06457724999999999,0.0356,HDy,5,0.059645433333333324,SMM,4,4,7,6,10,8,11,1,5,2,0,3,9
0.023399999999999997,0.04605599999999997,0.0361,0.03522150000000001,0.08814999999999999,0.059548499999999976,0.08985,0.09730408333333328,0.0369,0.04992112500000002,0.0736,0.0751625,0.0251,0.046549499999999994,0.03555,0.033708249999999995,0.036000000000000004,0.0633686833333333,0.10060000000000001,0.09356550000000002,0.0361,0.05122587499999999,0.04845,0.04892800000000001,0.023399999999999997,CC,0,0.033708249999999995,SORD,7,7,1,0,6,11,4,10,2,8,5,9,3
0.14825000000000002,0.23027016666666658,0.06365,0.11450824999999998,0.1509,0.20209991666666668,0.1834,0.21703121666666664,0.05835,0.07815734999999999,0.06875,0.10549634642857143,0.0509,0.1223228333333333,0.05055,0.06762831666666667,0.0572,0.08809233333333331,0.27105,0.30455401666666665,0.0518,0.08640162499999998,0.0721,0.09809693333333323,0.05055,SORD,7,0.06762831666666667,SORD,7,7,4,10,8,11,5,1,6,2,3,0,9
0.13335,0.17121587500000002,0.061500000000000006,0.08071566666666667,0.11689999999999999,0.19105525000000007,0.1875,0.21432008333333333,0.049550000000000004,0.05315050000000002,0.055600000000000004,0.10865850000000003,0.04595,0.06682666666666667,0.049699999999999994,0.042434666666666676,0.049400000000000006,0.07501383333333334,0.2788,0.23949383333333327,0.06185,0.0680576666666667,0.059500000000000004,0.08804454999999999,0.04595,DyS,6,0.042434666666666676,SORD,7,7,4,6,10,8,1,11,5,0,2,3,9
0.22665,0.2866839166666667,0.109,0.14014253333333346,0.2889,0.18470555000000005,0.22920000000000001,0.24804216666666667,0.0739,0.10308750000000001,0.0852,0.183656375,0.067,0.073044125,0.06975,0.0937926833333334,0.07425,0.07856919999999996,0.31905,0.3361858166666667,0.09985,0.09691954166666665,0.0848,0.1378922916666666,0.067,DyS,6,0.073044125,DyS,6,6,8,7,10,4,11,1,5,2,3,0,9
0.00975,0.021292500000000002,0.00975,0.016537000000000003,0.036750000000000005,0.04802000000000001,0.036750000000000005,0.048006000000000014,0.0161,0.024055999999999998,0.0231,0.045158,0.0104,0.023930999999999994,0.0102,0.012306499999999996,0.010050000000000002,0.048875500000000016,0.01155,0.039989000000000025,0.0007000000000000001,0.04765649999999999,0.0007000000000000001,0.0695815,0.0007000000000000001,MAX,10,0.012306499999999996,SORD,7,7,1,0,6,4,9,5,10,3,2,8,11
0.02005,0.07196650000000003,0.044950000000000004,0.10551425000000009,0.02125,0.08594000000000002,0.06725,0.068699,0.05405,0.14937085714285714,0.052250000000000005,0.16862524999999995,0.014650000000000002,0.1694815999999999,0.04020000000000001,0.1892904999999999,0.04445,0.1330867500000001,0.03325,0.11019199999999993,0.0228,0.16220849999999992,0.02165,0.09180549999999997,0.014650000000000002,DyS,6,0.068699,PCC,3,3,0,2,11,1,9,8,4,10,5,6,7
0.0,0.09695009999999998,0.0,0.06869933333333335,0.0029,0.13712600000000003,0.0029,0.12027100000000003,0.003,0.05784625,0.008150000000000001,0.15369300000000002,0.0012,0.0999055,0.0,0.06705000000000003,0.0,0.1126882,0.0,0.10169049999999999,0.00395,0.05559550000000001,0.00395,0.10641000000000009,0.0,CC,0,0.05559550000000001,MAX,10,10,4,7,1,0,6,9,11,8,3,2,5
0.5,0.45945849999999994,0.5,0.4327695,0.386,0.31656600000000024,0.386,0.2963290000000001,0.44875,0.2477594999999999,0.281,0.32075650000000006,0.281,0.38869850000000006,0.5,0.2160884999999999,0.5,0.4107425,0.5,0.44276999999999994,0.5,0.37067449999999996,0.5,0.35373550000000004,0.281,HDy,5,0.2160884999999999,SORD,7,7,4,3,2,5,11,10,6,8,1,9,0
0.0151,0.065342,0.01115,0.040075500000000014,0.011200000000000002,0.09531049999999999,0.01955,0.08902341666666663,0.009250000000000001,0.05052775,0.0083,0.04387016666666668,0.008150000000000001,0.060575500000000025,0.0087,0.033915299999999995,0.00885,0.03934649999999999,0.030300000000000004,0.13551955000000013,0.01085,0.05890575000000002,0.01115,0.0443555,0.008150000000000001,DyS,6,0.033915299999999995,SORD,7,7,8,1,5,11,4,10,6,0,3,2,9
0.1303,0.23951083333333328,0.028650000000000002,0.09901596666666672,0.3148,0.21146750000000009,0.20795000000000002,0.2319626749999999,0.06945,0.07731212499999998,0.035,0.13201940000000004,0.02625,0.09028450000000003,0.03,0.07059299999999999,0.0294,0.09114674999999998,0.1555,0.30798450000000005,0.028650000000000002,0.09425591666666666,0.07339999999999999,0.13392333333333337,0.02625,DyS,6,0.07059299999999999,SORD,7,7,4,6,8,10,1,5,11,2,3,0,9
0.01665,0.021076499999999977,0.013500000000000002,0.024821500000000003,0.0245,0.04366100000000001,0.0348,0.06686600000000005,0.0175,0.02498099999999999,0.012,0.028205,0.0098,0.02504850000000001,0.014750000000000001,0.02390350000000002,0.015150000000000002,0.020108500000000005,0.0638,0.07535349999999998,0.014750000000000001,0.03126200000000001,0.01645,0.043405,0.0098,DyS,6,0.020108500000000005,MS,8,8,0,7,1,4,6,5,10,11,2,3,9
0.053899999999999997,0.14752050000000003,0.04475,0.08611450000000001,0.087,0.11049400000000002,0.11964999999999999,0.19526549999999998,0.0275,0.060498666666666694,0.02675,0.08113250000000002,0.0317,0.07848575000000005,0.0317,0.05839400000000003,0.03065,0.07846299999999999,0.13615,0.19884625,0.0455,0.07023679999999999,0.03445,0.09604924999999992,0.02675,HDy,5,0.05839400000000003,SORD,7,7,4,10,8,6,5,1,11,2,0,3,9
0.5,0.35889699999999986,0.5,0.3222849999999998,0.30655,0.3433553333333335,0.30655,0.2920918750000002,0.44585,0.27187599999999995,0.48200000000000004,0.28010250000000003,0.48200000000000004,0.22153450000000008,0.47705,0.2892899999999997,0.5,0.29673399999999994,0.5,0.42757439999999997,0.5,0.252457,0.5,0.28538949999999985,0.30655,PACC,2,0.22153450000000008,DyS,6,6,10,4,5,11,7,3,8,1,2,0,9
0.31489999999999996,0.135518,0.0575,0.14114800000000002,0.42200000000000004,0.16712224999999997,0.2455,0.16907150000000004,0.1134,0.139461,0.059050000000000005,0.16172549999999994,0.05935000000000001,0.1511327499999999,0.11349999999999999,0.13094200000000003,0.0575,0.116349,0.3077,0.25442499999999985,0.0575,0.12748275000000006,0.0575,0.17439800000000003,0.0575,ACC,1,0.116349,MS,8,8,10,7,0,4,1,6,5,2,3,11,9
0.2978,0.13934249999999998,0.23575,0.097337,0.2546,0.20413249999999994,0.29675,0.16533108333333338,0.24850000000000003,0.08606800000000003,0.4188,0.0947494999999999,0.27855,0.06924649999999997,0.20695,0.08622287500000006,0.30265000000000003,0.073429,0.3454,0.2789044999999999,0.1764,0.10575149999999997,0.23235,0.11154750000000002,0.1764,MAX,10,0.06924649999999997,DyS,6,6,8,4,7,5,1,10,11,0,3,2,9
0.00995,0.03004849999999999,0.0137,0.04650649999999997,0.04545,0.07851000000000001,0.05965,0.09139149999999999,0.0177,0.04240874999999999,0.0124,0.04093745,0.01075,0.030095999999999977,0.016300000000000002,0.040715000000000015,0.01665,0.05331199999999997,0.044000000000000004,0.11714800000000004,0.03625,0.043474999999999986,0.03625,0.049581500000000035,0.00995,CC,0,0.03004849999999999,CC,0,0,6,7,5,4,10,1,11,8,2,3,9
0.16845,0.3034815000000001,0.08505000000000001,0.2733785,0.1422,0.27288600000000013,0.22094999999999998,0.22643875000000002,0.0733,0.11461324999999999,0.05785,0.11137949999999998,0.05915,0.16831449999999992,0.06935000000000001,0.079590125,0.09140000000000001,0.25748049999999995,0.3159,0.2320409999999999,0.0743,0.10153308333333332,0.07165,0.1223383833333333,0.05785,HDy,5,0.079590125,SORD,7,7,10,5,4,11,6,3,9,8,2,1,0
0.2118,0.17738650000000006,0.044000000000000004,0.13354249999999998,0.0528,0.1320835,0.20085,0.19734900000000002,0.04975,0.08519750000000004,0.0694,0.17341449999999997,0.034050000000000004,0.07799400000000006,0.051550000000000006,0.08375200000000006,0.05115,0.10260550000000006,0.25505,0.21491899999999994,0.0471,0.06544550000000005,0.049400000000000006,0.08269149999999997,0.034050000000000004,DyS,6,0.06544550000000005,MAX,10,10,6,11,7,4,8,2,1,5,0,3,9
0.217,0.20913583333333347,0.051100000000000007,0.10826849999999999,0.053399999999999996,0.09058500000000004,0.18739999999999998,0.23016199999999998,0.0475,0.057917500000000025,0.2005,0.13298400000000013,0.09325,0.058447333333333316,0.0384,0.054575500000000006,0.044000000000000004,0.08810299999999996,0.22089999999999999,0.24553750000000002,0.049,0.07295550000000013,0.04135,0.08152350000000003,0.0384,SORD,7,0.054575500000000006,SORD,7,7,4,6,10,11,8,2,1,5,0,3,9
0.2162,0.14407000000000003,0.049550000000000004,0.04821649999999999,0.051500000000000004,0.0725575,0.2167,0.17396399999999995,0.04015,0.0485785,0.15835000000000002,0.10737975000000001,0.07445,0.041190500000000005,0.0415,0.041467500000000046,0.04145000000000001,0.044664999999999976,0.20614999999999997,0.18775687500000007,0.058899999999999994,0.05030350000000005,0.05135,0.04399899999999996,0.04015,SMM,4,0.041190500000000005,DyS,6,6,7,11,8,1,4,10,2,5,0,3,9
