abs-error-CC,abs-error-CC-predicted,abs-error-ACC,abs-error-ACC-predicted,abs-error-PACC,abs-error-PACC-predicted,abs-error-PCC,abs-error-PCC-predicted,abs-error-SMM,abs-error-SMM-predicted,abs-error-HDy,abs-error-HDy-predicted,abs-error-DyS,abs-error-DyS-predicted,abs-error-SORD,abs-error-SORD-predicted,abs-error-MS,abs-error-MS-predicted,abs-error-MAX,abs-error-MAX-predicted,abs-error-X,abs-error-X-predicted,abs-error-ideal,quantifier-ideal,quantifier-ideal-num,abs-error-recommended,quantifier-recommended,quantifier-recommended-num,rank-1,rank-2,rank-3,rank-4,rank-5,rank-6,rank-7,rank-8,rank-9,rank-10,rank-11
0.4485,0.39716999999999997,0.20375,0.3082061666666667,0.5,0.3987730000000002,0.29164999999999996,0.27007216666666684,0.0765,0.176785,0.2327,0.2503081666666666,0.08265,0.24263699999999996,0.0787,0.15245399999999998,0.14429999999999998,0.2941804999999999,0.09494999999999999,0.23246774999999992,0.0993,0.2781804999999999,0.0765,SMM,4,0.15245399999999998,SORD,7,7,4,9,6,5,3,10,8,1,0,2
0.3601,0.2872385000000001,0.11505000000000001,0.1683688333333334,0.48835,0.21818475000000004,0.26844999999999997,0.24290246666666682,0.06865,0.1552652499999999,0.36210000000000003,0.2953535,0.08945,0.18364099999999994,0.05885,0.13962849999999993,0.2969,0.12508600000000006,0.18945,0.16115180000000007,0.1253,0.18599025000000002,0.05885,SORD,7,0.12508600000000006,MS,8,8,7,4,9,1,6,10,2,3,0,5
0.0,0.03343616666666667,0.0,0.012561166666666672,0.003,0.059622500000000016,0.003,0.03888449999999998,0.02275,0.02535975000000001,0.01665,0.06085399999999999,0.0,0.024754666666666682,0.0,0.0146345,0.0,0.016332416666666662,0.0,0.011790500000000004,0.0,0.022382000000000003,0.0,CC,0,0.011790500000000004,MAX,9,9,1,7,8,10,6,4,0,3,2,5
0.5,0.42483450000000006,0.5,0.36319700000000005,0.361,0.3151850000000001,0.361,0.36579649999999964,0.17415,0.11603100000000001,0.317,0.30568900000000004,0.317,0.23335983333333343,0.48625,0.10333883333333334,0.5,0.26202145,0.5,0.0899044166666667,0.5,0.14854983333333333,0.17415,SMM,4,0.0899044166666667,MAX,9,9,7,4,10,6,8,5,2,1,3,0
0.5,0.39231299999999997,0.5,0.3805235000000001,0.37884999999999996,0.33467100000000016,0.37884999999999996,0.3056120000000001,0.3578,0.3141255000000001,0.5,0.3772604999999999,0.5,0.3161900000000001,0.5,0.3597594999999996,0.5,0.3880395,0.5,0.3109819999999999,0.5,0.30178999999999984,0.3578,SMM,4,0.30178999999999984,X,10,10,3,9,4,6,2,7,5,1,8,0
0.19024999999999997,0.2995256666666667,0.09505000000000001,0.1934939333333333,0.1727,0.26908818333333345,0.21675,0.25427099999999997,0.07755,0.09482475000000003,0.086,0.13861875000000004,0.0776,0.12514883333333335,0.07985,0.0919694583333333,0.07735,0.15062733333333334,0.0942,0.13072608333333333,0.09725,0.15385974047619053,0.07735,MS,8,0.0919694583333333,SORD,7,7,4,6,9,5,8,10,1,3,2,0
0.22625,0.2493302500000002,0.051550000000000006,0.2604054999999998,0.4239,0.24682799999999985,0.20149999999999998,0.21413700000000016,0.0599,0.15747599999999992,0.048600000000000004,0.15674774999999985,0.04285,0.17005900000000007,0.055999999999999994,0.16715249999999998,0.0575,0.1835335000000001,0.09945,0.2130148333333333,0.09945,0.2057715,0.04285,DyS,6,0.15674774999999985,HDy,5,5,4,7,6,8,10,9,3,2,0,1
0.0762,0.24055099999999988,0.08215,0.13805949999999995,0.11939999999999999,0.2434030000000001,0.1431,0.17485099999999992,0.1272,0.129004,0.08395,0.17444749999999992,0.10305,0.16866949999999992,0.1297,0.11690050000000009,0.09325000000000001,0.17930049999999997,0.1637,0.10931750000000003,0.22315000000000002,0.14868500000000004,0.0762,CC,0,0.10931750000000003,MAX,9,9,7,4,1,10,6,5,3,8,0,2
0.215,0.2777837083333333,0.1593,0.13538950000000008,0.19690000000000002,0.27768350000000025,0.25105,0.25907866666666673,0.14265,0.11232749999999997,0.1579,0.13228633333333334,0.16005,0.12927950000000002,0.1413,0.11252474999999994,0.15915,0.12266599999999998,0.1593,0.2119368333333333,0.1593,0.18812624999999997,0.1413,SORD,7,0.11232749999999997,SMM,4,4,7,8,6,5,1,10,9,3,2,0
0.42034999999999995,0.43490500000000004,0.233,0.369333,0.08875,0.3001170000000002,0.34299999999999997,0.3834915000000001,0.07339999999999999,0.13562700000000003,0.18760000000000002,0.21058000000000007,0.1091,0.22342300000000004,0.055650000000000005,0.0968995,0.11305,0.371591,0.059699999999999996,0.15557749999999992,0.06535,0.13642649999999995,0.055650000000000005,SORD,7,0.0968995,SORD,7,7,4,10,9,5,6,2,1,8,3,0
0.22795,0.17001400000000003,0.0868,0.11295150000000004,0.19565000000000002,0.16044600000000003,0.21080000000000002,0.20796550000000003,0.046349999999999995,0.11929449999999989,0.17495000000000002,0.16096549999999998,0.060899999999999996,0.09817674999999998,0.04945,0.10730474999999999,0.047400000000000005,0.12550039999999996,0.09065,0.11350583333333333,0.2327,0.09386929999999997,0.046349999999999995,SMM,4,0.09386929999999997,X,10,10,6,7,1,9,4,8,2,5,0,3
0.24815,0.24093649999999983,0.1085,0.1019015000000001,0.12925,0.15175060000000015,0.23125,0.22361799999999987,0.0582,0.06823671428571419,0.06165,0.08607600000000014,0.0487,0.056772499999999976,0.0541,0.06956399999999995,0.07475,0.08156800000000006,0.066,0.07293433333333339,0.066,0.07326829166666675,0.0487,DyS,6,0.056772499999999976,DyS,6,6,4,7,9,10,8,5,1,2,3,0
0.5,0.41403699999999993,0.5,0.3695875,0.3151,0.3130295000000001,0.3151,0.28956600000000016,0.33135,0.2895039999999999,0.5,0.28215650000000003,0.5,0.2699039999999999,0.5,0.2866376249999997,0.5,0.3718699999999999,0.5,0.2977065,0.5,0.3409090000000001,0.3151,PACC,2,0.2699039999999999,DyS,6,6,5,7,4,3,9,2,10,1,8,0
0.08525,0.15156175000000005,0.0762,0.07295033333333334,0.0802,0.11010800000000004,0.14595,0.17503516666666666,0.054000000000000006,0.05669785000000002,0.0356,0.10883999999999999,0.0451,0.05697197500000001,0.0611,0.05499812500000001,0.05625,0.056594749999999985,0.06480000000000001,0.06344256666666667,0.08495000000000001,0.06206830000000001,0.0356,HDy,5,0.05499812500000001,SORD,7,7,8,4,6,10,9,1,5,2,0,3
0.023399999999999997,0.04040099999999999,0.0361,0.03539216666666667,0.08814999999999999,0.06993483333333338,0.08985,0.09847966666666672,0.0369,0.04169958333333335,0.0736,0.07035949999999999,0.0251,0.0417065,0.03555,0.042122000000000014,0.036000000000000004,0.05462074999999999,0.0361,0.04493425,0.04845,0.0463673,0.023399999999999997,CC,0,0.03539216666666667,ACC,1,1,0,4,6,7,9,10,8,2,5,3
0.14825000000000002,0.22186350000000002,0.06365,0.09312475,0.1509,0.20667264166666674,0.1834,0.21838875000000008,0.05835,0.07239666666666665,0.06875,0.11128158333333332,0.0509,0.09584709999999998,0.05055,0.06599518750000002,0.0572,0.09469749999999999,0.0518,0.08232037499999999,0.0721,0.0958795,0.05055,SORD,7,0.06599518750000002,SORD,7,7,4,9,1,8,6,10,5,2,3,0
0.13335,0.17885525000000002,0.061500000000000006,0.057705833333333345,0.11689999999999999,0.2044992500000002,0.1875,0.22103318333333333,0.049550000000000004,0.05058175,0.055600000000000004,0.1050895,0.04595,0.0643669166666667,0.049699999999999994,0.04516049999999999,0.049400000000000006,0.07884200000000001,0.06185,0.06144000000000002,0.059500000000000004,0.09267225000000001,0.04595,DyS,6,0.04516049999999999,SORD,7,7,4,1,9,6,8,10,5,0,2,3
0.22665,0.2729000166666666,0.109,0.12755210000000008,0.2889,0.22334816666666682,0.22920000000000001,0.24365963333333338,0.0739,0.09724391666666664,0.0852,0.17339699999999997,0.067,0.08869526666666669,0.06975,0.0825584821428572,0.07425,0.09502930000000001,0.09985,0.09718949999999998,0.0848,0.14235129166666677,0.067,DyS,6,0.0825584821428572,SORD,7,7,6,8,9,4,1,10,5,2,3,0
0.00975,0.025519999999999987,0.00975,0.016850999999999994,0.036750000000000005,0.05818249999999996,0.036750000000000005,0.04363350000000005,0.0161,0.021939000000000007,0.0231,0.03946300000000001,0.0104,0.01622649999999999,0.0102,0.0126945,0.010050000000000002,0.037222,0.0007000000000000001,0.0404175,0.0007000000000000001,0.07283200000000002,0.0007000000000000001,MAX,9,0.0126945,SORD,7,7,6,1,4,0,8,5,9,3,2,10
0.02005,0.07627900000000007,0.044950000000000004,0.09874783333333335,0.02125,0.0786355,0.06725,0.07680050000000001,0.05405,0.138889,0.052250000000000005,0.13569650000000005,0.014650000000000002,0.12343099999999993,0.04020000000000001,0.15749999999999986,0.04445,0.16155000000000005,0.0228,0.14952074999999987,0.02165,0.11445164999999999,0.014650000000000002,DyS,6,0.07627900000000007,CC,0,0,3,2,1,10,6,5,4,9,7,8
0.0,0.07700349999999999,0.0,0.07658800000000002,0.0029,0.17683049999999997,0.0029,0.09400675,0.003,0.05408,0.008150000000000001,0.1377116666666667,0.0012,0.08951050000000002,0.0,0.07673999999999999,0.0,0.10408200000000001,0.00395,0.05218949999999998,0.00395,0.09280050000000002,0.0,CC,0,0.05218949999999998,MAX,9,9,4,1,7,0,6,10,3,8,5,2
0.5,0.4563408333333334,0.5,0.4209738333333334,0.386,0.33249350000000033,0.386,0.28853800000000007,0.44875,0.2231474999999999,0.281,0.32659875000000005,0.281,0.4198524999999998,0.5,0.247543,0.5,0.4174334999999999,0.5,0.3783129999999998,0.5,0.37058150000000006,0.281,HDy,5,0.2231474999999999,SMM,4,4,7,3,5,2,10,9,8,6,1,0
0.0151,0.061378399999999986,0.01115,0.05806400000000001,0.011200000000000002,0.11107450000000005,0.01955,0.1093795833333333,0.009250000000000001,0.05336224999999998,0.0083,0.05414925000000001,0.008150000000000001,0.05722550000000002,0.0087,0.044378499999999994,0.00885,0.040156499999999984,0.01085,0.08466731250000002,0.01115,0.043450499999999975,0.008150000000000001,DyS,6,0.040156499999999984,MS,8,8,10,7,4,5,6,1,0,9,3,2
0.1303,0.21527325000000017,0.028650000000000002,0.11342200000000005,0.3148,0.21835374999999996,0.20795000000000002,0.22965414999999992,0.06945,0.08513949999999999,0.035,0.11689350000000001,0.02625,0.08369100000000003,0.03,0.07060091666666665,0.0294,0.09320150000000002,0.028650000000000002,0.09525883333333333,0.07339999999999999,0.1439635,0.02625,DyS,6,0.07060091666666665,SORD,7,7,6,4,8,9,1,5,10,0,2,3
0.01665,0.028337999999999978,0.013500000000000002,0.021179000000000014,0.0245,0.04131816666666669,0.0348,0.05769750000000002,0.0175,0.022486125000000003,0.012,0.02650825000000001,0.0098,0.021010499999999994,0.014750000000000001,0.019015499999999998,0.015150000000000002,0.02123975,0.014750000000000001,0.029733499999999996,0.01645,0.03328299999999999,0.0098,DyS,6,0.019015499999999998,SORD,7,7,6,1,8,4,5,0,9,10,2,3
0.053899999999999997,0.13631450000000006,0.04475,0.08902483333333334,0.087,0.11573649999999995,0.11964999999999999,0.17764908333333324,0.0275,0.05971550000000001,0.02675,0.0840735,0.0317,0.07223400000000003,0.0317,0.0662795,0.03065,0.06927499999999998,0.0455,0.07179249999999997,0.03445,0.09473500000000003,0.02675,HDy,5,0.05971550000000001,SMM,4,4,7,8,9,6,5,1,10,2,0,3
0.5,0.36418874999999995,0.5,0.32983149999999994,0.30655,0.34313800000000005,0.30655,0.28606000000000004,0.44585,0.284132,0.48200000000000004,0.2402494999999999,0.48200000000000004,0.21615174999999984,0.47705,0.2756009999999998,0.5,0.30463199999999985,0.5,0.222116,0.5,0.29571749999999986,0.30655,PACC,2,0.21615174999999984,DyS,6,6,9,5,7,4,3,10,8,1,2,0
0.31489999999999996,0.14481900000000003,0.0575,0.12706350000000002,0.42200000000000004,0.17541949999999992,0.2455,0.15642033333333333,0.1134,0.14786200000000005,0.059050000000000005,0.13737600000000003,0.05935000000000001,0.1577049999999999,0.11349999999999999,0.1146355,0.0575,0.1323855,0.0575,0.13265100000000005,0.0575,0.145316,0.0575,ACC,1,0.1146355,SORD,7,7,1,8,9,5,0,10,4,3,6,2
0.2978,0.1324114999999999,0.23575,0.08344550000000005,0.2546,0.20635550000000014,0.29675,0.17542199999999994,0.24850000000000003,0.07668500000000003,0.4188,0.12810533333333335,0.27855,0.06983966666666665,0.20695,0.07511250000000008,0.30265000000000003,0.07344950000000001,0.1764,0.09731700000000007,0.23235,0.12789275000000008,0.1764,MAX,9,0.06983966666666665,DyS,6,6,8,7,4,1,9,10,5,0,3,2
0.00995,0.047844499999999984,0.0137,0.041627833333333315,0.04545,0.08088700000000001,0.05965,0.09709416666666672,0.0177,0.0458625,0.0124,0.042651499999999995,0.01075,0.036927999999999996,0.016300000000000002,0.03842650000000001,0.01665,0.04878699999999998,0.03625,0.04388799999999998,0.03625,0.06498850000000002,0.00995,CC,0,0.036927999999999996,DyS,6,6,7,1,5,9,4,0,8,10,2,3
0.16845,0.30172488333333347,0.08505000000000001,0.27181140000000004,0.1422,0.2853930000000002,0.22094999999999998,0.21855042500000008,0.0733,0.1400227499999999,0.05785,0.14296150000000002,0.05915,0.16716183333333334,0.06935000000000001,0.07509949999999999,0.09140000000000001,0.19223799999999996,0.0743,0.098031875,0.07165,0.13360529999999993,0.05785,HDy,5,0.07509949999999999,SORD,7,7,9,10,4,5,6,8,3,1,2,0
0.2118,0.18245366666666674,0.044000000000000004,0.15534649999999994,0.0528,0.14599399999999993,0.20085,0.20824699999999996,0.04975,0.08377291666666671,0.0694,0.18241650000000004,0.034050000000000004,0.08110850000000004,0.051550000000000006,0.08196700000000007,0.05115,0.11517750000000004,0.0471,0.06895200000000001,0.049400000000000006,0.07463250000000002,0.034050000000000004,DyS,6,0.06895200000000001,MAX,9,9,10,6,7,4,8,2,1,5,0,3
0.217,0.19514700000000007,0.051100000000000007,0.112689,0.053399999999999996,0.09228850000000004,0.18739999999999998,0.22737629999999986,0.0475,0.057489450000000046,0.2005,0.1364190000000001,0.09325,0.06926299999999999,0.0384,0.05349000000000006,0.044000000000000004,0.09099399999999998,0.049,0.08542150000000007,0.04135,0.0674085,0.0384,SORD,7,0.05349000000000006,SORD,7,7,4,10,6,9,8,2,1,5,0,3
0.2162,0.13952450000000005,0.049550000000000004,0.04422749999999998,0.051500000000000004,0.06817466666666666,0.2167,0.1883488333333333,0.04015,0.046544499999999996,0.15835000000000002,0.10554550000000001,0.07445,0.046123999999999984,0.0415,0.041578500000000046,0.04145000000000001,0.04620909999999996,0.058899999999999994,0.04105324999999998,0.05135,0.050548000000000017,0.04015,SMM,4,0.04105324999999998,MAX,9,9,7,1,6,8,4,10,2,5,0,3
0.20975000000000002,0.230094,0.051100000000000007,0.08811733333333331,0.0682,0.09828699999999997,0.2046,0.24428849999999994,0.0558,0.054336416666666644,0.18265,0.15090600000000007,0.0449,0.09493650000000002,0.04335,0.04764800000000004,0.0501,0.0650306,0.04365,0.07146366666666665,0.05,0.06873624999999996,0.04335,SORD,7,0.04764800000000004,SORD,7,7,4,8,10,9,1,6,2,5,0,3
0.34765,0.3504657333333334,0.09415000000000001,0.2299289999999999,0.06105000000000001,0.31005375,0.32420000000000004,0.3809150000000001,0.0774,0.10075075000000001,0.21065,0.2975854999999999,0.0809,0.14740675,0.0758,0.09077766666666667,0.08865,0.18388480000000004,0.04125,0.1361783333333333,0.0414,0.14047583333333338,0.04125,MAX,9,0.09077766666666667,SORD,7,7,4,9,10,6,8,1,5,2,0,3
0.5,0.47720500000000016,0.5,0.3770044999999998,0.3969,0.39146450000000016,0.3969,0.38264099999999984,0.06995,0.11112574999999998,0.5,0.25489149999999966,0.5,0.24969000000000005,0.06315,0.08988350000000005,0.5,0.32229199999999997,0.5,0.222945,0.5,0.27631450000000013,0.06315,SORD,7,0.08988350000000005,SORD,7,7,4,9,6,5,10,8,1,3,2,0
0.5,0.47734699999999974,0.5,0.3667224999999999,0.37075,0.4054457500000001,0.37075,0.389918,0.13175,0.08312075000000013,0.5,0.2873224999999998,0.5,0.18233350000000004,0.10385,0.07295400000000006,0.5,0.3391265,0.5,0.18388125000000005,0.5,0.17271649999999994,0.10385,SORD,7,0.07295400000000006,SORD,7,7,4,10,6,9,5,8,1,3,2,0
0.48534999999999995,0.4372958333333335,0.2511,0.38162399999999996,0.5,0.347863,0.3775,0.38148600000000016,0.0682,0.09500500000000012,0.11085,0.3325329999999998,0.0599,0.2912543333333334,0.06055,0.08406333333333334,0.2506,0.3556165000000002,0.0605,0.2960243333333333,0.060899999999999996,0.3062928333333335,0.0599,DyS,6,0.08406333333333334,SORD,7,7,4,6,9,10,5,2,8,3,1,0
0.47485,0.4830724999999999,0.32155,0.39684050000000004,0.3795,0.40172000000000013,0.3909,0.38869500000000007,0.11074999999999999,0.0912477500000001,0.17184999999999997,0.3468504999999999,0.0975,0.3589245,0.08904999999999999,0.08209599999999999,0.24745,0.4119404999999999,0.08045,0.32641700000000023,0.06885,0.36624900000000005,0.06885,X,10,0.08209599999999999,SORD,7,7,4,9,5,6,10,3,1,2,8,0
