dataset_name,alpha,sample_size,real_p,pred_p,abs_error,run_time
2dplanes,0.0,100,0.0,0.05,0.05,0.11596226692199707
2dplanes,0.0,100,0.0,0.01,0.01,0.1155846118927002
2dplanes,0.0,100,0.0,0.0,0.0,0.12343072891235352
2dplanes,0.0,100,0.0,0.0,0.0,0.11947941780090332
2dplanes,0.0,100,0.0,0.0,0.0,0.12317800521850586
2dplanes,0.0,100,0.0,0.0,0.0,0.12270784378051758
2dplanes,0.0,100,0.0,0.0,0.0,0.12438631057739258
2dplanes,0.0,100,0.0,0.04,0.04,0.12172722816467285
2dplanes,0.0,100,0.0,0.0,0.0,0.11527323722839355
2dplanes,0.0,100,0.0,0.0,0.0,0.12734675407409668
2dplanes,0.05,100,0.05,0.03,0.02,0.1221010684967041
2dplanes,0.05,100,0.05,0.04,0.01,0.12052273750305176
2dplanes,0.05,100,0.05,0.0,0.05,0.11814308166503906
2dplanes,0.05,100,0.05,0.0,0.05,0.12310194969177246
2dplanes,0.05,100,0.05,0.01,0.04,0.1265547275543213
2dplanes,0.05,100,0.05,0.01,0.04,0.1242208480834961
2dplanes,0.05,100,0.05,0.03,0.02,0.12617135047912598
2dplanes,0.05,100,0.05,0.04,0.01,0.12138032913208008
2dplanes,0.05,100,0.05,0.03,0.02,0.12189245223999023
2dplanes,0.05,100,0.05,0.01,0.04,0.11498069763183594
2dplanes,0.11,100,0.11,0.07,0.04,0.12354254722595215
2dplanes,0.11,100,0.11,0.11,0.0,0.12313008308410645
2dplanes,0.11,100,0.11,0.06,0.05,0.11935710906982422
2dplanes,0.11,100,0.11,0.09,0.02,0.12360882759094238
2dplanes,0.11,100,0.11,0.06,0.05,0.1222538948059082
2dplanes,0.11,100,0.11,0.05,0.06,0.12142634391784668
2dplanes,0.11,100,0.11,0.02,0.09,0.12371373176574707
2dplanes,0.11,100,0.11,0.05,0.06,0.1277613639831543
2dplanes,0.11,100,0.11,0.07,0.04,0.12303876876831055
2dplanes,0.11,100,0.11,0.16,0.05,0.12135767936706543
2dplanes,0.16,100,0.16,0.07,0.09,0.12297534942626953
2dplanes,0.16,100,0.16,0.09,0.07,0.1218419075012207
2dplanes,0.16,100,0.16,0.11,0.05,0.1271355152130127
2dplanes,0.16,100,0.16,0.09,0.07,0.12330126762390137
2dplanes,0.16,100,0.16,0.08,0.08,0.12108588218688965
2dplanes,0.16,100,0.16,0.22,0.06,0.12622547149658203
2dplanes,0.16,100,0.16,0.06,0.1,0.12735414505004883
2dplanes,0.16,100,0.16,0.07,0.09,0.12619876861572266
2dplanes,0.16,100,0.16,0.05,0.11,0.12382054328918457
2dplanes,0.16,100,0.16,0.07,0.09,0.12392973899841309
2dplanes,0.21,100,0.21,0.24,0.03,0.11923646926879883
2dplanes,0.21,100,0.21,0.14,0.07,0.12375164031982422
2dplanes,0.21,100,0.21,0.13,0.08,0.12379884719848633
2dplanes,0.21,100,0.21,0.14,0.07,0.12794113159179688
2dplanes,0.21,100,0.21,0.25,0.04,0.12206768989562988
2dplanes,0.21,100,0.21,0.19,0.02,0.12195038795471191
2dplanes,0.21,100,0.21,0.17,0.04,0.12296175956726074
2dplanes,0.21,100,0.21,0.11,0.1,0.1229701042175293
2dplanes,0.21,100,0.21,0.13,0.08,0.12185525894165039
2dplanes,0.21,100,0.21,0.19,0.02,0.12200546264648438
2dplanes,0.26,100,0.26,0.22,0.04,0.11787796020507812
2dplanes,0.26,100,0.26,0.3,0.04,0.12904858589172363
2dplanes,0.26,100,0.26,0.23,0.03,0.11999154090881348
2dplanes,0.26,100,0.26,0.21,0.05,0.12346720695495605
2dplanes,0.26,100,0.26,0.13,0.13,0.12132430076599121
2dplanes,0.26,100,0.26,0.23,0.03,0.12653875350952148
2dplanes,0.26,100,0.26,0.24,0.02,0.12668442726135254
2dplanes,0.26,100,0.26,0.24,0.02,0.12349486351013184
2dplanes,0.26,100,0.26,0.25,0.01,0.12132883071899414
2dplanes,0.26,100,0.26,0.21,0.05,0.12305688858032227
2dplanes,0.32,100,0.32,0.31,0.01,0.12250518798828125
2dplanes,0.32,100,0.32,0.37,0.05,0.12173128128051758
2dplanes,0.32,100,0.32,0.25,0.07,0.12765145301818848
2dplanes,0.32,100,0.32,0.23,0.09,0.12320399284362793
2dplanes,0.32,100,0.32,0.3,0.02,0.12295818328857422
2dplanes,0.32,100,0.32,0.31,0.01,0.12404298782348633
2dplanes,0.32,100,0.32,0.34,0.02,0.1235189437866211
2dplanes,0.32,100,0.32,0.32,0.0,0.1253800392150879
2dplanes,0.32,100,0.32,0.33,0.01,0.12664246559143066
2dplanes,0.32,100,0.32,0.27,0.05,0.1213521957397461
2dplanes,0.37,100,0.37,0.36,0.01,0.12348031997680664
2dplanes,0.37,100,0.37,0.27,0.1,0.12271523475646973
2dplanes,0.37,100,0.37,0.41,0.04,0.12261676788330078
2dplanes,0.37,100,0.37,0.4,0.03,0.1244194507598877
2dplanes,0.37,100,0.37,0.41,0.04,0.12351489067077637
2dplanes,0.37,100,0.37,0.43,0.06,0.12355661392211914
2dplanes,0.37,100,0.37,0.2,0.17,0.12345767021179199
2dplanes,0.37,100,0.37,0.38,0.01,0.12124466896057129
2dplanes,0.37,100,0.37,0.35,0.02,0.12137770652770996
2dplanes,0.37,100,0.37,0.26,0.11,0.12046933174133301
2dplanes,0.42,100,0.42,0.4,0.02,0.12054729461669922
2dplanes,0.42,100,0.42,0.32,0.1,0.127335786819458
2dplanes,0.42,100,0.42,0.42,0.0,0.12813115119934082
2dplanes,0.42,100,0.42,0.49,0.07,0.12055587768554688
2dplanes,0.42,100,0.42,0.3,0.12,0.12515020370483398
2dplanes,0.42,100,0.42,0.43,0.01,0.12389922142028809
2dplanes,0.42,100,0.42,0.39,0.03,0.11742281913757324
2dplanes,0.42,100,0.42,0.43,0.01,0.11827540397644043
2dplanes,0.42,100,0.42,0.44,0.02,0.11958861351013184
2dplanes,0.42,100,0.42,0.39,0.03,0.12117815017700195
2dplanes,0.47,100,0.47,0.56,0.09,0.12768149375915527
2dplanes,0.47,100,0.47,0.57,0.1,0.12502241134643555
2dplanes,0.47,100,0.47,0.47,0.0,0.12356090545654297
2dplanes,0.47,100,0.47,0.36,0.11,0.12069058418273926
2dplanes,0.47,100,0.47,0.54,0.07,0.12791824340820312
2dplanes,0.47,100,0.47,0.51,0.04,0.127913236618042
2dplanes,0.47,100,0.47,0.46,0.01,0.11954426765441895
2dplanes,0.47,100,0.47,0.58,0.11,0.12241816520690918
2dplanes,0.47,100,0.47,0.45,0.02,0.12636518478393555
2dplanes,0.47,100,0.47,0.4,0.07,0.12623047828674316
2dplanes,0.53,100,0.53,0.51,0.02,0.12173175811767578
2dplanes,0.53,100,0.53,0.55,0.02,0.12410521507263184
2dplanes,0.53,100,0.53,0.65,0.12,0.1212148666381836
2dplanes,0.53,100,0.53,0.63,0.1,0.11810898780822754
2dplanes,0.53,100,0.53,0.51,0.02,0.12119126319885254
2dplanes,0.53,100,0.53,0.48,0.05,0.1274890899658203
2dplanes,0.53,100,0.53,0.54,0.01,0.12744998931884766
2dplanes,0.53,100,0.53,0.55,0.02,0.12186121940612793
2dplanes,0.53,100,0.53,0.56,0.03,0.12790203094482422
2dplanes,0.53,100,0.53,0.55,0.02,0.11925959587097168
2dplanes,0.58,100,0.58,0.56,0.02,0.12704777717590332
2dplanes,0.58,100,0.58,0.63,0.05,0.12531089782714844
2dplanes,0.58,100,0.58,0.6,0.02,0.12282133102416992
2dplanes,0.58,100,0.58,0.62,0.04,0.12713885307312012
2dplanes,0.58,100,0.58,0.57,0.01,0.12313151359558105
2dplanes,0.58,100,0.58,0.57,0.01,0.1287386417388916
