auc_score
0.8804971025226627
0.7300469483568075
0.9302527646129543
0.8162672476397966
0.7871794871794872
0.9334284793517793
0.7388392857142857
0.8744525547445254
0.7849364791288567
0.8333333333333333
0.8311785519869352
0.7101254480286738
0.758578431372549
0.43902439024390244
0.8805704099821747
1.0
0.6441441441441441
0.9798987776928954
0.9987012590147903
0.7615740740740741
0.9615745685165408
0.9999602954022077
0.6616440649589821
0.8733333333333333
1.0
0.8305728088336785
0.4555555555555556
0.9163783478719619
0.5786338264373858
0.8252551020408163
0.7718322103890458
0.9036467598475223
0.963235294117647
0.9618833769407351
0.4054878048780488
0.9333697234352255
0.9846335697399526
0.9935089636683111
0.9997702294368183
0.7311303387334316
0.9998777655543332
0.9982647891818581
0.9996611547844945
0.569526627218935
0.9974336779029233
0.9810445387062566
0.9953126927346737
0.9722985347985348
0.6309523809523809
0.9786096256684491
0.7804878048780488
0.9965986394557823
1.0
0.9711337403813984
0.9288850869689194
0.913841477671265
0.8869827406945311
0.8403225806451614
0.7596800365565928
0.8194169334322164
0.7753929719543288
0.7412631104555885
0.6879288982081586
0.7941176470588235
0.8974358974358975
0.6005481715100999
0.9871812438151784
0.9028253424657533
0.9990221244346656
0.998964356066156
1.0
0.9999388827771666
0.9999083241657498
0.9900226133724483
0.7692447223853781
0.9976863761377567
0.9248816876554103
0.9988422323982277
0.9920225231298676
0.9298986486486487
0.9575106266282737
0.7616432524478501
0.7932551319648095
1.0
0.9355481727574751
0.990301724137931
0.6626712328767123
0.9997698327451282
0.9990390129265991
1.0
0.8107004429678849
0.8105158212073017
0.8105158212073017
0.9069113756613756
0.7771512113617377
0.971322849213691
0.9393039049235994
0.6831831831831833
0.988615250749771
0.9867724867724867
0.8650843400957374
0.9997247453894853
1.0
0.7884615384615384
0.9247967479674797
0.7905525846702317
0.8863168724279836
0.9979674796747967
0.9882629107981221
0.9681456536295245
1.0
0.7630053641501962
1.0
0.9152938091512726
0.9972311152751375
0.9988800031810561
0.9997163434104156
0.9987387122479103
0.6869310930006782
0.7692447223853781
0.9057301119177253
0.7624698064958201
0.9812958451690299
0.973293054070688
0.7543062435867852
0.9978461702706949
0.9310811963442192
0.9837402159480048
0.9946489107257603
0.9993201476159423
0.9618833769407351
0.988615250749771
0.9978867605458374
