dataset_name,alpha,sample_size,real_p,pred_p,abs_error,run_time
abalone,0.0,100,0.0,0.0,0.0,0.027616500854492188
abalone,0.0,100,0.0,0.0,0.0,0.021871328353881836
abalone,0.0,100,0.0,0.03,0.03,0.02407693862915039
abalone,0.0,100,0.0,0.03,0.03,0.025272846221923828
abalone,0.0,100,0.0,0.03,0.03,0.024466753005981445
abalone,0.0,100,0.0,0.03,0.03,0.024405956268310547
abalone,0.0,100,0.0,0.05,0.05,0.02428460121154785
abalone,0.0,100,0.0,0.01,0.01,0.0216672420501709
abalone,0.0,100,0.0,0.01,0.01,0.026435136795043945
abalone,0.0,100,0.0,0.0,0.0,0.023425817489624023
abalone,0.05,100,0.05,0.0,0.05,0.01846170425415039
abalone,0.05,100,0.05,0.07,0.02,0.024137020111083984
abalone,0.05,100,0.05,0.07,0.02,0.024003267288208008
abalone,0.05,100,0.05,0.12,0.07,0.02418041229248047
abalone,0.05,100,0.05,0.05,0.0,0.02382802963256836
abalone,0.05,100,0.05,0.1,0.05,0.02397441864013672
abalone,0.05,100,0.05,0.13,0.08,0.024243831634521484
abalone,0.05,100,0.05,0.05,0.0,0.030161142349243164
abalone,0.05,100,0.05,0.11,0.06,0.02483844757080078
abalone,0.05,100,0.05,0.08,0.03,0.024173974990844727
abalone,0.11,100,0.11,0.1,0.01,0.029854774475097656
abalone,0.11,100,0.11,0.16,0.05,0.02390742301940918
abalone,0.11,100,0.11,0.08,0.03,0.024229049682617188
abalone,0.11,100,0.11,0.06,0.05,0.024248361587524414
abalone,0.11,100,0.11,0.16,0.05,0.02423882484436035
abalone,0.11,100,0.11,0.19,0.08,0.024268150329589844
abalone,0.11,100,0.11,0.07,0.04,0.024272918701171875
abalone,0.11,100,0.11,0.17,0.06,0.024387836456298828
abalone,0.11,100,0.11,0.1,0.01,0.024354934692382812
abalone,0.11,100,0.11,0.17,0.06,0.024065494537353516
abalone,0.16,100,0.16,0.19,0.03,0.023868083953857422
abalone,0.16,100,0.16,0.16,0.0,0.024206161499023438
abalone,0.16,100,0.16,0.09,0.07,0.06299209594726562
abalone,0.16,100,0.16,0.13,0.03,0.08679986000061035
abalone,0.16,100,0.16,0.24,0.08,0.07911038398742676
abalone,0.16,100,0.16,0.21,0.05,0.0788261890411377
abalone,0.16,100,0.16,0.27,0.11,0.08216500282287598
abalone,0.16,100,0.16,0.06,0.1,0.07821011543273926
abalone,0.16,100,0.16,0.13,0.03,0.07866215705871582
abalone,0.16,100,0.16,0.17,0.01,0.06312322616577148
abalone,0.21,100,0.21,0.15,0.06,0.058536529541015625
abalone,0.21,100,0.21,0.26,0.05,0.07821106910705566
abalone,0.21,100,0.21,0.24,0.03,0.06312084197998047
abalone,0.21,100,0.21,0.2,0.01,0.06319999694824219
abalone,0.21,100,0.21,0.22,0.01,0.06313419342041016
abalone,0.21,100,0.21,0.31,0.1,0.06257915496826172
abalone,0.21,100,0.21,0.17,0.04,0.06270694732666016
abalone,0.21,100,0.21,0.21,0.0,0.06909775733947754
abalone,0.21,100,0.21,0.24,0.03,0.07877278327941895
abalone,0.21,100,0.21,0.2,0.01,0.0625925064086914
abalone,0.26,100,0.26,0.32,0.06,0.06305861473083496
abalone,0.26,100,0.26,0.26,0.0,0.06313490867614746
abalone,0.26,100,0.26,0.25,0.01,0.06311941146850586
abalone,0.26,100,0.26,0.27,0.01,0.06259393692016602
