attr_conc.mean,attr_conc.sd,attr_ent.mean,attr_ent.sd,attr_to_inst,best_node.mean,best_node.sd,can_cor.mean,can_cor.sd,cat_to_num,class_conc.mean,class_conc.sd,class_ent,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,elite_nn.mean,elite_nn.sd,eq_num_attr,freq_class.mean,freq_class.sd,g_mean.mean,g_mean.sd,gravity,h_mean.mean,h_mean.sd,inst_to_attr,iq_range.mean,iq_range.sd,joint_ent.mean,joint_ent.sd,kurtosis.mean,kurtosis.sd,leaves,leaves_branch.mean,leaves_branch.sd,leaves_corrob.mean,leaves_corrob.sd,leaves_homo.mean,leaves_homo.sd,leaves_per_class.mean,leaves_per_class.sd,lh_trace,linear_discr.mean,linear_discr.sd,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,mut_inf.mean,mut_inf.sd,naive_bayes.mean,naive_bayes.sd,nodes,nodes_per_attr,nodes_per_inst,nodes_per_level.mean,nodes_per_level.sd,nodes_repeated.mean,nodes_repeated.sd,nr_attr,nr_bin,nr_cat,nr_class,nr_cor_attr,nr_disc,nr_inst,nr_norm,nr_num,nr_outliers,ns_ratio,num_to_cat,one_nn.mean,one_nn.sd,p_trace,random_node.mean,random_node.sd,range.mean,range.sd,roy_root,sd.mean,sd.sd,sd_ratio,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t_mean.mean,t_mean.sd,tree_depth.mean,tree_depth.sd,tree_imbalance.mean,tree_imbalance.sd,tree_shape.mean,tree_shape.sd,var.mean,var.sd,var_importance.mean,var_importance.sd,w_lambda,worst_node.mean,worst_node.sd,abs-error
0.0072690358540161,0.0176466717310336,0.6316152866859998,0.861750855090238,0.0103024989039894,0.7518637951552842,0.0006939877650055,0.5978730443135322,,0.0,0.0202774900902045,0.0369440515422422,0.8083116159412277,0.0560865198840034,0.0853112478085145,14.722330735767112,146.03945348599004,1758.1081205578023,5442.6294616974565,0.7518637951552842,0.0006939877650055,39.02346427881903,0.5,0.3561883785985721,32.07564762275063,118.62104098854547,173.71906674435644,29.49660281847073,110.41746088082787,97.06382978723404,12.72340425531915,48.59804170668125,1.4192134259823577,0.8454491943753223,263.15273710684346,972.38538465172,704.0,16.02840909090909,5.574458086322105,0.0014204545454545,0.0065196838921362,7215142126.639693,57856012477.06149,0.5,0.0281235651608286,0.55630439383135,0.8336274904986756,0.009460774963554,7.66535744680851,27.536891318341464,120.76595744680851,317.9772491701635,34.88233044484035,124.46953726078604,33.234042553191486,121.94122118712292,6.0638297872340425,28.904944857027296,0.0207134766448697,0.0334744197210664,0.7266598525855119,0.0271713513088679,703.0,14.95744680851064,0.1540990793511617,20.085714285714285,19.15474358169987,16.348837209302324,32.97826392448317,47.0,41.0,0.0,2.0,0.0083256244218316,1.0,4562.0,0.0,47.0,42.0,29.49296347083461,,0.7531647088179969,0.0228619956419644,0.3574521771167308,0.7518637951552842,0.0006939877650055,114.70212765957449,301.97242279024323,0.55630439383135,14.650814394553638,39.71165162285899,,7.300313228740044,14.693889225510512,0.4388049733861846,0.1615539988869261,33.526180004040846,122.93985706520736,15.040511727078892,5.733203610158194,0.0264169569837372,0.0597074331478882,0.0074443870066302,0.032127129519341,1758.1081205578016,5348.884191871474,0.0212765957446808,0.0426595623603828,0.6425478228832693,0.7518637951552842,0.0006939877650055,0.49505000000000005
0.0950967203253131,0.0781895596104793,2.384059189001277,0.7243387335896836,0.021680216802168,0.550075075075075,0.1084747806603016,0.3400044435534385,,0.0,0.0109613954683182,0.0054371077151678,0.9919270464052614,0.3070046686455963,0.3024753222296303,2039.221091553889,4788.60837012388,37883.57185622124,82336.95062632936,0.534009009009009,0.1110423555633316,21.644930977438968,0.5,0.0747348630522367,11.186091195859952,31.63904375825484,183.31257800151815,4.456023791635721,12.603538560776837,46.125,41.75,60.97716200114832,3.3301590138996118,0.7027806495485357,37.9684106036916,38.864500669635966,108.0,8.601851851851851,2.671902310930439,0.0092592592592592,0.0145403455669469,15544.037029637027,26698.885540173014,0.5,0.0130945700219731,0.130713949124908,0.6207207207207208,0.136261571488491,22.424325,35.088635032514446,876.875,1814.9531625204156,60.00237127371274,87.51231192333515,25.5,34.34696909065319,0.375,1.0606601717798212,0.0458272215069279,0.0245098944537184,0.5256756756756757,0.1008143934182945,107.0,13.375,0.2899728997289973,7.642857142857143,4.499694739340964,13.375,5.3967582862307255,8.0,0.0,0.0,2.0,0.25,1.0,369.0,0.0,8.0,7.0,51.02277403269731,,0.5747747747747749,0.0917563623998448,0.1156030216360834,0.5585585585585586,0.1239625672105122,876.5,1813.9047069000856,0.130713949124908,105.35189952725992,174.95974760651796,1.259462989545214,4.366750461347219,3.503014418091596,0.0313303062182263,0.0366399689918029,30.084641255605383,39.905304873027546,7.646511627906976,2.952216721175699,0.0757306820852656,0.1025699644367983,0.0514684606481481,0.061129993020703,37883.57185622128,81050.67269793479,0.125,0.0737251026156725,0.8843969783639166,0.549924924924925,0.0503087035246886,0.495
0.104189532354832,0.137274851671535,2.77851328667429,0.8265616015405456,0.0253772290809327,0.8779215871516296,0.0025493405164638,0.568091910432254,,0.0,0.0167533991137004,0.0243252229974385,0.5353247216329435,0.3509771129070362,0.2439443457984909,469154.3929073482,8762157.949538192,106280594.70562664,646390558.8224282,0.8731176192725554,0.0235488870533973,10.72839746520405,0.5,0.5344524505264577,1.454861009092415,4.227383619908383,25643.671109794,0.8231845746621413,2.2042694356018613,39.4054054054054,360.8931081081081,1933.796151101884,3.263940088010266,0.8294084765506509,104.57528281035243,150.62107253415363,98.0,10.071428571428571,4.277126889979965,0.010204081632653,0.053237615817324,191740.6807719972,550663.4653925058,0.5,0.0721537531823007,0.47651256542969,0.9067076051015588,0.01535726563909,116.14768540540544,590.4111702080796,41034.6472972973,230294.8989740701,583.4640334779226,3203.123381612302,83.70851351351352,409.2778892364795,0.2167567567567567,0.4790560977012449,0.0498979202969678,0.036710714458153,0.8737883797827115,0.0289768163825829,97.0,2.621621621621621,0.0665294924554183,5.105263157894737,2.6435400684626007,2.8529411764705883,1.597959929356452,37.0,1.0,0.0,2.0,0.2432432432432432,1.0,1458.0,0.0,37.0,34.0,54.68394975457789,,0.8196032120925839,0.0261387922707378,0.3227284186985681,0.8779215871516296,0.0025493405164638,41034.43054054055,230294.9384100951,0.47651256542969,1837.8290669668515,10284.035934899324,,6.437016115950555,5.167200951183544,0.0363439632318557,0.0865223606927128,142.83245372084414,733.3158121388436,9.128205128205128,4.434979789232574,0.0535543051118995,0.0856241925249196,0.0511234828404017,0.0737805651417649,106280594.70562664,644186452.5722997,0.027027027027027,0.0506504929605665,0.6772715813014318,0.8779215871516296,0.0025493405164638,0.495
0.1229561158214082,0.1687815089129435,2.895665916370932,0.6882030391142526,0.0236724248240563,0.8976318797974849,0.0003155615819301,0.4447161833486818,,0.0,0.0087901906928148,0.0070627591172928,0.4764549714253225,0.4058309978022549,0.3006640530580685,12768345.7449518,278742719.08317083,3478069177.695143,21155909590.12625,0.8604932222766617,0.0301725057006748,11.836604566330887,0.5,0.5623376385251942,4.113456375977849,10.987997983639255,1313.7774634132686,2.0002768775259656,4.589008207548718,42.24324324324324,356.1205405405405,1884.8013280688167,3.331868214932568,0.6767649115064713,237.87796436835845,271.6719301621953,135.0,10.088888888888889,3.4020772115332467,0.0074074074074074,0.0271744102094827,155385.60972319733,542740.7429628097,0.5,0.0366647960615246,0.2465291699944662,0.8944063367630246,0.0206774334436968,142.5463801621622,729.5396305672683,367116.3932432432,2095785.9431279236,1008.14586726842,5596.584788895956,105.65810810810812,521.827054624411,0.2989189189189188,0.5189454252176758,0.0402526728636854,0.0211905152425555,0.2868365180467091,0.2095602902433554,134.0,3.6216216216216215,0.0857325655790147,7.052631578947368,5.306952297699545,3.8285714285714287,2.369980321160721,37.0,0.0,0.0,2.0,0.3408408408408408,1.0,1563.0,0.0,37.0,34.0,70.93723324105765,,0.8388004246284501,0.020137696959593,0.1977724837322183,0.8976318797974849,0.0003155615819301,367116.09432432434,2095785.9966737733,0.2465291699944662,10334.503124329442,58863.5161591177,,10.304517686065177,8.381371453743322,0.0164973972998245,0.0216139672597391,154.927167199148,789.0925519399393,9.130111524163569,3.6223014127525865,0.0512845642289968,0.0783415133504342,0.0367281595865885,0.0679492425003108,3478069177.6951427,21087816087.78045,0.027027027027027,0.0288217393999533,0.8022275162677817,0.8976318797974849,0.0003155615819301,0.495
0.2467794217352215,0.1382778116682405,2.1036810931595205,0.3657785946039874,0.2422360248447205,0.6786764705882353,0.1107588249352532,0.635977583391693,,0.0,0.027020714255848,0.0147989182775125,0.9075941654188296,0.5186486951755821,0.3102888060694492,2104555.2926872093,44014466.34632026,544037687.6108073,3397446220.6686244,0.5834558823529411,0.0901056198671407,13.681252267394632,0.5,0.2503421523455478,6.417389910765016,15.933831294474755,89452.20471660855,3.078901199847348,6.82259277609294,4.128205128205129,871.9305128205128,4902.29559725417,2.9449367284730457,0.3590276128562664,8.70929430355247,5.722267619713857,29.0,7.758620689655173,3.4398419026564198,0.0344827586206896,0.0387385557088,3993.7028305028302,6381.981499893193,0.5,0.0731489773641256,0.6791694449254546,0.6639705882352941,0.1269101458556693,266.4026916923077,1432.8466528811566,27278.927179487186,158733.80677035436,1526.5506545628282,8751.461395312861,193.07282051282053,1011.5852049212264,0.3876923076923077,0.6716415927783193,0.0663385301053049,0.0247315977136769,0.7327205882352941,0.0599877138035929,28.0,0.717948717948718,0.1739130434782608,2.1538461538461537,0.6887372317211946,1.3333333333333333,0.5773502691896257,39.0,0.0,0.0,2.0,0.524966261808367,1.0,161.0,0.0,39.0,35.0,30.71130095617381,,0.6213235294117647,0.1027221058318425,0.4044674865767378,0.6224264705882353,0.1114596639153511,27278.53948717949,158733.8742545277,0.6791694449254546,4006.826216136736,23278.258559897626,1.5614188561314049,2.447211458004134,1.3216889176354143,0.024017410953004,0.0285587736548674,340.1322125297383,1861.8744556976624,6.912280701754386,3.531899032665339,0.073014547452488,0.1116767344923798,0.1074050377155172,0.1491296510889605,544037687.6108074,3386298331.57932,0.0256410256410256,0.0355520643496095,0.5955325134232622,0.6709558823529411,0.0401710377526562,0.495
0.1706506572382941,0.2238768347739544,2.123522424869189,1.1482142583410933,0.0040143672089583,0.9928165275455372,0.0004432456653114,0.3582425364330512,,0.0,0.0058558321822442,0.0066800294975213,0.0614814326341265,0.460997469504566,0.2912392023562886,17050552.57411517,436495765.7807512,5497766074.478889,33890465643.081425,0.9889086712015912,0.0059981514119156,5.5614184726379285,0.5,0.6969476303053548,0.4141092402714142,1.012115684717689,73483.95240957437,0.3001081695925752,0.6989533289786486,249.10526315789477,18.58967105263158,79.24536247444665,2.173948866238657,1.1450098634777948,825.9139691791615,1161.823092854648,65.0,8.446153846153846,2.8778831697033045,0.0153846153846153,0.103252218921573,9248.765723165723,15754.094693221326,0.5,0.1849356196949431,0.1472333002187114,0.9762303792325158,0.004322848503219,2.609766157894737,9.210329081666805,867015.8078947369,5054746.677700773,360.55809570540544,2050.687486302846,3.081578947368421,8.437209903342357,0.2105263157894736,0.4740791778345997,0.0110549912646591,0.0049699904233876,0.961758060951352,0.0088461485879609,64.0,1.6842105263157894,0.0067610395098246,4.571428571428571,2.5332947751066035,2.4615384615384617,1.3335897189396515,38.0,4.0,0.0,2.0,0.411095305832148,1.0,9466.0,0.0,38.0,34.0,191.0872096622734,,0.991125976991992,0.0030797426870745,0.128337714909986,0.9928165275455372,0.0004432456653114,867015.5973684211,5054746.714766525,0.1472333002187114,12709.178607947562,74030.16704977055,,17.764435863943135,17.09564891253555,0.0695765836066472,0.150608804889975,7.0220211267605634,25.77398892243813,7.51937984496124,3.097632097651866,0.067916057765501,0.1033655241754333,0.0657620943509615,0.0991351430259135,5497766074.478884,33783469743.350567,0.0263157894736842,0.0382195914806444,0.871662285090014,0.9928165275455372,0.0004432456653114,0.495
0.2882447462160104,0.2147469053555702,1.8470487646493128,0.4286910033150348,0.2710280373831775,0.8209090909090909,0.1306935655677358,0.7202314013220598,,0.0,0.055280307585711,0.0182140363849808,0.6949749673676273,0.5368821249568128,0.3486129134899413,370222.30681577616,4602336.831543618,53755738.56523402,289470056.4745741,0.7763636363636364,0.1799499981565637,5.942316113450117,0.5,0.4427677975654082,135.33293916492897,573.8550345220447,43347.42984025096,32.405161954925816,100.7132409351514,3.689655172413793,394.51597586206896,1815.017033610791,2.4250701815663693,0.398531968026429,17.093036081622376,13.192074618068755,12.0,3.9166666666666665,0.996204919895622,0.0833333333333333,0.1221444221129857,51.6,20.240014372973693,0.5,0.0,1.077849850567448,0.8118181818181819,0.0809777259673711,221.79372639827585,1004.979837811066,12769.056661034483,62867.61892990778,594.8054013132452,2812.2057449720405,172.383123,749.135438398604,4.086141068965517,9.011453215300298,0.1169535504505706,0.0474774888752787,0.860909090909091,0.1077399515191634,11.0,0.3793103448275862,0.102803738317757,2.2,0.8366600265340756,1.5714285714285714,0.7867957924694431,29.0,0.0,0.0,2.0,0.5615763546798029,1.0,107.0,1.0,29.0,29.0,14.793011477919606,,0.7090909090909091,0.1233895337666808,0.5187332714503379,0.8754545454545454,0.1308340132634856,12764.970519965516,62859.87379352773,1.077849850567448,1490.807531866291,7305.73090255857,,3.2638718439402448,1.8029919287640732,0.0304920736317172,0.0553965343142679,209.81371483342176,922.2150894137692,3.130434782608696,1.3916748518532025,0.2060595606978575,0.0714173396086002,0.2708333333333333,0.112542079672315,53755738.56523406,288402822.5639113,0.0344827586206896,0.0837898087613457,0.481266728549662,0.8099999999999999,0.1067466986261633,0.49495
0.341875977343295,0.1801652473451762,2.069567085688224,0.7465614972163914,0.0851528384279476,0.89512077294686,0.0231071330257891,0.5374451269075482,,0.0,0.030052267750881,0.0198267453840353,0.4493109762204825,0.5770694818837563,0.3106523057763753,247505.61028716865,4372905.146207054,50723629.431094855,316749560.28185624,0.8710628019323672,0.0381472270882432,6.5915875041271175,0.5,0.5743312720554491,2.560178629506944,6.629878872900254,41173.185651866894,1.2521476985177211,2.7260086722600745,11.743589743589745,203.51615384615383,1070.2834601536958,2.450713757643737,0.7262587195459218,18.61885817608378,25.020900342044435,36.0,6.777777777777778,2.7371634025142693,0.0277777777777777,0.0637520639144295,2431.6323676323677,5475.08433623038,0.5,0.0785674201318386,0.4061676908376994,0.8995169082125605,0.0236895655518824,50.86743576923077,244.5162854162384,16179.20153846154,93280.61627220304,395.4946411376106,2196.0142191166283,36.36269230769231,166.90222422458413,0.2943589743589743,0.5062233482096659,0.0681643042649681,0.0263611221367991,0.8625603864734298,0.0570126772077634,35.0,0.8974358974358975,0.0764192139737991,2.6923076923076925,1.702185623672077,1.4,0.7637626158259734,39.0,0.0,0.0,2.0,0.5614035087719298,1.0,458.0,0.0,39.0,36.0,29.361449559338386,,0.8449758454106279,0.0415492951958618,0.2888472644366706,0.8995652173913044,0.0112224577925613,16178.90717948718,93280.66771476634,0.4061676908376994,1244.9923289626024,7104.059843247615,1.8188237022982197,3.0808548835261225,2.2141058495375265,0.033981274893351,0.0455932169231116,71.66558342623559,360.3210813784032,5.887323943661972,2.9401131940048444,0.0726982948260684,0.1137022619067135,0.1175062391493055,0.1115951596744863,50723629.431094855,315567950.8381859,0.0256410256410256,0.0361218144422594,0.7111527355633294,0.903961352657005,0.0109187768901972,0.495
0.1349858033821806,0.2085760962916857,2.005860244644152,0.5145550318320034,0.593103448275862,0.658095238095238,0.1886526467177989,0.911479836571011,,0.0,0.0596329182846378,0.0352913425955763,0.9784493292686188,0.4063651943087765,0.3128658883935544,3846674.5629584193,118220115.21280192,495723080.91500777,4473582877.351766,0.5876190476190476,0.134709451904277,5.585033446897915,0.5,0.1219149622735426,2.964451582523206,12.5791108534703,128468.47507908646,0.9525618383289024,2.627288075217592,1.686046511627907,1127.2904009534884,6381.633241814852,2.809118263319621,0.4362482411965748,12.449662580375572,14.482084173676862,22.0,5.181818181818182,1.4019158196439492,0.0454545454545454,0.0793684114102372,194.8761904761905,118.17202843160015,0.5,0.0642824346533224,4.910008040745041,0.6433333333333333,0.1568692503430796,617.0359239953999,3498.735792800721,29961.83968715116,215356.46787820684,1410.4631682185243,8678.423806376082,423.9720146976744,2367.98419413174,0.1976744186046511,0.4005809734361703,0.1751913105931491,0.1088911845674228,0.6738095238095239,0.1395246221331772,21.0,0.2441860465116279,0.1448275862068965,3.0,1.4142135623730951,1.05,0.223606797749979,86.0,2.0,0.0,2.0,0.441313269493844,1.0,145.0,1.0,86.0,81.0,10.44954186285191,,0.5942857142857143,0.1627707930365876,0.8307954924755169,0.7461904761904762,0.1580150558444346,29961.64201273256,215356.49538198084,4.910008040745041,3278.290910670564,22151.33152479631,,2.6709575394717198,1.736565874066283,0.0452374362459877,0.0885664760453832,508.06714103501736,2831.370668696871,4.325581395348837,1.7555480792884155,0.1446962454143353,0.0716069002435948,0.1690340909090909,0.119788725730886,495723080.915008,4337057118.430045,0.0116279069767441,0.0408277060640382,0.1692045075244831,0.5585714285714285,0.0633351234977932,0.495
0.1664409849949707,0.1199598407884896,2.9376186363236885,0.6653433284693523,0.0189359783588818,0.926969696969697,0.0078099122990209,0.3862234057686265,,0.0,0.0066072096151404,0.0042534537189947,0.3638001053192342,0.6327333982262607,0.2273486396663503,9113908.17003893,112468708.5768454,1391021745.0931768,6374271207.053249,0.3353235053235053,0.2275099564577291,11.41204571808613,0.5,0.6089152173427889,5.13634683427259,13.23824628758286,79096.96169872099,2.310722146464298,5.107114305132719,52.80952380952381,638.0409523809524,2569.2990251952087,3.2695401359742933,0.6576857987520683,115.30369645839482,106.83403981354654,76.0,8.986842105263158,3.210372443824887,0.0131578947368421,0.0551774204488474,22947.42293262293,54799.20408093323,0.5,0.0372161463782393,0.1753208743720486,0.927870597870598,0.0184816164290072,251.744774,979.92438648221,216793.89238095237,932348.7081274616,1500.9949675812618,6271.058531336306,183.5619047619048,691.9780333335666,0.3333333333333333,0.4830458915396479,0.031878605668629,0.013922682950797,0.8918018018018017,0.0386687217893169,75.0,3.571428571428572,0.0676284941388638,4.6875,2.725649769626807,3.75,2.6332889181242134,21.0,0.0,0.0,2.0,0.6904761904761906,1.0,1109.0,0.0,21.0,21.0,91.15016073348929,,0.8864373464373465,0.0449129873741087,0.1491685191635171,0.9305733005733006,0.0042623115681026,216793.55904761903,932348.7892353402,0.1753208743720486,8678.609588564534,37168.382460601846,,7.986854451200737,4.07334211398489,0.0126371199731694,0.0123906537719352,266.34375883486825,1033.984479476993,8.052980132450331,3.4132840090255185,0.058611302551308,0.0784920817409561,0.056882757889597,0.0879347536899721,1391021745.093177,6353362935.781049,0.0476190476190476,0.0469710142860748,0.8508314808364829,0.9305733005733006,0.0042623115681026,0.495
