Method,Dataset,MAE
TOP1,292_Australian,0.0270499999999999
TOP1,294_satellite_image,0.0071999999999999
TOP1,30_page-blocks,0.05985
TOP1,311_oil_spill,0.18805
TOP1,312_scene,0.0083499999999999
TOP1,316_yeast_ml8,0.5
TOP1,329_hayes-roth,0.1153
TOP1,333_monks-problems-1,0.0696
TOP1,334_monks-problems-2,0.5
TOP1,335_monks-problems-3,0.1972999999999999
TOP1,336_SPECT,0.1949
TOP1,36_segment,0.0023999999999999
TOP1,375_JapaneseVowels,0.0099499999999999
TOP1,377_synthetic_control,0.0037499999999999
TOP1,37_diabetes,0.0516
TOP1,40474_thyroid-allbp,0.02455
TOP1,40475_thyroid-allhyper,0.03385
TOP1,40496_LED-display-domain-7digit,0.10055
TOP1,40733_yeast,0.2496999999999999
TOP1,40877_seeds,0.0219
TOP1,40_sonar,0.03985
TOP1,43_haberman,0.11975
TOP1,44_spambase,0.0091
TOP1,450_analcatdata_lawsuit,0.2398
TOP1,4538_GesturePhaseSegmentationProcessed,0.04115
TOP1,458_analcatdata_authorship,0.00325
TOP1,461_analcatdata_creditscore,0.0388999999999999
TOP1,463_backache,0.5
TOP1,464_prnn_synth,0.0259999999999999
TOP1,48_tae,0.3069
TOP1,53_heart-statlog,0.1258999999999999
TOP1,54_vehicle,0.0280999999999999
TOP1,59_ionosphere,0.0372
TOP1,60_waveform-5000,0.0123499999999999
TOP1,61_iris,0.0
TOP1,679_rmftsa_sleepdata,0.5
TOP1,694_diggle_table_a2,0.0095499999999999
TOP1,AedesQuinx,0.0153
TOP1,AedesSex,0.005
TOP1,anuranCalls,0.00655
TOP1,ArabicDigit,0.00345
TOP1,BNG,0.00465
TOP1,click-prediction,0.4985
TOP1,cmc,0.0264999999999999
TOP1,covtype_reduced,0.02
TOP1,default_credit_card_clients,0.06275
TOP1,eeg,0.0881
TOP1,HTRU,0.00965
TOP1,jm1-processed,0.0722
TOP1,letter-recognition,0.5
TOP1,magic,0.0166499999999999
TOP1,mozilla,0.0127
TOP1,namao,0.0065499999999999
TOP1,occupancy,0.00265
TOP1,phoneme,0.04895
TOP1,spambase,0.00835
TOP1,winetype,0.0032
TOP3+MEAN,1043_ada_agnostic,0.0360166666666666
TOP3+MEAN,1048_jEdit_4,0.06585
TOP3+MEAN,1049_pc4,0.0155666666666666
TOP3+MEAN,1050_pc3,0.2568166666666667
TOP3+MEAN,1054_mc2,0.12855
TOP3+MEAN,1056_mc1,0.1115999999999999
TOP3+MEAN,1061_ar4,0.092
TOP3+MEAN,1065_kc3,0.3468
TOP3+MEAN,1066_kc1-binary,0.0385166666666666
TOP3+MEAN,1068_pc1,0.4028333333333333
TOP3+MEAN,1069_pc2,0.3700166666666667
TOP3+MEAN,1071_mw1,0.0754833333333333
TOP3+MEAN,1073_jEdit_4,0.1128666666666666
TOP3+MEAN,1075_datatrieve,0.2867333333333333
TOP3+MEAN,1115_teachingAssistant,0.1213166666666666
TOP3+MEAN,1121_badges2,2.463307335887066e-17
TOP3+MEAN,1167_pc1_req,0.1125333333333333
TOP3+MEAN,11_balance-scale,0.0121333333333333
TOP3+MEAN,12_mfeat-factors,0.0041
TOP3+MEAN,1456_appendicitis,0.0917166666666666
TOP3+MEAN,1460_banana,0.1660166666666666
TOP3+MEAN,1462_banknote-authentication,0.0030166666666666
TOP3+MEAN,1464_blood-transfusion-service-center,0.0321333333333333
TOP3+MEAN,1465_breast-tissue,0.12005
TOP3+MEAN,1466_cardiotocography,2.463307335887066e-17
TOP3+MEAN,1467_climate-model-simulation-crashes,0.4954166666666666
TOP3+MEAN,1473_fertility,0.289
TOP3+MEAN,1475_first-order-theorem-proving,0.0393166666666666
TOP3+MEAN,1479_hill-valley,0.0273833333333333
TOP3+MEAN,1484_lsvt,0.1486
TOP3+MEAN,1485_madelon,0.0614833333333333
TOP3+MEAN,1487_ozone-level-8hr,0.06675
TOP3+MEAN,1488_parkinsons,0.08795
TOP3+MEAN,1489_phoneme,0.0268833333333333
TOP3+MEAN,1490_planning-relax,0.289
TOP3+MEAN,1494_qsar-biodeg,0.0655666666666667
TOP3+MEAN,1495_qualitative-bankruptcy,0.0362999999999999
TOP3+MEAN,1496_ringnorm,0.0239833333333333
TOP3+MEAN,1497_wall-robot-navigation,0.0188666666666666
TOP3+MEAN,1498_sa-heart,0.0358666666666666
TOP3+MEAN,14_mfeat-fourier,0.00665
TOP3+MEAN,1501_semeion,0.0345666666666666
TOP3+MEAN,1504_steel-plates-fault,0.0013166666666666
TOP3+MEAN,1506_thoracic-surgery,0.289
TOP3+MEAN,1507_twonorm,0.003
TOP3+MEAN,1508_user-knowledge,0.0281333333333333
TOP3+MEAN,1510_wdbc,0.0123166666666666
TOP3+MEAN,1511_wholesale-customers,0.0243666666666666
TOP3+MEAN,1512_heart-long-beach,0.28185
TOP3+MEAN,1519_robot-failures-lp4,0.0448666666666666
TOP3+MEAN,1520_robot-failures-lp5,0.2157166666666666
TOP3+MEAN,1523_vertebra-column,0.0201666666666666
TOP3+MEAN,1526_wall-robot-navigation,0.0349333333333333
TOP3+MEAN,1527_volcanoes-a1,0.0445666666666666
TOP3+MEAN,1528_volcanoes-a2,0.0156166666666666
TOP3+MEAN,1529_volcanoes-a3,0.0250666666666666
TOP3+MEAN,1530_volcanoes-a4,0.0287166666666666
TOP3+MEAN,1535_volcanoes-b5,0.0504166666666666
TOP3+MEAN,1538_volcanoes-d1,0.3365833333333333
TOP3+MEAN,1539_volcanoes-d2,0.3008166666666666
TOP3+MEAN,1540_volcanoes-d3,0.08995
TOP3+MEAN,1541_volcanoes-d4,0.1138499999999999
TOP3+MEAN,1547_autoUniv-au1-1000,0.1472
TOP3+MEAN,1559_breast-tissue,0.0941333333333333
TOP3+MEAN,1565_heart-h,0.0693333333333333
TOP3+MEAN,1566_hill-valley,0.0911666666666666
TOP3+MEAN,1570_wilt,0.0294999999999999
TOP3+MEAN,1600_SPECTF,0.0810999999999999
TOP3+MEAN,16_mfeat-karhunen,0.0148833333333333
TOP3+MEAN,182_satimage,0.0082166666666666
TOP3+MEAN,187_wine,0.0149833333333333
TOP3+MEAN,18_mfeat-morphological,0.00355
TOP3+MEAN,20_mfeat-pixel,0.0138166666666666
TOP3+MEAN,22_mfeat-zernike,0.0361166666666666
TOP3+MEAN,23_cmc,0.0280166666666666
TOP3+MEAN,28_optdigits,0.0102666666666666
TOP3+MEAN,292_Australian,0.0205333333333333
TOP3+MEAN,294_satellite_image,0.0064666666666666
TOP3+MEAN,30_page-blocks,0.0428333333333333
TOP3+MEAN,311_oil_spill,0.1048333333333333
TOP3+MEAN,312_scene,0.0072999999999999
TOP3+MEAN,316_yeast_ml8,0.3102166666666667
TOP3+MEAN,329_hayes-roth,0.11485
TOP3+MEAN,333_monks-problems-1,0.06475
TOP3+MEAN,334_monks-problems-2,0.1906333333333333
TOP3+MEAN,335_monks-problems-3,0.0726666666666666
TOP3+MEAN,336_SPECT,0.1226333333333333
TOP3+MEAN,36_segment,0.0027333333333333
TOP3+MEAN,375_JapaneseVowels,0.0090833333333333
TOP3+MEAN,377_synthetic_control,0.0019166666666666
TOP3+MEAN,37_diabetes,0.0544333333333333
TOP3+MEAN,40474_thyroid-allbp,0.02265
TOP3+MEAN,40475_thyroid-allhyper,0.0348166666666666
TOP3+MEAN,40496_LED-display-domain-7digit,0.1064
TOP3+MEAN,40733_yeast,0.1111
TOP3+MEAN,40877_seeds,0.0229666666666666
TOP3+MEAN,40_sonar,0.0408666666666666
TOP3+MEAN,43_haberman,0.11385
TOP3+MEAN,44_spambase,0.0087
TOP3+MEAN,450_analcatdata_lawsuit,0.2205166666666667
TOP3+MEAN,4538_GesturePhaseSegmentationProcessed,0.0480166666666666
TOP3+MEAN,458_analcatdata_authorship,0.00145
TOP3+MEAN,461_analcatdata_creditscore,0.0800333333333333
TOP3+MEAN,463_backache,0.289
TOP3+MEAN,464_prnn_synth,0.0291499999999999
TOP3+MEAN,48_tae,0.3054333333333333
TOP3+MEAN,53_heart-statlog,0.1116833333333333
TOP3+MEAN,54_vehicle,0.0321999999999999
TOP3+MEAN,59_ionosphere,0.0547999999999999
TOP3+MEAN,60_waveform-5000,0.0125666666666666
TOP3+MEAN,61_iris,5.000000000002294e-05
TOP3+MEAN,679_rmftsa_sleepdata,0.1794166666666667
TOP3+MEAN,694_diggle_table_a2,0.0201166666666666
TOP3+MEAN,AedesQuinx,0.01505
TOP3+MEAN,AedesSex,0.0049333333333333
TOP3+MEAN,anuranCalls,0.0066666666666666
TOP3+MEAN,ArabicDigit,0.0033333333333333
TOP3+MEAN,BNG,0.0046666666666666
TOP3+MEAN,click-prediction,0.1743333333333333
TOP3+MEAN,cmc,0.0283833333333333
TOP3+MEAN,covtype_reduced,0.0234666666666666
TOP3+MEAN,default_credit_card_clients,0.0406
TOP3+MEAN,eeg,0.07385
TOP3+MEAN,HTRU,0.0075499999999999
TOP3+MEAN,jm1-processed,0.0597666666666666
TOP3+MEAN,letter-recognition,0.1571666666666666
TOP3+MEAN,magic,0.0184999999999999
TOP3+MEAN,mozilla,0.0159999999999999
TOP3+MEAN,namao,0.0062
TOP3+MEAN,occupancy,0.0027166666666666
TOP3+MEAN,phoneme,0.0266333333333333
TOP3+MEAN,spambase,0.00755
TOP3+MEAN,winetype,0.0028999999999999
TOP3+MEAN+BASELINE,1043_ada_agnostic,0.0367666666666666
TOP3+MEAN+BASELINE,1048_jEdit_4,0.0686
TOP3+MEAN+BASELINE,1049_pc4,0.0220166666666666
TOP3+MEAN+BASELINE,1050_pc3,0.1714333333333333
TOP3+MEAN+BASELINE,1054_mc2,0.0328999999999999
TOP3+MEAN+BASELINE,1056_mc1,0.1367999999999999
TOP3+MEAN+BASELINE,1061_ar4,0.2399333333333332
TOP3+MEAN+BASELINE,1065_kc3,0.1107333333333333
TOP3+MEAN+BASELINE,1066_kc1-binary,0.0221499999999999
TOP3+MEAN+BASELINE,1068_pc1,0.2096499999999999
TOP3+MEAN+BASELINE,1069_pc2,0.4568999999999999
TOP3+MEAN+BASELINE,1071_mw1,0.2113999999999999
TOP3+MEAN+BASELINE,1073_jEdit_4,0.10755
TOP3+MEAN+BASELINE,1075_datatrieve,0.4401666666666667
TOP3+MEAN+BASELINE,1115_teachingAssistant,0.20375
TOP3+MEAN+BASELINE,1121_badges2,0.0087166666666666
TOP3+MEAN+BASELINE,1167_pc1_req,0.1159166666666667
TOP3+MEAN+BASELINE,11_balance-scale,0.0261
TOP3+MEAN+BASELINE,12_mfeat-factors,0.0044166666666666
TOP3+MEAN+BASELINE,1456_appendicitis,0.20655
TOP3+MEAN+BASELINE,1460_banana,0.1373666666666667
TOP3+MEAN+BASELINE,1462_banknote-authentication,0.0035333333333333
TOP3+MEAN+BASELINE,1464_blood-transfusion-service-center,0.0274166666666666
TOP3+MEAN+BASELINE,1465_breast-tissue,0.03095
TOP3+MEAN+BASELINE,1466_cardiotocography,0.0075499999999999
TOP3+MEAN+BASELINE,1467_climate-model-simulation-crashes,0.2111333333333333
TOP3+MEAN+BASELINE,1473_fertility,0.2702333333333334
TOP3+MEAN+BASELINE,1475_first-order-theorem-proving,0.0347666666666666
TOP3+MEAN+BASELINE,1479_hill-valley,0.0203833333333333
TOP3+MEAN+BASELINE,1484_lsvt,0.1199166666666667
TOP3+MEAN+BASELINE,1485_madelon,0.0592666666666666
TOP3+MEAN+BASELINE,1487_ozone-level-8hr,0.0714166666666666
TOP3+MEAN+BASELINE,1488_parkinsons,0.0210999999999999
TOP3+MEAN+BASELINE,1489_phoneme,0.0215666666666666
TOP3+MEAN+BASELINE,1490_planning-relax,0.4346166666666667
TOP3+MEAN+BASELINE,1494_qsar-biodeg,0.0495
TOP3+MEAN+BASELINE,1495_qualitative-bankruptcy,0.0282166666666666
TOP3+MEAN+BASELINE,1496_ringnorm,0.0234666666666666
TOP3+MEAN+BASELINE,1497_wall-robot-navigation,0.0185666666666666
TOP3+MEAN+BASELINE,1498_sa-heart,0.0395166666666666
TOP3+MEAN+BASELINE,14_mfeat-fourier,0.0121666666666666
TOP3+MEAN+BASELINE,1501_semeion,0.0334999999999999
TOP3+MEAN+BASELINE,1504_steel-plates-fault,0.0009333333333333
TOP3+MEAN+BASELINE,1506_thoracic-surgery,0.2828166666666667
TOP3+MEAN+BASELINE,1507_twonorm,0.0025999999999999
TOP3+MEAN+BASELINE,1508_user-knowledge,0.0190666666666666
TOP3+MEAN+BASELINE,1510_wdbc,0.0109166666666666
TOP3+MEAN+BASELINE,1511_wholesale-customers,0.0217333333333333
TOP3+MEAN+BASELINE,1512_heart-long-beach,0.4605666666666666
TOP3+MEAN+BASELINE,1519_robot-failures-lp4,0.0680833333333333
TOP3+MEAN+BASELINE,1520_robot-failures-lp5,0.2153
TOP3+MEAN+BASELINE,1523_vertebra-column,0.0130166666666666
TOP3+MEAN+BASELINE,1526_wall-robot-navigation,0.0280666666666666
TOP3+MEAN+BASELINE,1527_volcanoes-a1,0.03685
TOP3+MEAN+BASELINE,1528_volcanoes-a2,0.0174166666666666
TOP3+MEAN+BASELINE,1529_volcanoes-a3,0.0354999999999999
TOP3+MEAN+BASELINE,1530_volcanoes-a4,0.0230166666666666
TOP3+MEAN+BASELINE,1535_volcanoes-b5,0.0702333333333333
TOP3+MEAN+BASELINE,1538_volcanoes-d1,0.1706333333333333
TOP3+MEAN+BASELINE,1539_volcanoes-d2,0.2420666666666666
TOP3+MEAN+BASELINE,1540_volcanoes-d3,0.0263833333333333
TOP3+MEAN+BASELINE,1541_volcanoes-d4,0.0879
TOP3+MEAN+BASELINE,1547_autoUniv-au1-1000,0.2515166666666666
TOP3+MEAN+BASELINE,1559_breast-tissue,0.0873833333333333
TOP3+MEAN+BASELINE,1565_heart-h,0.0725166666666666
TOP3+MEAN+BASELINE,1566_hill-valley,0.08365
TOP3+MEAN+BASELINE,1570_wilt,0.0325166666666666
TOP3+MEAN+BASELINE,1600_SPECTF,0.0516999999999999
TOP3+MEAN+BASELINE,16_mfeat-karhunen,0.0189
TOP3+MEAN+BASELINE,182_satimage,0.0044833333333333
TOP3+MEAN+BASELINE,187_wine,0.0147333333333333
TOP3+MEAN+BASELINE,18_mfeat-morphological,0.0026499999999999
TOP3+MEAN+BASELINE,20_mfeat-pixel,0.01295
TOP3+MEAN+BASELINE,22_mfeat-zernike,0.0411666666666666
TOP3+MEAN+BASELINE,23_cmc,0.03245
TOP3+MEAN+BASELINE,28_optdigits,0.0125166666666666
TOP3+MEAN+BASELINE,292_Australian,0.0219499999999999
TOP3+MEAN+BASELINE,294_satellite_image,0.0065833333333333
TOP3+MEAN+BASELINE,30_page-blocks,0.0429166666666666
TOP3+MEAN+BASELINE,311_oil_spill,0.08935
TOP3+MEAN+BASELINE,312_scene,0.0071333333333333
TOP3+MEAN+BASELINE,316_yeast_ml8,0.0521166666666666
TOP3+MEAN+BASELINE,329_hayes-roth,0.0525833333333333
TOP3+MEAN+BASELINE,333_monks-problems-1,0.0377666666666666
TOP3+MEAN+BASELINE,334_monks-problems-2,0.2894166666666666
TOP3+MEAN+BASELINE,335_monks-problems-3,0.0227499999999999
TOP3+MEAN+BASELINE,336_SPECT,0.13675
TOP3+MEAN+BASELINE,36_segment,0.0020833333333333
TOP3+MEAN+BASELINE,375_JapaneseVowels,0.0069666666666666
TOP3+MEAN+BASELINE,377_synthetic_control,0.0076666666666666
TOP3+MEAN+BASELINE,37_diabetes,0.0527999999999999
TOP3+MEAN+BASELINE,40474_thyroid-allbp,0.0225666666666666
TOP3+MEAN+BASELINE,40475_thyroid-allhyper,0.0334833333333333
TOP3+MEAN+BASELINE,40496_LED-display-domain-7digit,0.1005333333333333
TOP3+MEAN+BASELINE,40733_yeast,0.0662333333333333
TOP3+MEAN+BASELINE,40877_seeds,0.0134999999999999
TOP3+MEAN+BASELINE,40_sonar,0.0410499999999999
TOP3+MEAN+BASELINE,43_haberman,0.0956999999999999
TOP3+MEAN+BASELINE,44_spambase,0.00875
TOP3+MEAN+BASELINE,450_analcatdata_lawsuit,0.1821166666666666
TOP3+MEAN+BASELINE,4538_GesturePhaseSegmentationProcessed,0.0412333333333333
TOP3+MEAN+BASELINE,458_analcatdata_authorship,0.0051666666666666
TOP3+MEAN+BASELINE,461_analcatdata_creditscore,0.0472666666666666
TOP3+MEAN+BASELINE,463_backache,0.2889333333333334
TOP3+MEAN+BASELINE,464_prnn_synth,0.0243333333333333
TOP3+MEAN+BASELINE,48_tae,0.3180666666666667
TOP3+MEAN+BASELINE,53_heart-statlog,0.1371499999999999
TOP3+MEAN+BASELINE,54_vehicle,0.0253166666666666
TOP3+MEAN+BASELINE,59_ionosphere,0.04845
TOP3+MEAN+BASELINE,60_waveform-5000,0.0114833333333333
TOP3+MEAN+BASELINE,61_iris,0.0130999999999999
TOP3+MEAN+BASELINE,679_rmftsa_sleepdata,0.2045166666666666
TOP3+MEAN+BASELINE,694_diggle_table_a2,0.0135166666666666
TOP3+MEAN+BASELINE,AedesQuinx,0.0131666666666666
TOP3+MEAN+BASELINE,AedesSex,0.0049333333333333
TOP3+MEAN+BASELINE,anuranCalls,0.0060833333333333
TOP3+MEAN+BASELINE,ArabicDigit,0.0027
TOP3+MEAN+BASELINE,BNG,0.0048499999999999
TOP3+MEAN+BASELINE,click-prediction,0.0555333333333333
TOP3+MEAN+BASELINE,cmc,0.0340333333333333
TOP3+MEAN+BASELINE,covtype_reduced,0.0197
TOP3+MEAN+BASELINE,default_credit_card_clients,0.0384166666666666
TOP3+MEAN+BASELINE,eeg,0.0643166666666666
TOP3+MEAN+BASELINE,HTRU,0.0092833333333333
TOP3+MEAN+BASELINE,jm1-processed,0.05655
TOP3+MEAN+BASELINE,letter-recognition,0.1918
TOP3+MEAN+BASELINE,magic,0.01945
TOP3+MEAN+BASELINE,mozilla,0.0175833333333333
TOP3+MEAN+BASELINE,namao,0.0063499999999999
TOP3+MEAN+BASELINE,occupancy,0.0022833333333333
TOP3+MEAN+BASELINE,phoneme,0.0231333333333333
TOP3+MEAN+BASELINE,spambase,0.0081666666666666
TOP3+MEAN+BASELINE,winetype,0.0028833333333333
TOP3+MEAN+BASELINE+RANDOM,1043_ada_agnostic,0.0992999999999999
TOP3+MEAN+BASELINE+RANDOM,1048_jEdit_4,0.1901333333333333
TOP3+MEAN+BASELINE+RANDOM,1049_pc4,0.1090666666666666
TOP3+MEAN+BASELINE+RANDOM,1050_pc3,0.1858166666666666
TOP3+MEAN+BASELINE+RANDOM,1054_mc2,0.1442333333333333
TOP3+MEAN+BASELINE+RANDOM,1056_mc1,0.1891333333333333
TOP3+MEAN+BASELINE+RANDOM,1061_ar4,0.1654333333333333
TOP3+MEAN+BASELINE+RANDOM,1065_kc3,0.16285
TOP3+MEAN+BASELINE+RANDOM,1066_kc1-binary,0.11515
TOP3+MEAN+BASELINE+RANDOM,1068_pc1,0.2133833333333333
TOP3+MEAN+BASELINE+RANDOM,1069_pc2,0.3272
TOP3+MEAN+BASELINE+RANDOM,1071_mw1,0.1816166666666667
TOP3+MEAN+BASELINE+RANDOM,1073_jEdit_4,0.1855499999999999
TOP3+MEAN+BASELINE+RANDOM,1075_datatrieve,0.3152166666666667
TOP3+MEAN+BASELINE+RANDOM,1115_teachingAssistant,0.2402833333333333
TOP3+MEAN+BASELINE+RANDOM,1121_badges2,0.0069666666666666
TOP3+MEAN+BASELINE+RANDOM,1167_pc1_req,0.2007833333333333
TOP3+MEAN+BASELINE+RANDOM,11_balance-scale,0.0504999999999999
TOP3+MEAN+BASELINE+RANDOM,12_mfeat-factors,0.0150833333333333
TOP3+MEAN+BASELINE+RANDOM,1456_appendicitis,0.1693166666666666
TOP3+MEAN+BASELINE+RANDOM,1460_banana,0.2314999999999999
TOP3+MEAN+BASELINE+RANDOM,1462_banknote-authentication,0.0089166666666666
TOP3+MEAN+BASELINE+RANDOM,1464_blood-transfusion-service-center,0.13945
TOP3+MEAN+BASELINE+RANDOM,1465_breast-tissue,0.1816333333333333
TOP3+MEAN+BASELINE+RANDOM,1466_cardiotocography,0.001
TOP3+MEAN+BASELINE+RANDOM,1467_climate-model-simulation-crashes,0.2581166666666666
TOP3+MEAN+BASELINE+RANDOM,1473_fertility,0.3067499999999999
TOP3+MEAN+BASELINE+RANDOM,1475_first-order-theorem-proving,0.1666666666666666
TOP3+MEAN+BASELINE+RANDOM,1479_hill-valley,0.158
TOP3+MEAN+BASELINE+RANDOM,1484_lsvt,0.1515
TOP3+MEAN+BASELINE+RANDOM,1485_madelon,0.1975166666666666
TOP3+MEAN+BASELINE+RANDOM,1487_ozone-level-8hr,0.1277
TOP3+MEAN+BASELINE+RANDOM,1488_parkinsons,0.10485
TOP3+MEAN+BASELINE+RANDOM,1489_phoneme,0.1179666666666666
TOP3+MEAN+BASELINE+RANDOM,1490_planning-relax,0.2676999999999999
TOP3+MEAN+BASELINE+RANDOM,1494_qsar-biodeg,0.0961333333333333
TOP3+MEAN+BASELINE+RANDOM,1495_qualitative-bankruptcy,0.0297666666666666
TOP3+MEAN+BASELINE+RANDOM,1496_ringnorm,0.1254666666666666
TOP3+MEAN+BASELINE+RANDOM,1497_wall-robot-navigation,0.1402333333333333
TOP3+MEAN+BASELINE+RANDOM,1498_sa-heart,0.1262
TOP3+MEAN+BASELINE+RANDOM,14_mfeat-fourier,0.0195
TOP3+MEAN+BASELINE+RANDOM,1501_semeion,0.0216333333333333
TOP3+MEAN+BASELINE+RANDOM,1504_steel-plates-fault,0.0009666666666666
TOP3+MEAN+BASELINE+RANDOM,1506_thoracic-surgery,0.3063333333333333
TOP3+MEAN+BASELINE+RANDOM,1507_twonorm,0.0133166666666666
TOP3+MEAN+BASELINE+RANDOM,1508_user-knowledge,0.1144833333333333
TOP3+MEAN+BASELINE+RANDOM,1510_wdbc,0.0264499999999999
TOP3+MEAN+BASELINE+RANDOM,1511_wholesale-customers,0.0664
TOP3+MEAN+BASELINE+RANDOM,1512_heart-long-beach,0.4143
TOP3+MEAN+BASELINE+RANDOM,1519_robot-failures-lp4,0.1509666666666666
TOP3+MEAN+BASELINE+RANDOM,1520_robot-failures-lp5,0.2634
TOP3+MEAN+BASELINE+RANDOM,1523_vertebra-column,0.0223833333333333
TOP3+MEAN+BASELINE+RANDOM,1526_wall-robot-navigation,0.1525999999999999
TOP3+MEAN+BASELINE+RANDOM,1527_volcanoes-a1,0.0797833333333333
TOP3+MEAN+BASELINE+RANDOM,1528_volcanoes-a2,0.0820666666666666
TOP3+MEAN+BASELINE+RANDOM,1529_volcanoes-a3,0.0930166666666667
TOP3+MEAN+BASELINE+RANDOM,1530_volcanoes-a4,0.0938333333333333
TOP3+MEAN+BASELINE+RANDOM,1535_volcanoes-b5,0.13235
TOP3+MEAN+BASELINE+RANDOM,1538_volcanoes-d1,0.1679166666666666
TOP3+MEAN+BASELINE+RANDOM,1539_volcanoes-d2,0.1622999999999999
TOP3+MEAN+BASELINE+RANDOM,1540_volcanoes-d3,0.1265666666666667
TOP3+MEAN+BASELINE+RANDOM,1541_volcanoes-d4,0.1499166666666667
TOP3+MEAN+BASELINE+RANDOM,1547_autoUniv-au1-1000,0.2301666666666666
TOP3+MEAN+BASELINE+RANDOM,1559_breast-tissue,0.2303666666666666
TOP3+MEAN+BASELINE+RANDOM,1565_heart-h,0.10425
TOP3+MEAN+BASELINE+RANDOM,1566_hill-valley,0.1855166666666667
TOP3+MEAN+BASELINE+RANDOM,1570_wilt,0.1304166666666666
TOP3+MEAN+BASELINE+RANDOM,1600_SPECTF,0.1046333333333333
TOP3+MEAN+BASELINE+RANDOM,16_mfeat-karhunen,0.0356
TOP3+MEAN+BASELINE+RANDOM,182_satimage,0.0144833333333333
TOP3+MEAN+BASELINE+RANDOM,187_wine,0.0393833333333333
TOP3+MEAN+BASELINE+RANDOM,18_mfeat-morphological,0.0151333333333333
TOP3+MEAN+BASELINE+RANDOM,20_mfeat-pixel,0.0272
TOP3+MEAN+BASELINE+RANDOM,22_mfeat-zernike,0.0469333333333333
TOP3+MEAN+BASELINE+RANDOM,23_cmc,0.1788
TOP3+MEAN+BASELINE+RANDOM,28_optdigits,0.0395833333333333
TOP3+MEAN+BASELINE+RANDOM,292_Australian,0.0772833333333333
TOP3+MEAN+BASELINE+RANDOM,294_satellite_image,0.01805
TOP3+MEAN+BASELINE+RANDOM,30_page-blocks,0.0762
TOP3+MEAN+BASELINE+RANDOM,311_oil_spill,0.1258666666666666
TOP3+MEAN+BASELINE+RANDOM,312_scene,0.01775
TOP3+MEAN+BASELINE+RANDOM,316_yeast_ml8,0.1477833333333333
TOP3+MEAN+BASELINE+RANDOM,329_hayes-roth,0.1974333333333333
TOP3+MEAN+BASELINE+RANDOM,333_monks-problems-1,0.1612333333333334
TOP3+MEAN+BASELINE+RANDOM,334_monks-problems-2,0.2080833333333333
TOP3+MEAN+BASELINE+RANDOM,335_monks-problems-3,0.03825
TOP3+MEAN+BASELINE+RANDOM,336_SPECT,0.1764833333333333
TOP3+MEAN+BASELINE+RANDOM,36_segment,0.0097
TOP3+MEAN+BASELINE+RANDOM,375_JapaneseVowels,0.0457333333333333
TOP3+MEAN+BASELINE+RANDOM,377_synthetic_control,0.0216
TOP3+MEAN+BASELINE+RANDOM,37_diabetes,0.1478
TOP3+MEAN+BASELINE+RANDOM,40474_thyroid-allbp,0.1293666666666666
TOP3+MEAN+BASELINE+RANDOM,40475_thyroid-allhyper,0.1329833333333333
TOP3+MEAN+BASELINE+RANDOM,40496_LED-display-domain-7digit,0.1737833333333333
TOP3+MEAN+BASELINE+RANDOM,40733_yeast,0.2019833333333333
TOP3+MEAN+BASELINE+RANDOM,40877_seeds,0.0312166666666666
TOP3+MEAN+BASELINE+RANDOM,40_sonar,0.1025333333333333
TOP3+MEAN+BASELINE+RANDOM,43_haberman,0.1851166666666667
TOP3+MEAN+BASELINE+RANDOM,44_spambase,0.0603666666666666
TOP3+MEAN+BASELINE+RANDOM,450_analcatdata_lawsuit,0.17205
TOP3+MEAN+BASELINE+RANDOM,4538_GesturePhaseSegmentationProcessed,0.2004833333333333
TOP3+MEAN+BASELINE+RANDOM,458_analcatdata_authorship,0.01005
TOP3+MEAN+BASELINE+RANDOM,461_analcatdata_creditscore,0.0750833333333333
TOP3+MEAN+BASELINE+RANDOM,463_backache,0.3054500000000001
TOP3+MEAN+BASELINE+RANDOM,464_prnn_synth,0.0790666666666666
TOP3+MEAN+BASELINE+RANDOM,48_tae,0.3204333333333333
TOP3+MEAN+BASELINE+RANDOM,53_heart-statlog,0.10155
TOP3+MEAN+BASELINE+RANDOM,54_vehicle,0.0278333333333333
TOP3+MEAN+BASELINE+RANDOM,59_ionosphere,0.0682666666666666
TOP3+MEAN+BASELINE+RANDOM,60_waveform-5000,0.0878666666666666
TOP3+MEAN+BASELINE+RANDOM,61_iris,0.0160333333333333
TOP3+MEAN+BASELINE+RANDOM,679_rmftsa_sleepdata,0.2349333333333333
TOP3+MEAN+BASELINE+RANDOM,694_diggle_table_a2,0.0872333333333333
TOP3+MEAN+BASELINE+RANDOM,AedesQuinx,0.1139666666666666
TOP3+MEAN+BASELINE+RANDOM,AedesSex,0.0154333333333333
TOP3+MEAN+BASELINE+RANDOM,anuranCalls,0.0267666666666666
TOP3+MEAN+BASELINE+RANDOM,ArabicDigit,0.0099
TOP3+MEAN+BASELINE+RANDOM,BNG,0.0174
TOP3+MEAN+BASELINE+RANDOM,click-prediction,0.1889333333333333
TOP3+MEAN+BASELINE+RANDOM,cmc,0.15445
TOP3+MEAN+BASELINE+RANDOM,covtype_reduced,0.1266499999999999
TOP3+MEAN+BASELINE+RANDOM,default_credit_card_clients,0.1465833333333333
TOP3+MEAN+BASELINE+RANDOM,eeg,0.2373166666666666
TOP3+MEAN+BASELINE+RANDOM,HTRU,0.0378999999999999
