Method,Dataset,MAE
TOP3+MEAN,375_JapaneseVowels,0.0070666666666666
TOP3+MEAN,37_diabetes,0.0517833333333333
TOP3+MEAN,40474_thyroid-allbp,0.0227166666666666
TOP3+MEAN,40475_thyroid-allhyper,0.03435
TOP3+MEAN,40733_yeast,0.0594333333333333
TOP3+MEAN,44_spambase,0.0075666666666666
TOP3+MEAN,4538_GesturePhaseSegmentationProcessed,0.0489666666666666
TOP3+MEAN,458_analcatdata_authorship,0.0029833333333333
TOP3+MEAN,54_vehicle,0.0175833333333333
TOP3+MEAN,60_waveform-5000,0.0118999999999999
TOP3+MEAN,679_rmftsa_sleepdata,0.2045166666666666
TOP3+MEAN,AedesQuinx,0.0131666666666666
TOP3+MEAN,AedesSex,0.0049333333333333
TOP3+MEAN,anuranCalls,0.0073666666666666
TOP3+MEAN,ArabicDigit,0.0035166666666666
TOP3+MEAN,BNG,0.0047833333333333
TOP3+MEAN,click-prediction,0.1709833333333333
TOP3+MEAN,cmc,0.0324
TOP3+MEAN,covtype_reduced,0.0245166666666666
TOP3+MEAN,default_credit_card_clients,0.0384166666666666
TOP3+MEAN,eeg,0.0624333333333333
TOP3+MEAN,HTRU,0.0092
TOP3+MEAN,jm1-processed,0.0571666666666666
TOP3+MEAN,letter-recognition,0.0362
TOP3+MEAN,magic,0.01945
TOP3+MEAN,mozilla,0.01615
TOP3+MEAN,namao,0.0062499999999999
TOP3+MEAN,occupancy,0.0023833333333333
TOP3+MEAN,phoneme,0.0231333333333333
TOP3+MEAN,spambase,0.0078499999999999
TOP3+MEAN,winetype,0.0026499999999999
TOP3+MEDIAN,1043_ada_agnostic,0.0351
TOP3+MEDIAN,1069_pc2,0.4068499999999999
TOP3+MEDIAN,11_balance-scale,0.02155
TOP3+MEDIAN,12_mfeat-factors,0.0035
TOP3+MEDIAN,1460_banana,0.22115
TOP3+MEDIAN,1462_banknote-authentication,0.0036999999999999
TOP3+MEDIAN,1466_cardiotocography,0.0
TOP3+MEDIAN,1475_first-order-theorem-proving,0.0316
TOP3+MEDIAN,1479_hill-valley,0.0227499999999999
TOP3+MEDIAN,1485_madelon,0.0672
TOP3+MEDIAN,1489_phoneme,0.02175
TOP3+MEDIAN,1494_qsar-biodeg,0.03805
TOP3+MEDIAN,1496_ringnorm,0.0192499999999999
TOP3+MEDIAN,1497_wall-robot-navigation,0.0196
TOP3+MEDIAN,14_mfeat-fourier,0.0007
TOP3+MEDIAN,1504_steel-plates-fault,0.0
TOP3+MEDIAN,1507_twonorm,0.0028
TOP3+MEDIAN,1510_wdbc,0.0045499999999999
TOP3+MEDIAN,1526_wall-robot-navigation,0.0310999999999999
TOP3+MEDIAN,1527_volcanoes-a1,0.03635
TOP3+MEDIAN,1535_volcanoes-b5,0.0682499999999999
TOP3+MEDIAN,1538_volcanoes-d1,0.02705
TOP3+MEDIAN,1539_volcanoes-d2,0.12775
TOP3+MEDIAN,1540_volcanoes-d3,0.0212
TOP3+MEDIAN,1541_volcanoes-d4,0.07365
TOP3+MEDIAN,1547_autoUniv-au1-1000,0.1749
TOP3+MEDIAN,1566_hill-valley,0.0748
TOP3+MEDIAN,1570_wilt,0.0314499999999999
TOP3+MEDIAN,16_mfeat-karhunen,0.0138999999999999
TOP3+MEDIAN,182_satimage,0.0055999999999999
TOP3+MEDIAN,18_mfeat-morphological,0.0025
TOP3+MEDIAN,20_mfeat-pixel,0.01315
TOP3+MEDIAN,22_mfeat-zernike,0.0368999999999999
TOP3+MEDIAN,23_cmc,0.0473499999999999
TOP3+MEDIAN,28_optdigits,0.0101999999999999
TOP3+MEDIAN,292_Australian,0.0144499999999999
TOP3+MEDIAN,294_satellite_image,0.00785
TOP3+MEDIAN,30_page-blocks,0.0189999999999999
TOP3+MEDIAN,312_scene,0.0079499999999999
TOP3+MEDIAN,333_monks-problems-1,0.0362
TOP3+MEDIAN,334_monks-problems-2,0.31465
TOP3+MEDIAN,335_monks-problems-3,0.01205
TOP3+MEDIAN,36_segment,0.0039499999999999
TOP3+MEDIAN,375_JapaneseVowels,0.00795
TOP3+MEDIAN,37_diabetes,0.05175
TOP3+MEDIAN,40474_thyroid-allbp,0.02275
TOP3+MEDIAN,40475_thyroid-allhyper,0.0349
TOP3+MEDIAN,40733_yeast,0.05755
TOP3+MEDIAN,44_spambase,0.00845
TOP3+MEDIAN,4538_GesturePhaseSegmentationProcessed,0.04545
TOP3+MEDIAN,458_analcatdata_authorship,0.0041
TOP3+MEDIAN,54_vehicle,0.0282499999999999
TOP3+MEDIAN,60_waveform-5000,0.0122499999999999
TOP3+MEDIAN,679_rmftsa_sleepdata,0.119
TOP3+MEDIAN,AedesQuinx,0.0132999999999999
TOP3+MEDIAN,AedesSex,0.00485
TOP3+MEDIAN,anuranCalls,0.0072
TOP3+MEDIAN,ArabicDigit,0.00415
TOP3+MEDIAN,BNG,0.0049499999999999
TOP3+MEDIAN,click-prediction,0.05845
TOP3+MEDIAN,cmc,0.0268499999999999
TOP3+MEDIAN,covtype_reduced,0.02025
TOP3+MEDIAN,default_credit_card_clients,0.0380999999999999
TOP3+MEDIAN,eeg,0.06465
TOP3+MEDIAN,HTRU,0.0095999999999999
TOP3+MEDIAN,jm1-processed,0.05985
TOP3+MEDIAN,letter-recognition,0.0413499999999999
TOP3+MEDIAN,magic,0.0184
TOP3+MEDIAN,mozilla,0.0172999999999999
TOP3+MEDIAN,namao,0.00655
TOP3+MEDIAN,occupancy,0.0024499999999999
TOP3+MEDIAN,phoneme,0.02285
TOP3+MEDIAN,spambase,0.0079499999999999
TOP3+MEDIAN,winetype,0.00265
TOP3+WEIGHTED,1043_ada_agnostic,0.0375523583052137
TOP3+WEIGHTED,1069_pc2,0.3832254117044759
TOP3+WEIGHTED,11_balance-scale,0.0220749628455309
TOP3+WEIGHTED,12_mfeat-factors,0.0044019675363039
TOP3+WEIGHTED,1460_banana,0.1688883796620191
TOP3+WEIGHTED,1462_banknote-authentication,0.0039174601708837
TOP3+WEIGHTED,1466_cardiotocography,0.0055871511546885
TOP3+WEIGHTED,1475_first-order-theorem-proving,0.033483108020829
TOP3+WEIGHTED,1479_hill-valley,0.0220215147967916
TOP3+WEIGHTED,1485_madelon,0.0610426537918652
TOP3+WEIGHTED,1489_phoneme,0.0219039341897464
TOP3+WEIGHTED,1494_qsar-biodeg,0.0329329003663462
TOP3+WEIGHTED,1496_ringnorm,0.0171897693693026
TOP3+WEIGHTED,1497_wall-robot-navigation,0.0193863049353076
TOP3+WEIGHTED,14_mfeat-fourier,0.0048005558728668
TOP3+WEIGHTED,1504_steel-plates-fault,1.8041124150158797e-17
TOP3+WEIGHTED,1507_twonorm,0.0028066965397768
TOP3+WEIGHTED,1510_wdbc,0.0048711314232737
TOP3+WEIGHTED,1526_wall-robot-navigation,0.0293934470410124
TOP3+WEIGHTED,1527_volcanoes-a1,0.0355869454353984
TOP3+WEIGHTED,1535_volcanoes-b5,0.0696986975231559
TOP3+WEIGHTED,1538_volcanoes-d1,0.0892302994569464
TOP3+WEIGHTED,1539_volcanoes-d2,0.2034028607012357
TOP3+WEIGHTED,1540_volcanoes-d3,0.0230506112086664
TOP3+WEIGHTED,1541_volcanoes-d4,0.0777660768508988
TOP3+WEIGHTED,1547_autoUniv-au1-1000,0.1741294350653901
TOP3+WEIGHTED,1566_hill-valley,0.0889069010954754
TOP3+WEIGHTED,1570_wilt,0.0304346122658025
TOP3+WEIGHTED,16_mfeat-karhunen,0.0129515288963539
TOP3+WEIGHTED,182_satimage,0.0056867563711244
TOP3+WEIGHTED,18_mfeat-morphological,0.0027573429883028
TOP3+WEIGHTED,20_mfeat-pixel,0.013246378121462
TOP3+WEIGHTED,22_mfeat-zernike,0.0401020884402973
TOP3+WEIGHTED,23_cmc,0.068637429883921
TOP3+WEIGHTED,28_optdigits,0.010531449329338
TOP3+WEIGHTED,292_Australian,0.0159024017031864
TOP3+WEIGHTED,294_satellite_image,0.0078975551921567
TOP3+WEIGHTED,30_page-blocks,0.0309957308507199
TOP3+WEIGHTED,312_scene,0.0070645571613893
TOP3+WEIGHTED,333_monks-problems-1,0.0355166540202275
TOP3+WEIGHTED,334_monks-problems-2,0.2422418982251783
TOP3+WEIGHTED,335_monks-problems-3,0.0188220873050088
TOP3+WEIGHTED,36_segment,0.0040286947314855
TOP3+WEIGHTED,375_JapaneseVowels,0.0072405910528373
TOP3+WEIGHTED,37_diabetes,0.0513315940466412
TOP3+WEIGHTED,40474_thyroid-allbp,0.0227604299451634
TOP3+WEIGHTED,40475_thyroid-allhyper,0.0343516113788575
TOP3+WEIGHTED,40733_yeast,0.0601872598395171
TOP3+WEIGHTED,44_spambase,0.0075589372777423
TOP3+WEIGHTED,4538_GesturePhaseSegmentationProcessed,0.0487981895041082
TOP3+WEIGHTED,458_analcatdata_authorship,0.0029430084582148
TOP3+WEIGHTED,54_vehicle,0.0181010705282666
TOP3+WEIGHTED,60_waveform-5000,0.0117114351666091
TOP3+WEIGHTED,679_rmftsa_sleepdata,0.1869458680939466
TOP3+WEIGHTED,AedesQuinx,0.0130289125870542
TOP3+WEIGHTED,AedesSex,0.00493280481267
TOP3+WEIGHTED,anuranCalls,0.0073132327488032
TOP3+WEIGHTED,ArabicDigit,0.0035147589906098
TOP3+WEIGHTED,BNG,0.0048024462842107
TOP3+WEIGHTED,click-prediction,0.1458776954979902
TOP3+WEIGHTED,cmc,0.0323151850806924
TOP3+WEIGHTED,covtype_reduced,0.0239918153987357
TOP3+WEIGHTED,default_credit_card_clients,0.038268519657763
TOP3+WEIGHTED,eeg,0.0628830413841698
TOP3+WEIGHTED,HTRU,0.0092027562368617
TOP3+WEIGHTED,jm1-processed,0.0573148305449841
TOP3+WEIGHTED,letter-recognition,0.0369080782669565
TOP3+WEIGHTED,magic,0.0193658395590614
TOP3+WEIGHTED,mozilla,0.0161041249213421
TOP3+WEIGHTED,namao,0.0062629793697478
TOP3+WEIGHTED,occupancy,0.0023800880590818
TOP3+WEIGHTED,phoneme,0.0231640133741654
TOP3+WEIGHTED,spambase,0.0078414586615311
TOP3+WEIGHTED,winetype,0.0026630004074729
TOP5+MEAN,1043_ada_agnostic,0.03413
TOP5+MEAN,1069_pc2,0.3152499999999999
TOP5+MEAN,11_balance-scale,0.0216399999999999
TOP5+MEAN,12_mfeat-factors,0.00384
TOP5+MEAN,1460_banana,0.1327299999999999
TOP5+MEAN,1462_banknote-authentication,0.0034099999999999
TOP5+MEAN,1466_cardiotocography,0.0028499999999999
TOP5+MEAN,1475_first-order-theorem-proving,0.03419
TOP5+MEAN,1479_hill-valley,0.0164699999999999
TOP5+MEAN,1485_madelon,0.0673199999999999
TOP5+MEAN,1489_phoneme,0.0245299999999999
TOP5+MEAN,1494_qsar-biodeg,0.04793
TOP5+MEAN,1496_ringnorm,0.0191
TOP5+MEAN,1497_wall-robot-navigation,0.01858
TOP5+MEAN,14_mfeat-fourier,0.0070499999999999
TOP5+MEAN,1504_steel-plates-fault,0.00018
TOP5+MEAN,1507_twonorm,0.0027399999999999
TOP5+MEAN,1510_wdbc,0.00731
TOP5+MEAN,1526_wall-robot-navigation,0.02767
TOP5+MEAN,1527_volcanoes-a1,0.03843
TOP5+MEAN,1535_volcanoes-b5,0.0602499999999999
TOP5+MEAN,1538_volcanoes-d1,0.17426
TOP5+MEAN,1539_volcanoes-d2,0.1423
TOP5+MEAN,1540_volcanoes-d3,0.02325
TOP5+MEAN,1541_volcanoes-d4,0.0701199999999999
TOP5+MEAN,1547_autoUniv-au1-1000,0.21823
TOP5+MEAN,1566_hill-valley,0.09575
TOP5+MEAN,1570_wilt,0.0344399999999999
TOP5+MEAN,16_mfeat-karhunen,0.0145799999999999
TOP5+MEAN,182_satimage,0.0062099999999999
TOP5+MEAN,18_mfeat-morphological,0.00461
TOP5+MEAN,20_mfeat-pixel,0.02078
TOP5+MEAN,22_mfeat-zernike,0.0375499999999999
TOP5+MEAN,23_cmc,0.0480199999999999
TOP5+MEAN,28_optdigits,0.01193
TOP5+MEAN,292_Australian,0.0164699999999999
TOP5+MEAN,294_satellite_image,0.00705
TOP5+MEAN,30_page-blocks,0.0407999999999999
TOP5+MEAN,312_scene,0.0077599999999999
TOP5+MEAN,333_monks-problems-1,0.03423
TOP5+MEAN,334_monks-problems-2,0.36855
TOP5+MEAN,335_monks-problems-3,0.05454
TOP5+MEAN,36_segment,0.0031
TOP5+MEAN,375_JapaneseVowels,0.00744
TOP5+MEAN,37_diabetes,0.0490199999999999
TOP5+MEAN,40474_thyroid-allbp,0.0196399999999999
TOP5+MEAN,40475_thyroid-allhyper,0.03134
TOP5+MEAN,40733_yeast,0.0590299999999999
TOP5+MEAN,44_spambase,0.00788
TOP5+MEAN,4538_GesturePhaseSegmentationProcessed,0.05115
TOP5+MEAN,458_analcatdata_authorship,0.00211
TOP5+MEAN,54_vehicle,0.0192
TOP5+MEAN,60_waveform-5000,0.0116899999999999
TOP5+MEAN,679_rmftsa_sleepdata,0.32271
TOP5+MEAN,AedesQuinx,0.0141299999999999
TOP5+MEAN,AedesSex,0.00507
TOP5+MEAN,anuranCalls,0.00694
TOP5+MEAN,ArabicDigit,0.0031799999999999
TOP5+MEAN,BNG,0.0053999999999999
TOP5+MEAN,click-prediction,0.11113
TOP5+MEAN,cmc,0.02996
TOP5+MEAN,covtype_reduced,0.0226299999999999
TOP5+MEAN,default_credit_card_clients,0.0482999999999999
TOP5+MEAN,eeg,0.06567
TOP5+MEAN,HTRU,0.00667
TOP5+MEAN,jm1-processed,0.0521399999999999
TOP5+MEAN,letter-recognition,0.0353399999999999
TOP5+MEAN,magic,0.0189
TOP5+MEAN,mozilla,0.0156799999999999
TOP5+MEAN,namao,0.0061999999999999
TOP5+MEAN,occupancy,0.00386
TOP5+MEAN,phoneme,0.02398
TOP5+MEAN,spambase,0.0089599999999999
TOP5+MEAN,winetype,0.0027699999999999
TOP5+MEDIAN,1043_ada_agnostic,0.0344999999999999
TOP5+MEDIAN,1069_pc2,0.4068499999999999
TOP5+MEDIAN,11_balance-scale,0.0205499999999999
TOP5+MEDIAN,12_mfeat-factors,0.00335
TOP5+MEDIAN,1460_banana,0.10915
TOP5+MEDIAN,1462_banknote-authentication,0.0032999999999999
TOP5+MEDIAN,1466_cardiotocography,0.0
TOP5+MEDIAN,1475_first-order-theorem-proving,0.0368
TOP5+MEDIAN,1479_hill-valley,0.0178999999999999
TOP5+MEDIAN,1485_madelon,0.0758999999999999
TOP5+MEDIAN,1489_phoneme,0.0261499999999999
TOP5+MEDIAN,1494_qsar-biodeg,0.0568
TOP5+MEDIAN,1496_ringnorm,0.02045
TOP5+MEDIAN,1497_wall-robot-navigation,0.01875
TOP5+MEDIAN,14_mfeat-fourier,0.00975
TOP5+MEDIAN,1504_steel-plates-fault,0.0
TOP5+MEDIAN,1507_twonorm,0.0027499999999999
TOP5+MEDIAN,1510_wdbc,0.00715
TOP5+MEDIAN,1526_wall-robot-navigation,0.0312499999999999
TOP5+MEDIAN,1527_volcanoes-a1,0.03755
TOP5+MEDIAN,1535_volcanoes-b5,0.0674999999999999
TOP5+MEDIAN,1538_volcanoes-d1,0.02705
TOP5+MEDIAN,1539_volcanoes-d2,0.09905
TOP5+MEDIAN,1540_volcanoes-d3,0.02335
TOP5+MEDIAN,1541_volcanoes-d4,0.0726
TOP5+MEDIAN,1547_autoUniv-au1-1000,0.2001
TOP5+MEDIAN,1566_hill-valley,0.0797
TOP5+MEDIAN,1570_wilt,0.0347999999999999
TOP5+MEDIAN,16_mfeat-karhunen,0.0155499999999999
TOP5+MEDIAN,182_satimage,0.0056999999999999
TOP5+MEDIAN,18_mfeat-morphological,0.00385
TOP5+MEDIAN,20_mfeat-pixel,0.0147499999999999
TOP5+MEDIAN,22_mfeat-zernike,0.0363
TOP5+MEDIAN,23_cmc,0.03015
TOP5+MEDIAN,28_optdigits,0.0107499999999999
TOP5+MEDIAN,292_Australian,0.0153
TOP5+MEDIAN,294_satellite_image,0.0066
TOP5+MEDIAN,30_page-blocks,0.05295
TOP5+MEDIAN,312_scene,0.0082999999999999
TOP5+MEDIAN,333_monks-problems-1,0.03665
TOP5+MEDIAN,334_monks-problems-2,0.5
TOP5+MEDIAN,335_monks-problems-3,0.016
TOP5+MEDIAN,36_segment,0.0030999999999999
TOP5+MEDIAN,375_JapaneseVowels,0.00785
TOP5+MEDIAN,37_diabetes,0.052
TOP5+MEDIAN,40474_thyroid-allbp,0.02245
TOP5+MEDIAN,40475_thyroid-allhyper,0.0343
TOP5+MEDIAN,40733_yeast,0.05845
TOP5+MEDIAN,44_spambase,0.0087499999999999
TOP5+MEDIAN,4538_GesturePhaseSegmentationProcessed,0.0519
TOP5+MEDIAN,458_analcatdata_authorship,0.00275
TOP5+MEDIAN,54_vehicle,0.0277499999999999
TOP5+MEDIAN,60_waveform-5000,0.0123499999999999
TOP5+MEDIAN,679_rmftsa_sleepdata,0.5
TOP5+MEDIAN,AedesQuinx,0.0137999999999999
TOP5+MEDIAN,AedesSex,0.00485
TOP5+MEDIAN,anuranCalls,0.0068
TOP5+MEDIAN,ArabicDigit,0.0028
TOP5+MEDIAN,BNG,0.0050499999999999
TOP5+MEDIAN,click-prediction,0.0559999999999999
TOP5+MEDIAN,cmc,0.0277
TOP5+MEDIAN,covtype_reduced,0.02055
TOP5+MEDIAN,default_credit_card_clients,0.0385499999999999
TOP5+MEDIAN,eeg,0.06665
TOP5+MEDIAN,HTRU,0.0075
TOP5+MEDIAN,jm1-processed,0.05465
TOP5+MEDIAN,letter-recognition,0.0395499999999999
TOP5+MEDIAN,magic,0.018
TOP5+MEDIAN,mozilla,0.0165999999999999
TOP5+MEDIAN,namao,0.0065
TOP5+MEDIAN,occupancy,0.0029
TOP5+MEDIAN,phoneme,0.0228
TOP5+MEDIAN,spambase,0.0080499999999999
TOP5+MEDIAN,winetype,0.0028999999999999
TOP5+WEIGHTED,1043_ada_agnostic,0.0345923493955285
TOP5+WEIGHTED,1069_pc2,0.3536967350212694
TOP5+WEIGHTED,11_balance-scale,0.0202198349900564
TOP5+WEIGHTED,12_mfeat-factors,0.0039751059294626
TOP5+WEIGHTED,1460_banana,0.1413130419185748
TOP5+WEIGHTED,1462_banknote-authentication,0.0034336129189496
TOP5+WEIGHTED,1466_cardiotocography,0.0035605071920787
TOP5+WEIGHTED,1475_first-order-theorem-proving,0.0340222603533205
TOP5+WEIGHTED,1479_hill-valley,0.01602487330157
TOP5+WEIGHTED,1485_madelon,0.0650934669160676
TOP5+WEIGHTED,1489_phoneme,0.0244785856810933
TOP5+WEIGHTED,1494_qsar-biodeg,0.0467493207218771
TOP5+WEIGHTED,1496_ringnorm,0.0188810501908969
TOP5+WEIGHTED,1497_wall-robot-navigation,0.0186410153959035
TOP5+WEIGHTED,14_mfeat-fourier,0.0067379328961565
TOP5+WEIGHTED,1504_steel-plates-fault,0.0001599673780563
TOP5+WEIGHTED,1507_twonorm,0.0027034993782531
TOP5+WEIGHTED,1510_wdbc,0.0068313737353297
TOP5+WEIGHTED,1526_wall-robot-navigation,0.0279906804355391
TOP5+WEIGHTED,1527_volcanoes-a1,0.0384196808008105
TOP5+WEIGHTED,1535_volcanoes-b5,0.0635479103432103
TOP5+WEIGHTED,1538_volcanoes-d1,0.1081107368859899
TOP5+WEIGHTED,1539_volcanoes-d2,0.1062900291749221
TOP5+WEIGHTED,1540_volcanoes-d3,0.0229788751572059
TOP5+WEIGHTED,1541_volcanoes-d4,0.076634181395408
TOP5+WEIGHTED,1547_autoUniv-au1-1000,0.2087890241374979
TOP5+WEIGHTED,1566_hill-valley,0.0917557493841415
TOP5+WEIGHTED,1570_wilt,0.0331006234963434
TOP5+WEIGHTED,16_mfeat-karhunen,0.0145017684736029
TOP5+WEIGHTED,182_satimage,0.0061201338338612
TOP5+WEIGHTED,18_mfeat-morphological,0.0041676751332483
TOP5+WEIGHTED,20_mfeat-pixel,0.0182044578272199
TOP5+WEIGHTED,22_mfeat-zernike,0.0379979439149845
TOP5+WEIGHTED,23_cmc,0.0486416553437499
TOP5+WEIGHTED,28_optdigits,0.0115345403402689
TOP5+WEIGHTED,292_Australian,0.0163948344960773
TOP5+WEIGHTED,294_satellite_image,0.0070851981962966
TOP5+WEIGHTED,30_page-blocks,0.0400511146077091
TOP5+WEIGHTED,312_scene,0.007776254149671
TOP5+WEIGHTED,333_monks-problems-1,0.0339999675786416
TOP5+WEIGHTED,334_monks-problems-2,0.317067233701968
TOP5+WEIGHTED,335_monks-problems-3,0.0444775526737188
TOP5+WEIGHTED,36_segment,0.0032371475256926
TOP5+WEIGHTED,375_JapaneseVowels,0.007511330888609
TOP5+WEIGHTED,37_diabetes,0.0489574149091688
TOP5+WEIGHTED,40474_thyroid-allbp,0.0198902138578956
TOP5+WEIGHTED,40475_thyroid-allhyper,0.0315301790726414
TOP5+WEIGHTED,40733_yeast,0.0587197534956535
TOP5+WEIGHTED,44_spambase,0.0078649582401051
TOP5+WEIGHTED,4538_GesturePhaseSegmentationProcessed,0.0491489814033998
TOP5+WEIGHTED,458_analcatdata_authorship,0.0021536461907103
TOP5+WEIGHTED,54_vehicle,0.0192679229732614
TOP5+WEIGHTED,60_waveform-5000,0.011563728866824
TOP5+WEIGHTED,679_rmftsa_sleepdata,0.2803140678085795
TOP5+WEIGHTED,AedesQuinx,0.0138832296358077
TOP5+WEIGHTED,AedesSex,0.0050613753427931
TOP5+WEIGHTED,anuranCalls,0.0069294992185287
TOP5+WEIGHTED,ArabicDigit,0.0032379308936548
TOP5+WEIGHTED,BNG,0.0053449981210012
TOP5+WEIGHTED,click-prediction,0.1096725621987844
TOP5+WEIGHTED,cmc,0.0300510041794459
TOP5+WEIGHTED,covtype_reduced,0.0225755524367642
TOP5+WEIGHTED,default_credit_card_clients,0.0456188156232717
TOP5+WEIGHTED,eeg,0.0654590259308262
TOP5+WEIGHTED,HTRU,0.0067756958351294
TOP5+WEIGHTED,jm1-processed,0.0523701196352431
TOP5+WEIGHTED,letter-recognition,0.03514486280324
TOP5+WEIGHTED,magic,0.0189077859933018
TOP5+WEIGHTED,mozilla,0.0156600421774158
TOP5+WEIGHTED,namao,0.0061961353757299
TOP5+WEIGHTED,occupancy,0.0035786511249128
TOP5+WEIGHTED,phoneme,0.0238708616904053
TOP5+WEIGHTED,spambase,0.00888323614439
TOP5+WEIGHTED,winetype,0.0027697611633321
TOPLINE,1043_ada_agnostic,0.04745
TOPLINE,1069_pc2,0.1314
TOPLINE,11_balance-scale,0.01905
TOPLINE,12_mfeat-factors,0.0059499999999999
TOPLINE,1460_banana,0.0654
TOPLINE,1462_banknote-authentication,0.00515
TOPLINE,1466_cardiotocography,0.0
TOPLINE,1475_first-order-theorem-proving,0.07735
TOPLINE,1479_hill-valley,0.04285
TOPLINE,1485_madelon,0.1413
TOPLINE,1489_phoneme,0.0487
TOPLINE,1494_qsar-biodeg,0.0356
TOPLINE,1496_ringnorm,0.05055
TOPLINE,1497_wall-robot-navigation,0.04595
TOPLINE,14_mfeat-fourier,0.0007
TOPLINE,1504_steel-plates-fault,0.0
TOPLINE,1507_twonorm,0.00815
TOPLINE,1510_wdbc,0.0098
TOPLINE,1526_wall-robot-navigation,0.05785
TOPLINE,1527_volcanoes-a1,0.03405
TOPLINE,1535_volcanoes-b5,0.04125
TOPLINE,1538_volcanoes-d1,0.06315
TOPLINE,1539_volcanoes-d2,0.10385
TOPLINE,1540_volcanoes-d3,0.0599
TOPLINE,1541_volcanoes-d4,0.06885
TOPLINE,1547_autoUniv-au1-1000,0.19875
TOPLINE,1566_hill-valley,0.08455
TOPLINE,1570_wilt,0.03875
TOPLINE,16_mfeat-karhunen,0.0137
TOPLINE,182_satimage,0.0079
TOPLINE,18_mfeat-morphological,0.0065
TOPLINE,20_mfeat-pixel,0.0151
TOPLINE,22_mfeat-zernike,0.0323
TOPLINE,23_cmc,0.08745
TOPLINE,28_optdigits,0.01705
TOPLINE,292_Australian,0.02895
TOPLINE,294_satellite_image,0.0113
TOPLINE,30_page-blocks,0.0283999999999999
TOPLINE,312_scene,0.01185
TOPLINE,333_monks-problems-1,0.07185
TOPLINE,334_monks-problems-2,0.0935
TOPLINE,335_monks-problems-3,0.01475
TOPLINE,36_segment,0.0044
TOPLINE,375_JapaneseVowels,0.01325
TOPLINE,37_diabetes,0.06795
TOPLINE,40474_thyroid-allbp,0.05225
TOPLINE,40475_thyroid-allhyper,0.0613
TOPLINE,40733_yeast,0.0932
TOPLINE,44_spambase,0.0201
TOPLINE,4538_GesturePhaseSegmentationProcessed,0.0951999999999999
TOPLINE,458_analcatdata_authorship,0.00275
TOPLINE,54_vehicle,0.01885
TOPLINE,60_waveform-5000,0.0278
TOPLINE,679_rmftsa_sleepdata,0.11645
TOPLINE,AedesQuinx,0.03915
TOPLINE,AedesSex,0.0105
TOPLINE,anuranCalls,0.0058499999999999
TOPLINE,ArabicDigit,0.0089
TOPLINE,BNG,0.01925
TOPLINE,click-prediction,0.0152
TOPLINE,cmc,0.128
TOPLINE,covtype_reduced,0.0777
TOPLINE,default_credit_card_clients,0.0539
TOPLINE,eeg,0.0802
TOPLINE,HTRU,0.1413
TOPLINE,jm1-processed,0.09785
TOPLINE,letter-recognition,0.0949499999999999
TOPLINE,magic,0.04905
TOPLINE,mozilla,0.0369
TOPLINE,namao,0.0163
TOPLINE,occupancy,0.00695
TOPLINE,phoneme,0.0554
TOPLINE,spambase,0.0204
TOPLINE,winetype,0.004
X,1043_ada_agnostic,0.0554
X,1069_pc2,0.1314
X,11_balance-scale,0.0219499999999999
X,12_mfeat-factors,0.0086
X,1460_banana,0.4052
X,1462_banknote-authentication,0.0059
X,1466_cardiotocography,0.0
X,1475_first-order-theorem-proving,0.09725
X,1479_hill-valley,0.09945
X,1485_madelon,0.1593
X,1489_phoneme,0.066
X,1494_qsar-biodeg,0.08495
X,1496_ringnorm,0.0721
X,1497_wall-robot-navigation,0.0595
X,14_mfeat-fourier,0.0007
X,1504_steel-plates-fault,0.00395
X,1507_twonorm,0.01115
X,1510_wdbc,0.01645
X,1526_wall-robot-navigation,0.07165
X,1527_volcanoes-a1,0.0494
X,1535_volcanoes-b5,0.0414
X,1538_volcanoes-d1,0.5
X,1539_volcanoes-d2,0.5
X,1540_volcanoes-d3,0.0608999999999999
X,1541_volcanoes-d4,0.06885
X,1547_autoUniv-au1-1000,0.24245
X,1566_hill-valley,0.12895
X,1570_wilt,0.03905
X,16_mfeat-karhunen,0.01765
X,182_satimage,0.0149
X,18_mfeat-morphological,0.009
X,20_mfeat-pixel,0.01775
X,22_mfeat-zernike,0.03685
X,23_cmc,0.11065
X,28_optdigits,0.01705
X,292_Australian,0.03105
X,294_satellite_image,0.01365
X,30_page-blocks,0.0313
X,312_scene,0.0181
X,333_monks-problems-1,0.1613
X,334_monks-problems-2,0.5
X,335_monks-problems-3,0.01475
X,36_segment,0.00885
X,375_JapaneseVowels,0.01705
X,37_diabetes,0.0906
X,40474_thyroid-allbp,0.07205
X,40475_thyroid-allhyper,0.0789
X,40733_yeast,0.0944999999999999
X,44_spambase,0.02475
X,4538_GesturePhaseSegmentationProcessed,0.12365
X,458_analcatdata_authorship,0.00275
X,54_vehicle,0.041
X,60_waveform-5000,0.03975
X,679_rmftsa_sleepdata,0.5
X,AedesQuinx,0.0484
X,AedesSex,0.01275
X,anuranCalls,0.00875
X,ArabicDigit,0.0110499999999999
X,BNG,0.0229
X,click-prediction,0.0191
X,cmc,0.145
X,covtype_reduced,0.10335
X,default_credit_card_clients,0.06755
X,eeg,0.09805
X,HTRU,0.23315
X,jm1-processed,0.1169999999999999
X,letter-recognition,0.10975
X,magic,0.0591
X,mozilla,0.04355
X,namao,0.0201
X,occupancy,0.00915
X,phoneme,0.0673
X,spambase,0.02505
X,winetype,0.00555
