abs-error-CC,abs-error-CC-predicted,abs-error-ACC,abs-error-ACC-predicted,abs-error-PACC,abs-error-PACC-predicted,abs-error-PCC,abs-error-PCC-predicted,abs-error-SMM,abs-error-SMM-predicted,abs-error-HDy,abs-error-HDy-predicted,abs-error-DyS,abs-error-DyS-predicted,abs-error-SORD,abs-error-SORD-predicted,abs-error-MS,abs-error-MS-predicted,abs-error-MAX,abs-error-MAX-predicted,abs-error-X,abs-error-X-predicted,abs-error-ideal,quantifier-ideal,quantifier-ideal-num,abs-error-recommended,quantifier-recommended,quantifier-recommended-num,rank-1,rank-2,rank-3,rank-4,rank-5,rank-6,rank-7,rank-8,rank-9,rank-10,rank-11
0.2118,0.14599325000000016,0.044000000000000004,0.05929650000000002,0.0528,0.11184000000000002,0.20085,0.13420230000000005,0.04975,0.04132700000000001,0.0694,0.06294735000000001,0.034050000000000004,0.05712658333333336,0.051550000000000006,0.03665874999999998,0.05115,0.047218249999999996,0.0471,0.03689474999999999,0.049400000000000006,0.040252666666666645,0.034050000000000004,DyS,6,0.03665874999999998,SORD,7,7,9,10,4,8,6,1,5,2,3,0
0.34765,0.25322075000000016,0.09415000000000001,0.16121716666666672,0.06105000000000001,0.20912349999999993,0.32420000000000004,0.2792676250000001,0.0774,0.07832941666666675,0.21065,0.1427004999999999,0.0809,0.121128125,0.0758,0.07151344999999999,0.08865,0.15609116666666667,0.04125,0.10629750000000003,0.0414,0.08247683333333336,0.04125,MAX,9,0.07151344999999999,SORD,7,7,4,10,9,6,5,8,1,2,0,3
0.5,0.4651881250000001,0.5,0.3443299999999999,0.3969,0.38007800000000025,0.3969,0.3757195,0.06995,0.10780100000000002,0.5,0.19252424999999967,0.5,0.20093075000000002,0.06315,0.07875700000000005,0.5,0.3377230000000001,0.5,0.2106275000000001,0.5,0.235852,0.06315,SORD,7,0.07875700000000005,SORD,7,7,4,5,6,9,10,8,1,3,2,0
0.5,0.44833918749999996,0.5,0.29928616666666646,0.37075,0.2470995,0.37075,0.37265433333333337,0.13175,0.08236050000000011,0.5,0.26494499999999976,0.5,0.1425331666666667,0.10385,0.06981850000000005,0.5,0.2645303333333334,0.5,0.1048077083333333,0.5,0.12926174999999998,0.10385,SORD,7,0.06981850000000005,SORD,7,7,4,9,10,6,2,8,5,1,3,0
0.48534999999999995,0.46010300000000015,0.2511,0.41846549999999993,0.5,0.36226100000000017,0.3775,0.37250400000000006,0.0682,0.12011200000000011,0.11085,0.3462552499999998,0.0599,0.31496850000000004,0.06055,0.09738705833333333,0.2506,0.36827350000000014,0.0605,0.31315658333333324,0.060899999999999996,0.3358300000000001,0.0599,DyS,6,0.09738705833333333,SORD,7,7,4,9,6,10,5,2,8,3,1,0
0.47485,0.4610099999999999,0.32155,0.4051858333333334,0.3795,0.37709400000000015,0.3909,0.3682799999999999,0.11074999999999999,0.08347636666666675,0.17184999999999997,0.34609783333333327,0.0975,0.28933699999999996,0.08904999999999999,0.07240600000000001,0.24745,0.39354533333333336,0.08045,0.27184583333333345,0.06885,0.32617149999999995,0.06885,X,10,0.07240600000000001,SORD,7,7,4,9,6,10,5,3,2,8,1,0
0.5,0.13097700000000004,0.5,0.09710108333333332,0.29795,0.1181573333333334,0.29795,0.14889987500000001,0.19875,0.06151966666666666,0.276,0.09051470000000006,0.41155,0.11946583333333333,0.19995000000000002,0.06884650000000002,0.5,0.07349147619047618,0.3281,0.09377433333333332,0.24245,0.12362900000000002,0.19875,SMM,4,0.06151966666666666,SMM,4,4,7,8,5,9,1,2,6,10,0,3
0.2146,0.18736106666666674,0.12895,0.1229917500000001,0.2181,0.2930244333333333,0.21170000000000003,0.20221831666666662,0.09480000000000001,0.14749350000000003,0.09179999999999999,0.11305583333333337,0.1041,0.11944624999999989,0.08455,0.13346549999999988,0.08900000000000001,0.11681755952380948,0.12895,0.14801274999999992,0.12895,0.12145049999999995,0.08455,SORD,7,0.11305583333333337,HDy,5,5,8,6,10,1,7,4,9,0,3,2
0.3625,0.15350800000000006,0.08715,0.10831950000000001,0.1483,0.11063829999999998,0.39130000000000004,0.12421375000000003,0.0391,0.058199500000000015,0.1195,0.13059516666666662,0.04650000000000001,0.11013383333333328,0.03875,0.05162224999999999,0.047700000000000006,0.10499116666666666,0.0437,0.12207654999999998,0.03905,0.12258650000000007,0.03875,SORD,7,0.05162224999999999,SORD,7,7,4,8,1,6,2,9,10,3,5,0
0.028450000000000003,0.09909350000000007,0.0137,0.05215150000000001,0.04095,0.05463449999999998,0.05895,0.09880899999999995,0.019450000000000002,0.0322625,0.04545,0.05123566666666666,0.024,0.0282767,0.01585,0.048632000000000015,0.01625,0.04697499999999999,0.017650000000000002,0.026952500000000004,0.017650000000000002,0.0398645,0.0137,ACC,1,0.026952500000000004,MAX,9,9,6,4,10,8,7,5,1,2,3,0
0.02135,0.0285537,0.013049999999999999,0.023213666666666685,0.011500000000000002,0.031483500000000025,0.02145,0.03926100000000001,0.0116,0.0178825,0.014199999999999999,0.021664500000000007,0.0079,0.011184999999999999,0.010050000000000002,0.018785000000000017,0.0103,0.02313199999999999,0.011699999999999999,0.017588499999999986,0.0149,0.018425499999999997,0.0079,DyS,6,0.011184999999999999,DyS,6,6,9,4,10,7,5,8,1,0,2,3
0.0086,0.11805850000000008,0.006500000000000001,0.040066,0.0302,0.09038550000000001,0.03495,0.13802399999999995,0.0114,0.04703850000000001,0.015700000000000002,0.06256449999999998,0.0086,0.05536262499999999,0.00655,0.034195500000000004,0.006500000000000001,0.09878450000000008,0.00695,0.03737999999999999,0.009000000000000001,0.07134950000000002,0.006500000000000001,ACC,1,0.034195500000000004,SORD,7,7,9,1,4,6,5,10,2,8,0,3
0.0204,0.08840500000000001,0.016200000000000003,0.05608050000000002,0.044950000000000004,0.08671924999999997,0.04935,0.080623,0.0151,0.06730100000000001,0.0177,0.06402616666666663,0.0158,0.06399900000000003,0.01555,0.06476549999999998,0.01565,0.0725498166666667,0.01615,0.03421225000000001,0.01775,0.06986724999999998,0.0151,SMM,4,0.03421225000000001,MAX,9,9,1,6,5,7,4,10,8,3,2,0
0.03705,0.031224499999999978,0.0323,0.019344000000000004,0.057,0.0422625,0.06155,0.05740249999999998,0.039599999999999996,0.021755499999999987,0.05525,0.020040999999999996,0.0483,0.021049333333333333,0.0378,0.029658500000000015,0.0371,0.03443050000000001,0.03685,0.01762499999999999,0.03685,0.020921499999999985,0.0323,ACC,1,0.01762499999999999,MAX,9,9,1,5,10,6,4,7,0,8,2,3
0.22735,0.4141686666666667,0.11215,0.3791745,0.35105,0.2530175000000005,0.23295000000000002,0.235119266666667,0.0902,0.2892484166666667,0.1659,0.3391704583333333,0.09480000000000001,0.3720744999999999,0.08995000000000002,0.25753437500000026,0.08745000000000001,0.34072587499999996,0.10975,0.2970106666666664,0.11065,0.3499332499999997,0.08745000000000001,MS,8,0.235119266666667,PCC,3,3,2,7,4,9,5,8,10,6,1,0
0.05325,0.09899550000000007,0.0204,0.04589699999999999,0.0194,0.08444449999999996,0.055,0.10586225000000005,0.0171,0.04849116666666669,0.0416,0.04317363333333334,0.02245,0.029409833333333326,0.0177,0.03850709999999999,0.01725,0.06563741666666667,0.01705,0.034182666666666674,0.01705,0.03907466666666663,0.01705,MAX,9,0.029409833333333326,DyS,6,6,9,7,10,5,1,4,8,2,0,3
0.0786,0.07537683333333332,0.03105,0.04738450000000001,0.11855,0.06663383333333328,0.1235,0.10239370000000003,0.04545,0.05236500000000003,0.02895,0.04281300000000001,0.030900000000000004,0.038247750000000025,0.0378,0.031615000000000004,0.041550000000000004,0.04668316666666669,0.03105,0.04115425000000001,0.03105,0.04333749999999999,0.02895,HDy,5,0.031615000000000004,SORD,7,7,6,9,5,10,8,1,4,2,0,3
0.02075,0.03516199999999996,0.0152,0.029721499999999977,0.0173,0.031218499999999972,0.02495,0.03290600000000002,0.0121,0.020378500000000015,0.01295,0.02811100000000003,0.011300000000000001,0.01970233333333333,0.012350000000000002,0.014330499999999977,0.0127,0.018648999999999992,0.01385,0.014492000000000012,0.01365,0.016505249999999992,0.011300000000000001,DyS,6,0.014330499999999977,SORD,7,7,9,10,8,6,4,5,1,2,3,0
0.09555,0.10134004166666669,0.0444,0.03999200000000001,0.0622,0.05425450000000001,0.1241,0.11150916666666669,0.037149999999999996,0.036104874999999995,0.042249999999999996,0.038186833333333337,0.03135,0.0258165,0.03625,0.0339815,0.03485,0.041479,0.04605000000000001,0.04100441666666665,0.0444,0.03528170833333332,0.03135,DyS,6,0.0258165,DyS,6,6,7,10,4,5,1,9,8,2,0,3
0.1417,0.06281699999999998,0.0713,0.0312915,0.06335,0.04611700000000002,0.15755,0.07840599999999999,0.063,0.03578100000000001,0.05465,0.04562299999999999,0.028399999999999998,0.03138949999999999,0.05745,0.03790299999999999,0.06415,0.047120250000000016,0.0313,0.03542599999999999,0.0313,0.035247,0.028399999999999998,DyS,6,0.0312915,ACC,1,1,6,10,9,4,7,5,2,8,0,3
0.028450000000000003,0.16358133333333336,0.014450000000000001,0.125838,0.02035,0.15424475000000012,0.04445,0.165398,0.0141,0.09442679166666665,0.01315,0.09912458333333334,0.011850000000000001,0.10484983333333334,0.01325,0.089278,0.01355,0.10016725000000004,0.01255,0.1106616666666666,0.0181,0.09898187500000001,0.011850000000000001,DyS,6,0.089278,SORD,7,7,4,10,5,8,6,9,1,2,0,3
0.18774999999999997,0.18857750000000006,0.09785,0.15762274999999998,0.24125,0.12215000000000004,0.22675,0.1836852499999999,0.08545,0.21800749999999994,0.07185000000000001,0.16128699999999987,0.0981,0.148724,0.07554999999999999,0.10724100000000003,0.11560000000000001,0.14613566666666675,0.09135,0.1667604999999999,0.1613,0.17917850000000005,0.07185000000000001,HDy,5,0.10724100000000003,SORD,7,7,2,8,6,1,5,9,10,3,0,4
0.5,0.09256650000000001,0.5,0.08956875000000002,0.28825,0.10436475000000003,0.28825,0.10645549999999997,0.44155,0.08985350000000002,0.5,0.09844249999999995,0.5,0.06044100000000003,0.0935,0.07064199999999998,0.5,0.09264823333333337,0.5,0.08608749999999991,0.5,0.07402099999999995,0.0935,SORD,7,0.06044100000000003,DyS,6,6,7,10,9,1,4,0,8,5,2,3
0.025550000000000003,0.07003300000000003,0.014750000000000001,0.024743,0.0788,0.041104,0.09015000000000001,0.06808899999999997,0.056749999999999995,0.027666000000000013,0.014950000000000001,0.037034875000000016,0.014950000000000001,0.037668499999999994,0.023250000000000003,0.02614328571428572,0.1974,0.028157333333333336,0.014750000000000001,0.0230215,0.014750000000000001,0.024567999999999993,0.014750000000000001,ACC,1,0.0230215,MAX,9,9,10,1,7,4,8,5,6,2,3,0
0.0103,0.08808733333333335,0.00745,0.032762999999999994,0.015700000000000002,0.05047816666666666,0.019450000000000002,0.12997045833333332,0.006500000000000001,0.03458383333333334,0.015600000000000001,0.05259983333333332,0.0045000000000000005,0.03177875000000002,0.0049499999999999995,0.038145,0.0044,0.043300249999999985,0.0095,0.034781249999999986,0.00885,0.043642,0.0044,MS,8,0.03177875000000002,DyS,6,6,1,4,9,7,8,10,2,5,0,3
0.0592,0.08935760000000008,0.024700000000000003,0.043136,0.021150000000000002,0.08104799999999997,0.06905,0.14447287500000006,0.019000000000000003,0.03370400000000001,0.0346,0.04060755000000001,0.01325,0.03339308333333333,0.01775,0.04074820833333335,0.01935,0.03807649999999998,0.01695,0.036194500000000025,0.01705,0.05221929166666664,0.01325,DyS,6,0.03339308333333333,DyS,6,6,4,9,8,5,7,1,10,2,0,3
0.17300000000000001,0.17600312500000026,0.1377,0.10282769999999995,0.1822,0.15712925000000014,0.19820000000000002,0.19197925000000016,0.07675,0.06089200000000003,0.06935000000000001,0.08260550000000004,0.06795,0.06490491666666663,0.08290000000000002,0.05432869999999999,0.0736,0.08965450000000008,0.0915,0.07559749999999998,0.0906,0.07869689999999996,0.06795,DyS,6,0.05432869999999999,SORD,7,7,4,6,9,10,5,8,1,2,0,3
0.1582,0.18424508333333312,0.08035,0.14501462500000012,0.1255,0.18412331666666681,0.19115,0.192619,0.0546,0.08020999999999992,0.054450000000000005,0.08168133333333333,0.05225,0.06798954999999998,0.053849999999999995,0.07098540000000013,0.05355000000000001,0.07771549999999992,0.0713,0.09431924999999994,0.07205,0.09383575000000004,0.05225,DyS,6,0.06798954999999998,DyS,6,6,7,8,4,5,10,9,1,2,0,3
0.16365,0.20684280000000008,0.09195,0.131553875,0.12990000000000002,0.1487367083333334,0.1948,0.18861558333333328,0.06375,0.10507958333333337,0.0613,0.10480943333333329,0.0631,0.15835916666666658,0.063,0.132672,0.06335,0.11770232499999998,0.07780000000000001,0.14253204999999997,0.07890000000000001,0.13899295833333333,0.0613,HDy,5,0.10480943333333329,HDy,5,5,4,8,1,7,10,9,2,6,3,0
0.36655,0.08849599999999992,0.38744999999999996,0.04682215000000005,0.48515,0.09030599999999996,0.25984999999999997,0.10832487499999985,0.1117,0.05416863690476197,0.1164,0.051958083333333335,0.09849999999999999,0.03543312499999996,0.0932,0.04222053333333339,0.2579,0.04606683333333337,0.09625,0.059817,0.09449999999999999,0.052530291666666715,0.0932,SORD,7,0.03543312499999996,DyS,6,6,7,8,1,5,10,4,9,0,2,3
0.0483,0.225755,0.02215,0.11740100000000003,0.0907,0.12861000000000003,0.12135,0.23805466666666664,0.022099999999999998,0.07194525,0.024249999999999997,0.11873924999999998,0.020100000000000003,0.07555445833333337,0.02135,0.07616066666666668,0.0217,0.15002071428571426,0.025,0.09872508333333328,0.02475,0.08942524999999998,0.020100000000000003,DyS,6,0.07194525,SMM,4,4,6,7,10,9,1,5,2,8,0,3
0.3703,0.04677899999999997,0.1512,0.06299050000000003,0.5,0.08795179999999991,0.27085000000000004,0.0673695,0.09519999999999999,0.042814000000000005,0.1588,0.03454500000000002,0.09645,0.037322,0.09875,0.030831000000000018,0.11895,0.04072000000000002,0.12365,0.05387650000000001,0.12365,0.0543595,0.09519999999999999,SMM,4,0.030831000000000018,SORD,7,7,5,6,8,4,0,9,10,1,3,2
0.0052,0.04139599999999996,0.0052,0.02011950000000001,0.0196,0.03903500000000001,0.0196,0.06898699999999994,0.00715,0.03426100000000002,0.01485,0.023674000000000008,0.0062,0.019561500000000006,0.00315,0.022717499999999995,0.0035499999999999998,0.05495849999999999,0.0027500000000000003,0.02259700000000001,0.0027500000000000003,0.024920999999999992,0.0027500000000000003,MAX,9,0.019561500000000006,DyS,6,6,1,9,7,5,10,4,2,0,8,3
0.0291,0.09760800000000008,0.027600000000000003,0.066336,0.029300000000000003,0.06017739999999994,0.0508,0.11911669999999999,0.0331,0.04105050000000003,0.01885,0.07300175000000003,0.01935,0.03906800000000001,0.0291,0.04393200000000002,0.028999999999999998,0.05805863333333336,0.028149999999999998,0.053859,0.04100000000000001,0.048162825000000006,0.01885,HDy,5,0.03906800000000001,DyS,6,6,4,7,10,9,8,2,1,5,0,3
0.07680000000000001,0.23570525000000012,0.0344,0.132332,0.15535,0.14259650000000004,0.12765,0.20282770833333333,0.033549999999999996,0.15396924999999995,0.0365,0.074548,0.027800000000000002,0.09055658333333333,0.0304,0.07285641666666667,0.030950000000000002,0.1131176333333333,0.03085,0.10064026190476195,0.03975,0.14656987500000007,0.027800000000000002,DyS,6,0.07285641666666667,SORD,7,7,5,6,9,8,1,2,10,4,3,0
0.5,0.19475537500000012,0.5,0.13418237500000005,0.26285000000000003,0.22980183333333337,0.26285000000000003,0.1946659999999999,0.18460000000000001,0.06449383333333335,0.5,0.06777845833333333,0.5,0.0646879166666667,0.11645,0.06758212499999998,0.5,0.17726008333333326,0.5,0.07059425,0.5,0.08323199999999993,0.11645,SORD,7,0.06449383333333335,SMM,4,4,6,7,5,9,10,1,8,3,0,2
0.10295,0.10848050000000004,0.04875,0.08672849999999993,0.09154999999999999,0.07518775,0.14785,0.11448700000000006,0.0404,0.06433675000000003,0.051100000000000007,0.10640733333333337,0.03915,0.07260475,0.03955,0.04153574999999998,0.039900000000000005,0.10641950000000003,0.04875,0.11915270833333329,0.0484,0.10315949999999999,0.03915,DyS,6,0.04153574999999998,SORD,7,7,4,6,2,1,10,5,8,0,3,9
0.0151,0.10964050000000009,0.0115,0.05314200000000003,0.020950000000000003,0.10376950000000003,0.02705,0.10427400000000002,0.01165,0.07831600000000001,0.01365,0.07635199999999999,0.0105,0.055021499999999994,0.01115,0.08692250000000001,0.011200000000000002,0.04637500000000001,0.01145,0.06978149999999998,0.01275,0.058296166666666656,0.0105,DyS,6,0.04637500000000001,MS,8,8,1,6,10,9,5,4,7,2,3,0
0.0098,0.09017500000000002,0.01075,0.04743350000000001,0.012450000000000001,0.05800949999999995,0.01665,0.10486000000000001,0.00735,0.047559499999999984,0.0062,0.05049525000000001,0.005849999999999999,0.04446412500000005,0.0075,0.03867,0.00795,0.038161999999999974,0.00875,0.057144,0.00875,0.06745574999999998,0.005849999999999999,DyS,6,0.038161999999999974,MS,8,8,7,6,1,4,5,9,2,10,0,3
0.0131,0.17176000000000016,0.01085,0.07897141666666668,0.0182,0.10549600000000002,0.02315,0.13350450000000008,0.00955,0.0928690000000001,0.010700000000000001,0.14177075000000006,0.0089,0.12341966666666662,0.009000000000000001,0.04882750000000002,0.00935,0.12752866666666673,0.01145,0.0835995,0.011049999999999999,0.11619005000000007,0.0089,DyS,6,0.04882750000000002,SORD,7,7,1,9,4,2,10,6,8,3,5,0
0.27465,0.25912316666666657,0.4728,0.239308375,0.42424999999999996,0.18473233333333333,0.263,0.223159,0.40590000000000004,0.10050200000000002,0.4718,0.1926020999999999,0.46869999999999995,0.2534445,0.37424999999999997,0.08317050000000005,0.4728,0.21788449999999987,0.4728,0.1560075,0.4728,0.141296,0.263,PCC,3,0.08317050000000005,SORD,7,7,4,10,9,2,5,8,3,1,6,0
0.5,0.22354183333333347,0.5,0.13083299999999995,0.263,0.2693022500000002,0.263,0.22371536666666658,0.42135,0.08440241666666669,0.5,0.13324483333333342,0.5,0.08054616666666677,0.4219,0.08101983333333333,0.5,0.0993176666666666,0.4533,0.10505900833333333,0.4533,0.10217317499999991,0.263,PACC,2,0.08054616666666677,DyS,6,6,7,4,8,10,9,1,5,0,3,2
0.09005,0.2254907499999999,0.022949999999999998,0.19906709166666658,0.0236,0.1912432833333334,0.09390000000000001,0.22149633750000017,0.0228,0.15894919166666674,0.0352,0.21606129166666665,0.01965,0.18093705,0.023000000000000003,0.14932075000000003,0.02265,0.17556124999999995,0.01925,0.20611916666666658,0.0229,0.21674708333333334,0.01925,MAX,9,0.14932075000000003,SORD,7,7,4,8,6,2,1,9,5,10,3,0
0.03975,0.25371911666666674,0.02025,0.31371699999999997,0.026949999999999998,0.2700692499999999,0.05195,0.22176576785714286,0.0175,0.1307853333333334,0.01845,0.27002300000000007,0.0152,0.25369916666666664,0.017750000000000002,0.12288775000000005,0.01785,0.2505157916666667,0.01965,0.24458074999999987,0.0191,0.23801049999999985,0.0152,DyS,6,0.12288775000000005,SORD,7,7,4,3,10,9,8,6,0,5,2,1
0.08145,0.269534375,0.0351,0.22089024999999998,0.057999999999999996,0.1696935,0.10654999999999999,0.20360125,0.02435,0.1459525,0.0305,0.2511125,0.02255,0.2510381666666664,0.024550000000000002,0.12016900000000012,0.02235,0.2244072499999999,0.0386,0.2295529999999999,0.042050000000000004,0.18439350000000002,0.02235,MS,8,0.12016900000000012,SORD,7,7,4,2,10,3,1,8,9,6,5,0
