MAE,Dataset
0.06172533333333333,1043_ada_agnostic
0.12479833333333334,1048_jEdit_4
0.08548833333333332,1049_pc4
0.2731216666666666,1050_pc3
0.09692466666666665,1054_mc2
0.20402033333333333,1056_mc1
0.1922176666666667,1061_ar4
0.34924666666666665,1065_kc3
0.052392666666666664,1066_kc1-binary
0.3807116666666666,1068_pc1
0.3933140000000001,1069_pc2
0.218524,1071_mw1
0.1432453333333333,1073_jEdit_4
0.33465566666666663,1075_datatrieve
0.1827676666666666,1115_teachingAssistant
0.0037683333333333345,1121_badges2
0.15213766666666664,1167_pc1_req
0.02222133333333333,11_balance-scale
0.01020800000000001,12_mfeat-factors
0.19774166666666662,1456_appendicitis
0.16271433333333335,1460_banana
0.006091666666666661,1462_banknote-authentication
0.10604533333333332,1464_blood-transfusion-service-center
0.13484233333333334,1465_breast-tissue
0.0031166666666666665,1466_cardiotocography
0.37884533333333326,1467_climate-model-simulation-crashes
0.302802,1473_fertility
0.06385400000000001,1475_first-order-theorem-proving
0.06470233333333333,1479_hill-valley
0.08817266666666668,1484_lsvt
0.09612533333333331,1485_madelon
0.12228133333333331,1487_ozone-level-8hr
0.07593366666666665,1488_parkinsons
0.05910533333333332,1489_phoneme
0.3339423333333333,1490_planning-relax
0.04696000000000001,1494_qsar-biodeg
0.026181333333333324,1495_qualitative-bankruptcy
0.044279,1496_ringnorm
0.041997000000000013,1497_wall-robot-navigation
0.06069800000000001,1498_sa-heart
0.01434433333333334,14_mfeat-fourier
0.01537766666666666,1501_semeion
0.0015696666666666624,1504_steel-plates-fault
0.30488300000000007,1506_thoracic-surgery
0.0050650000000000035,1507_twonorm
0.04842333333333334,1508_user-knowledge
0.007795666666666669,1510_wdbc
0.033506999999999995,1511_wholesale-customers
0.34110333333333337,1512_heart-long-beach
0.09076599999999999,1519_robot-failures-lp4
0.22467233333333336,1520_robot-failures-lp5
0.014750999999999997,1523_vertebra-column
0.050102,1526_wall-robot-navigation
0.03734200000000001,1527_volcanoes-a1
0.06050899999999999,1528_volcanoes-a2
0.07809533333333334,1529_volcanoes-a3
0.052882,1530_volcanoes-a4
0.13205,1535_volcanoes-b5
0.255324,1538_volcanoes-d1
0.25425899999999996,1539_volcanoes-d2
0.127694,1540_volcanoes-d3
0.17076799999999998,1541_volcanoes-d4
0.19765166666666667,1547_autoUniv-au1-1000
0.14455099999999999,1559_breast-tissue
0.08172566666666665,1565_heart-h
0.10501800000000001,1566_hill-valley
0.11003033333333333,1570_wilt
0.06497499999999999,1600_SPECTF
0.025013666666666667,16_mfeat-karhunen
0.005449666666666674,182_satimage
0.02161233333333334,187_wine
0.010377000000000004,18_mfeat-morphological
0.018762,20_mfeat-pixel
0.04297733333333333,22_mfeat-zernike
0.079499,23_cmc
0.02111900000000001,28_optdigits
0.036379999999999996,292_Australian
0.01106633333333334,294_satellite_image
0.02617766666666667,30_page-blocks
0.07668766666666667,311_oil_spill
0.00811666666666666,312_scene
0.3625523333333333,316_yeast_ml8
0.11254766666666667,329_hayes-roth
0.08216533333333335,333_monks-problems-1
0.26324000000000003,334_monks-problems-2
0.03242300000000001,335_monks-problems-3
0.17341733333333337,336_SPECT
0.005709000000000009,36_segment
0.012529000000000009,375_JapaneseVowels
0.005226999999999998,377_synthetic_control
0.08031999999999999,37_diabetes
0.05993233333333334,40474_thyroid-allbp
0.06620266666666667,40475_thyroid-allhyper
0.14191033333333333,40496_LED-display-domain-7digit
0.13626400000000002,40733_yeast
0.01287333333333333,40877_seeds
0.027383333333333332,40_sonar
0.175536,43_haberman
0.020017666666666666,44_spambase
0.262284,450_analcatdata_lawsuit
0.11519933333333333,4538_GesturePhaseSegmentationProcessed
0.006730666666666676,458_analcatdata_authorship
0.084134,461_analcatdata_creditscore
0.31065666666666664,463_backache
0.03441433333333333,464_prnn_synth
0.29375266666666666,48_tae
0.12408766666666665,53_heart-statlog
0.019702999999999995,54_vehicle
0.07037166666666668,59_ionosphere
0.027769333333333326,60_waveform-5000
0.010837333333333334,61_iris
0.23020800000000002,679_rmftsa_sleepdata
0.047881,694_diggle_table_a2
0.03561566666666668,AedesQuinx
0.0068513333333333395,AedesSex
0.01447566666666667,anuranCalls
0.004994333333333339,ArabicDigit
0.006819000000000008,BNG
0.1958573333333333,click-prediction
0.07459933333333332,cmc
0.04011733333333333,covtype_reduced
0.102964,default_credit_card_clients
0.12294399999999998,eeg
0.024367666666666662,HTRU
0.111368,jm1-processed
0.18114233333333332,letter-recognition
0.044580333333333326,magic
0.03216166666666666,mozilla
0.013932333333333326,namao
0.007795000000000011,occupancy
0.06758366666666667,phoneme
0.024796000000000002,spambase
0.0024853333333333285,winetype
